outflow,time,size,area,rho
4,114.54999999999997,237,34,0.84375
0,1.0,1,3,0.859375
0,582.0039682539666,1616,58,0.875
2,15.200000000000005,34,17,0.859375
1,157.26666666666625,383,31,0.859375
0,3.0,3,5,0.875
0,0,0,1,0.890625
0,274.4896825396815,963,60,0.90625
1,198.33333333333397,629,34,0.90625
0,16.0,16,12,0.921875
2,426.44999999999715,1029,42,0.90625
0,0,0,1,0.921875
4,661.3297619047669,2213,45,0.875
3,229.54999999999998,647,37,0.84375
0,5.0,6,4,0.859375
3,243.72738095238108,670,58,0.828125
0,2.0,2,3,0.84375
0,22.666666666666664,35,10,0.859375
0,0,0,1,0.875
2,253.41666666666669,588,36,0.859375
0,177.85000000000025,423,37,0.875
0,0,0,1,0.890625
0,0,0,1,0.90625
6,291.64126984126676,1439,64,0.828125
0,84.74999999999997,150,36,0.84375
0,21.499999999999996,32,9,0.859375
2,50.11666666666667,72,23,0.84375
0,123.84999999999998,223,19,0.859375
0,171.27857142857115,492,49,0.875
2,279.4595238095227,719,61,0.859375
0,125.8166666666666,269,45,0.875
2,24.833333333333332,33,13,0.859375
0,36.16666666666664,65,17,0.875
0,21.0,22,8,0.890625
0,62.09523809523816,185,39,0.90625
0,93.79523809523802,297,38,0.921875
2,606.7865079365058,1861,57,0.90625
0,0,0,1,0.921875
2,11.0,14,5,0.90625
2,392.51666666666534,963,64,0.890625
0,0,0,1,0.90625
1,41.91666666666667,87,25,0.90625
0,62.08333333333336,113,23,0.921875
2,10.0,11,10,0.90625
2,356.34999999999764,715,29,0.890625
3,89.00000000000003,134,19,0.859375
2,4.0,4,5,0.84375
2,262.21666666666727,616,61,0.828125
0,2.0,2,3,0.84375
0,15.833333333333334,21,14,0.859375
0,0,0,1,0.875
2,191.23333333333377,534,42,0.859375
0,0,0,1,0.875
0,14.0,17,9,0.890625
0,0,0,1,0.90625
2,124.55000000000007,206,27,0.890625
0,0,0,1,0.90625
0,0,0,1,0.921875
0,30.5,38,11,0.9375
0,3.0,4,4,0.953125
5,315.1350649350623,1516,64,0.890625
0,320.9456349206333,1223,58,0.90625
2,2.0,2,2,0.890625
0,0,0,1,0.90625
4,634.8044455544449,1918,64,0.859375
0,2.0,2,3,0.875
0,279.70000000000044,559,33,0.890625
0,57.483333333333384,165,24,0.90625
1,199.7166666666668,478,43,0.90625
5,1172.6031746031977,3832,64,0.84375
0,3.0,4,4,0.859375
0,41.33333333333333,71,15,0.875
1,303.5333333333337,678,48,0.875
0,180.3785714285716,508,38,0.890625
0,215.65595238095315,768,48,0.90625
1,24.666666666666664,37,9,0.90625
1,22.5,32,13,0.90625
3,365.6087301587284,1320,48,0.875
3,769.2575396825497,2867,62,0.84375
0,27.0,32,8,0.859375
0,317.58333333333326,585,36,0.875
2,410.2805555555529,1277,56,0.859375
0,26.0,34,8,0.875
1,414.0999999999986,1036,57,0.875
0,20.5,24,9,0.890625
0,48.0,53,14,0.90625
0,131.68333333333334,288,23,0.921875
1,89.89761904761907,255,34,0.921875
6,426.7891774891738,1695,64,0.84375
0,7.0,7,5,0.859375
0,0,0,1,0.875
0,2.0,2,3,0.890625
2,20.833333333333336,37,12,0.875
1,128.1666666666666,265,35,0.875
0,2.0,2,3,0.890625
0,7.0,7,7,0.90625
0,48.166666666666664,53,15,0.921875
0,37.66666666666666,56,12,0.9375
6,717.8071428571477,1885,64,0.859375
0,143.3785714285712,362,33,0.875
0,265.7666666666667,447,42,0.890625
0,2.0,2,3,0.90625
0,4.0,4,4,0.921875
6,184.73928571428542,897,64,0.84375
2,251.8833333333339,452,32,0.828125
0,0,0,1,0.84375
0,76.75000000000006,150,20,0.859375
0,0,0,1,0.875
0,143.1999999999999,301,33,0.890625
0,164.10000000000016,392,32,0.90625
0,0,0,1,0.921875
4,56.83333333333334,77,19,0.875
0,0,0,1,0.890625
0,60.499999999999986,107,20,0.90625
2,426.31071428571073,1290,64,0.890625
0,2.0,2,3,0.90625
0,2.0,2,3,0.921875
1,5.0,8,5,0.921875
0,0,0,1,0.9375
4,210.49960317460446,701,64,0.890625
0,143.91666666666663,216,26,0.90625
1,107.31666666666648,241,45,0.90625
1,662.4480158730173,1668,64,0.90625
4,340.2130952380937,1140,64,0.859375
0,206.98333333333363,406,34,0.875
0,83.33333333333333,188,31,0.890625
0,242.5964285714293,755,46,0.90625
2,1.0,1,1,0.890625
1,496.7523809523789,1541,57,0.890625
0,64.5,114,22,0.90625
0,7.0,7,4,0.921875
0,2.0,2,3,0.9375
1,19.333333333333332,26,8,0.9375
0,246.80000000000004,487,34,0.953125
4,434.0595238095214,1375,55,0.90625
3,8.5,11,6,0.875
0,2.0,2,3,0.890625
0,0,0,1,0.90625
2,655.479365079366,2290,64,0.890625
0,29.0,32,11,0.90625
1,1.0,1,2,0.90625
0,10.0,11,7,0.921875
1,97.6833333333334,216,24,0.921875
3,848.3636002886205,3002,64,0.890625
1,210.14999999999995,477,36,0.890625
3,182.89999999999972,383,31,0.859375
3,219.68333333333385,484,35,0.828125
0,34.58333333333333,73,12,0.84375
0,0,0,1,0.859375
0,429.6678571428569,1269,54,0.875
2,83.00000000000001,133,16,0.859375
1,116.60238095238093,350,41,0.859375
0,51.5,63,21,0.875
2,188.42261904761892,603,51,0.859375
0,59.41666666666667,107,27,0.875
0,8.0,8,7,0.890625
3,97.3833333333333,258,47,0.859375
0,88.5500000000001,186,25,0.875
0,71.5,79,15,0.890625
2,341.0999999999996,831,47,0.875
0,43.75000000000001,64,20,0.890625
0,57.249999999999986,105,24,0.90625
6,316.24166666666355,1145,64,0.828125
0,0,0,1,0.84375
0,0,0,1,0.859375
0,24.5,33,17,0.875
1,18.0,23,14,0.875
0,17.5,23,13,0.890625
0,93.50000000000003,173,21,0.90625
0,43.0,60,17,0.921875
2,40.5,45,12,0.90625
2,25.0,34,10,0.890625
0,138.48333333333346,377,36,0.90625
2,291.069047619048,693,36,0.890625
0,17.0,21,13,0.90625
0,18.0,18,7,0.921875
2,582.7630952380935,1917,64,0.90625
0,0,0,1,0.921875
2,49.81666666666671,101,16,0.90625
2,283.3750000000016,885,58,0.890625
0,175.09999999999997,373,57,0.90625
0,16.0,21,15,0.921875
0,0,0,1,0.9375
2,19.5,30,9,0.921875
0,0,0,1,0.9375
2,19.5,22,6,0.921875
1,210.46666666666704,480,35,0.921875
1,128.46309523809512,330,43,0.921875
0,54.30000000000001,151,30,0.9375
3,437.35952380952267,992,64,0.90625
3,473.6166666666659,1067,48,0.875
0,8.333333333333332,16,8,0.890625
2,91.36666666666667,155,18,0.875
2,278.5166666666677,639,49,0.859375
0,29.5,35,13,0.875
0,0,0,1,0.890625
1,2.0,2,3,0.890625
0,160.49999999999994,324,27,0.90625
0,17.333333333333336,22,8,0.921875
3,104.78333333333336,232,38,0.890625
0,574.1071428571387,1562,56,0.90625
1,263.9833333333337,509,47,0.90625
3,374.4607142857118,1255,53,0.875
0,359.3666666666666,751,61,0.890625
0,167.89999999999975,325,26,0.90625
3,98.46666666666663,151,23,0.875
4,125.1833333333332,238,32,0.828125
0,0,0,1,0.84375
0,33.66666666666667,44,13,0.859375
2,1.0,1,1,0.84375
0,5.5,6,8,0.859375
0,195.81785714285812,715,64,0.875
0,32.29999999999997,90,20,0.890625
0,0,0,1,0.90625
0,11.5,16,5,0.921875
0,0,0,1,0.9375
0,3.0,3,4,0.953125
3,556.0031385281382,1931,58,0.921875
4,356.58571428571304,907,64,0.875
1,71.26428571428582,175,34,0.875
1,6.5,10,8,0.875
0,0,0,1,0.890625
0,210.7904761904768,578,41,0.90625
0,106.66666666666661,258,36,0.921875
4,547.0944444444461,2275,64,0.875
0,0,0,1,0.890625
1,93.66666666666667,196,20,0.890625
0,13.0,13,12,0.90625
4,251.90476190476113,554,39,0.859375
0,13.0,13,6,0.875
0,0,0,1,0.890625
0,35.0,35,14,0.90625
4,335.9857142857143,1005,45,0.859375
2,15.166666666666668,21,10,0.84375
1,47.16666666666667,60,14,0.84375
0,74.91666666666673,170,30,0.859375
2,142.34999999999994,358,35,0.84375
0,155.5833333333334,318,24,0.859375
0,46.5,74,15,0.875
0,117.8333333333333,169,19,0.890625
2,216.9492063492066,734,55,0.875
0,4.0,4,5,0.890625
0,3.0,4,4,0.90625
3,25.0,33,12,0.875
0,140.41190476190494,325,30,0.890625
2,303.2554112554074,1160,58,0.875
0,4.0,4,5,0.890625
0,226.12341269841278,701,42,0.90625
2,7.5,8,4,0.890625
0,11.0,11,11,0.90625
5,1009.7309523809662,3209,61,0.84375
0,159.1666666666666,246,25,0.859375
0,11.0,14,10,0.875
3,240.31666666666746,531,40,0.84375
0,51.833333333333336,68,14,0.859375
0,80.01666666666674,201,36,0.875
1,20.0,20,7,0.875
2,23.166666666666664,29,10,0.859375
0,8.0,8,6,0.875
0,70.00000000000006,134,30,0.890625
2,111.71547619047621,309,42,0.875
3,237.57380952380956,648,47,0.84375
0,175.4999999999999,235,20,0.859375
0,6.0,6,4,0.875
2,734.5722222222323,2294,58,0.859375
0,8.0,8,5,0.875
0,6.0,8,4,0.890625
0,33.249999999999986,70,19,0.90625
0,32.5,46,11,0.921875
0,22.83333333333334,45,17,0.9375
5,502.20472305472094,2174,59,0.875
1,446.173412698414,1408,60,0.875
1,398.1809523809512,1127,43,0.875
0,18.0,24,12,0.890625
2,1.0,1,1,0.875
0,193.7666666666664,505,37,0.890625
0,3.0,4,4,0.90625
0,50.50000000000001,78,15,0.921875
0,143.25,281,43,0.9375
8,872.8462703962759,4387,64,0.828125
0,34.83333333333333,64,18,0.84375
0,4.0,4,4,0.859375
0,251.2666666666672,531,44,0.875
0,0,0,1,0.890625
0,20.5,22,13,0.90625
0,39.699999999999996,87,15,0.921875
1,142.6666666666666,213,31,0.921875
0,37.83333333333333,52,14,0.9375
2,60.75000000000003,101,26,0.921875
2,462.9484487734451,1876,64,0.90625
0,104.43333333333315,221,26,0.921875
2,116.31666666666653,220,36,0.90625
0,0,0,1,0.921875
2,29.5,31,10,0.90625
1,696.5158730158714,2170,61,0.90625
2,10.0,10,5,0.890625
0,0,0,1,0.90625
0,11.5,20,8,0.921875
0,80.58333333333333,138,18,0.9375
0,0,0,1,0.953125
0,8.0,10,4,0.96875
2,37.50000000000001,70,17,0.953125
4,305.9286269286244,1778,62,0.90625
1,5.0,5,5,0.90625
1,175.77896825396726,468,45,0.90625
0,154.98333333333358,315,31,0.921875
3,168.36785714285602,396,35,0.890625
0,23.5,30,11,0.90625
2,213.2500000000005,443,39,0.890625
1,512.8996031746012,1580,64,0.890625
3,432.6019841269785,1367,60,0.859375
0,32.16666666666666,52,11,0.875
0,3.0,4,4,0.890625
0,2.0,2,3,0.90625
0,2.0,2,3,0.921875
0,43.333333333333336,58,10,0.9375
2,27.333333333333318,55,13,0.921875
7,360.29682539682307,1275,64,0.828125
0,106.49999999999994,196,25,0.84375
0,2.0,2,3,0.859375
0,0,0,1,0.875
0,103.6499999999998,240,27,0.890625
2,2.0,2,2,0.875
0,15.333333333333332,22,9,0.890625
1,254.9583333333322,675,64,0.890625
1,43.0,51,11,0.890625
0,57.36666666666663,102,19,0.90625
0,321.3142857142829,1345,53,0.921875
0,6.0,6,4,0.9375
4,691.0388888888866,1972,64,0.890625
3,88.76904761904765,288,31,0.859375
0,55.0,95,12,0.875
2,27.66666666666666,56,19,0.859375
0,11.0,20,10,0.875
1,445.4908730158673,1581,50,0.875
0,12.0,16,7,0.890625
0,336.395238095237,913,49,0.90625
1,51.523809523809575,144,25,0.90625
0,14.0,16,7,0.921875
0,6.0,6,5,0.9375
2,370.8626984126968,1338,64,0.921875
0,0,0,1,0.9375
2,59.866666666666745,160,18,0.921875
0,0,0,1,0.9375
2,28.999999999999982,49,10,0.921875
0,47.16666666666667,72,10,0.9375
3,467.89411976911407,1817,64,0.90625
5,667.0317460317468,2341,64,0.84375
1,103.05000000000003,234,28,0.84375
0,0,0,1,0.859375
0,26.99999999999999,52,10,0.875
0,83.88333333333337,240,28,0.890625
0,298.0277777777745,1187,58,0.90625
0,390.9023809523812,854,40,0.921875
0,7.0,10,6,0.9375
4,259.1091269841262,1020,61,0.890625
7,430.8861111111028,1649,62,0.796875
0,17.0,21,9,0.8125
0,0,0,1,0.828125
3,51.5,62,17,0.796875
0,7.5,8,8,0.8125
0,7.5,8,5,0.828125
0,4.0,6,6,0.84375
0,26.33333333333332,66,24,0.859375
2,236.6186507936502,791,58,0.84375
2,590.7345238095211,2006,53,0.828125
0,2.0,2,3,0.84375
0,0,0,1,0.859375
2,77.8333333333334,156,43,0.84375
0,220.0119047619041,802,53,0.859375
0,24.5,26,7,0.875
0,104.06666666666663,293,38,0.890625
0,0,0,1,0.90625
2,169.23333333333352,351,33,0.890625
0,23.0,27,11,0.90625
5,197.74246031745815,768,64,0.84375
3,124.16666666666657,168,16,0.8125
0,5.0,5,5,0.828125
0,23.833333333333336,32,9,0.84375
0,238.30238095238087,688,55,0.859375
0,25.28333333333333,56,21,0.875
0,0,0,1,0.890625
0,18.0,20,7,0.90625
0,128.47380952380954,353,38,0.921875
0,147.33333333333323,278,34,0.9375
6,399.63809523808817,1362,64,0.859375
0,576.3749999999953,2252,55,0.875
0,7.0,14,8,0.890625
0,21.5,30,10,0.90625
0,147.49999999999983,253,25,0.921875
4,191.43585858585797,827,64,0.875
1,54.83333333333335,96,16,0.875
3,291.12380952380965,889,64,0.84375
0,38.5,49,12,0.859375
0,35.0,42,17,0.875
0,6.5,10,8,0.890625
0,192.00000000000014,301,28,0.90625
1,11.0,14,6,0.90625
0,29.666666666666675,50,17,0.921875
2,168.5833333333336,329,26,0.90625
0,138.3916666666669,676,54,0.921875
3,796.1134920634956,2003,48,0.890625
3,154.58333333333337,325,31,0.859375
0,66.33333333333333,110,16,0.875
4,181.61666666666665,431,23,0.828125
0,160.38333333333327,342,36,0.84375
0,0,0,1,0.859375
0,20.0,21,9,0.875
0,18.333333333333336,25,11,0.890625
0,129.49999999999994,199,23,0.90625
2,338.02142857142525,1263,64,0.890625
0,116.83809523809505,231,33,0.90625
3,59.66666666666668,100,15,0.875
0,43.0,66,14,0.890625
2,131.3333333333331,302,28,0.875
0,54.66666666666667,69,19,0.890625
4,281.3261904761909,748,28,0.84375
0,36.5,46,20,0.859375
0,175.25,301,42,0.875
3,7.0,7,5,0.84375
0,22.0,25,6,0.859375
0,103.83333333333323,203,29,0.875
0,46.83333333333333,60,12,0.890625
3,302.37954545454323,1423,62,0.859375
0,425.9738095238081,1626,61,0.875
2,40.500000000000014,77,14,0.859375
2,78.58333333333334,116,17,0.84375
0,151.66666666666666,284,30,0.859375
0,259.42857142857014,791,43,0.875
2,405.28412698412535,1184,63,0.859375
0,17.5,26,8,0.875
2,12.5,16,9,0.859375
0,41.5,48,11,0.875
0,4.0,4,5,0.890625
2,260.01666666666756,711,38,0.875
0,75.58333333333337,134,18,0.890625
3,325.9130952380935,1186,43,0.859375
0,644.5500000000002,1487,46,0.875
0,49.98333333333335,133,21,0.890625
0,30.166666666666668,38,10,0.90625
2,279.75595238095053,1173,63,0.890625
1,626.739682539679,2377,59,0.890625
3,62.36666666666667,92,13,0.859375
0,18.0,18,10,0.875
0,2.0,2,3,0.890625
0,126.26666666666654,289,30,0.90625
0,75.91666666666673,148,21,0.921875
0,0,0,1,0.9375
0,76.08333333333329,156,23,0.953125
4,470.3032828282779,1560,64,0.90625
2,37.33333333333333,60,21,0.890625
0,310.850000000001,809,50,0.90625
2,98.45000000000003,194,35,0.890625
1,79.58333333333331,122,18,0.890625
2,96.5095238095239,245,27,0.875
2,65.7500000000001,129,19,0.859375
0,119.48333333333323,240,32,0.875
0,191.09999999999994,455,35,0.890625
0,116.09999999999988,193,28,0.90625
1,66.83333333333334,111,13,0.90625
0,7.0,8,6,0.921875
2,97.63333333333338,300,35,0.90625
3,444.0591269841267,1278,61,0.875
0,12.0,16,8,0.890625
3,347.5333333333331,904,64,0.859375
0,0,0,1,0.875
3,36.5,39,12,0.84375
0,0,0,1,0.859375
0,45.83333333333333,61,11,0.875
0,236.6761904761906,516,33,0.890625
0,2.0,2,3,0.90625
1,252.6333333333343,584,40,0.90625
0,0,0,1,0.921875
0,7.0,8,6,0.9375
0,9.666666666666666,15,10,0.953125
3,426.96230158729827,1332,45,0.921875
1,8.0,9,8,0.921875
3,541.9976190476153,1671,64,0.890625
0,141.033333333333,260,28,0.90625
0,0,0,1,0.921875
4,347.44523809523577,1015,59,0.875
3,405.9880952380952,1191,56,0.84375
0,14.5,18,7,0.859375
1,74.91666666666666,116,14,0.859375
0,0,0,1,0.875
0,85.33333333333333,108,16,0.890625
0,20.333333333333336,27,9,0.90625
0,281.35000000000065,661,54,0.921875
1,216.9261904761915,677,59,0.921875
2,409.3007936507929,1370,41,0.90625
4,444.1690476190443,1135,58,0.859375
0,54.33333333333335,71,23,0.875
0,62.58333333333336,95,15,0.890625
2,494.69285714285286,1285,47,0.875
0,0,0,1,0.890625
0,126.08333333333321,206,23,0.90625
0,2.0,2,3,0.921875
1,76.00000000000001,127,25,0.921875
5,843.3912698412803,2674,64,0.859375
0,27.16666666666667,45,13,0.875
3,242.91904761904817,685,51,0.84375
0,8.0,8,8,0.859375
0,158.32142857142864,569,61,0.875
0,235.32261904761864,632,53,0.890625
0,158.56666666666666,264,32,0.90625
0,220.3535714285717,756,34,0.921875
2,23.0,23,8,0.90625
0,0,0,1,0.921875
5,869.8392857142927,2945,64,0.859375
0,54.166666666666664,118,31,0.875
0,0,0,1,0.890625
1,410.8761904761883,941,55,0.890625
0,113.4499999999998,320,29,0.90625
4,39.5,51,8,0.859375
0,0,0,1,0.875
0,406.4880952380919,993,43,0.890625
0,2.0,2,3,0.90625
0,3.5,4,4,0.921875
0,42.41666666666664,96,18,0.9375
1,245.76666666666665,780,43,0.9375
7,834.1480158730303,2680,64,0.84375
0,0,0,1,0.859375
0,64.85000000000005,163,25,0.875
2,117.73333333333304,261,52,0.859375
0,87.50000000000003,133,36,0.875
0,201.06666666666698,517,50,0.890625
0,16.0,17,11,0.90625
2,307.98174603174647,893,55,0.890625
2,419.6964285714279,1093,64,0.875
0,126.34523809523812,284,34,0.890625
2,15.0,17,12,0.875
1,3.0,3,4,0.875
0,0,0,1,0.890625
0,0,0,1,0.90625
3,108.58333333333331,223,24,0.875
3,169.33809523809532,397,34,0.84375
0,142.99999999999997,205,23,0.859375
0,0,0,1,0.875
0,88.66666666666674,194,26,0.890625
0,18.0,18,8,0.90625
0,135.9166666666667,211,25,0.921875
2,38.66666666666667,48,13,0.90625
0,6.0,6,5,0.921875
5,530.8869047619025,1914,51,0.859375
0,52.70000000000001,117,30,0.875
4,465.22420634920934,1551,64,0.828125
0,11.0,12,6,0.84375
0,6.0,6,5,0.859375
0,42.166666666666664,87,14,0.875
0,44.83333333333332,78,17,0.890625
0,0,0,1,0.90625
1,8.0,8,7,0.90625
2,118.89999999999975,253,19,0.890625
0,0,0,1,0.90625
0,235.95000000000005,543,27,0.921875
0,0,0,1,0.9375
6,292.1410173160143,1336,64,0.859375
2,25.0,32,11,0.84375
0,26.08333333333333,56,18,0.859375
0,11.0,11,6,0.875
0,75.6666666666667,149,22,0.890625
2,2.0,2,2,0.875
3,494.8333333333295,1289,64,0.84375
0,16.5,26,7,0.859375
0,69.61666666666675,146,21,0.875
0,47.50000000000001,110,26,0.890625
0,154.63333333333333,378,32,0.90625
3,311.75952380952333,799,41,0.875
1,109.23333333333336,329,49,0.875
0,5.0,5,4,0.890625
0,0,0,1,0.90625
0,0,0,1,0.921875
6,167.23888888888948,731,37,0.84375
0,6.0,6,5,0.859375
0,141.23333333333312,300,36,0.875
1,3.0,3,4,0.875
0,3.0,4,6,0.890625
2,127.61666666666682,343,44,0.875
1,514.4115079365007,2067,61,0.875
0,9.666666666666668,16,7,0.890625
4,91.75000000000004,138,17,0.84375
0,3.0,4,4,0.859375
0,3.0,3,5,0.875
0,17.0,29,16,0.890625
5,118.11666666666667,206,21,0.828125
3,66.25000000000017,155,29,0.796875
0,121.58333333333334,176,26,0.8125
0,11.0,17,11,0.828125
0,0,0,1,0.84375
0,0,0,1,0.859375
0,166.43333333333342,333,32,0.875
0,68.50000000000003,126,17,0.890625
0,5.0,5,5,0.90625
0,0,0,1,0.921875
