outflow,time,size,area,rho
4,35.499999999999986,80,18,0.78125
0,50.5,69,14,0.8125
0,124.53333333333318,230,26,0.84375
0,133.75000000000006,208,25,0.875
3,34.68333333333334,49,14,0.8125
3,49.43333333333337,81,15,0.75
0,6.0,6,6,0.78125
0,2.0,2,3,0.8125
0,0,0,1,0.84375
1,37.0,46,13,0.84375
0,0,0,1,0.875
3,102.54999999999984,250,21,0.8125
0,21.666666666666668,33,11,0.84375
0,0,0,1,0.875
2,2.0,2,2,0.84375
1,17.0,17,10,0.84375
1,29.0,31,11,0.84375
0,6.0,8,5,0.875
2,21.5,23,10,0.84375
5,252.5095238095242,593,30,0.71875
0,2.0,2,4,0.75
0,2.0,2,3,0.78125
0,84.63333333333331,190,28,0.8125
0,2.0,2,3,0.84375
2,5.0,5,4,0.8125
0,27.0,29,15,0.84375
0,0,0,1,0.875
0,0,0,1,0.90625
3,328.4000000000001,733,23,0.84375
0,30.33333333333333,48,12,0.875
2,6.0,6,4,0.84375
0,26.0,29,11,0.875
2,16.0,16,11,0.84375
0,92.35000000000008,210,26,0.875
0,2.0,2,3,0.90625
3,80.8333333333334,167,26,0.84375
2,1.0,1,1,0.8125
0,52.89999999999997,104,29,0.84375
1,4.0,4,4,0.84375
0,0,0,1,0.875
1,277.88333333333406,680,32,0.875
2,93.08333333333341,183,19,0.84375
0,0,0,1,0.875
0,116.50000000000003,243,31,0.90625
0,81.91666666666663,137,15,0.9375
1,5.0,6,3,0.9375
2,47.383333333333304,142,18,0.90625
1,25.5,33,8,0.90625
1,59.90000000000001,130,23,0.90625
1,67.83333333333333,92,22,0.90625
2,119.34999999999974,227,25,0.875
0,20.166666666666664,32,8,0.90625
0,10.0,12,5,0.9375
1,80.66666666666671,176,28,0.9375
3,86.49999999999999,112,16,0.875
0,63.33333333333342,128,15,0.90625
0,71.6166666666667,150,21,0.9375
5,252.35000000000124,694,32,0.8125
0,51.83333333333335,80,15,0.84375
1,1.0,1,2,0.84375
0,9.0,9,9,0.875
2,180.98333333333358,382,27,0.84375
2,125.16666666666659,183,30,0.8125
0,81.25,101,16,0.84375
1,115.5,178,17,0.84375
2,46.16666666666669,70,14,0.8125
1,2.0,2,3,0.8125
0,8.0,9,6,0.84375
0,84.03333333333332,178,24,0.875
2,145.0666666666664,263,32,0.84375
0,8.0,8,6,0.875
1,125.41666666666657,191,23,0.875
0,0,0,1,0.90625
1,23.416666666666654,47,14,0.90625
0,0,0,1,0.9375
1,6.0,6,5,0.9375
0,0,0,1,0.96875
6,199.11666666666704,500,32,0.8125
0,22.0,34,8,0.84375
0,0,0,1,0.875
0,92.7499999999999,139,20,0.90625
0,8.5,12,8,0.9375
5,120.16190476190476,263,32,0.8125
0,62.91666666666671,87,15,0.84375
0,0,0,1,0.875
2,108.83333333333339,216,26,0.84375
2,107.81666666666675,229,29,0.8125
0,6.0,6,5,0.84375
0,109.33333333333327,197,25,0.875
0,0,0,1,0.90625
3,58.916666666666714,108,17,0.84375
2,1.0,1,1,0.8125
2,72.15000000000002,132,23,0.78125
0,16.5,27,13,0.8125
0,2.0,2,3,0.84375
0,4.5,6,5,0.875
0,6.0,6,5,0.90625
4,119.49999999999977,317,32,0.8125
0,4.0,4,4,0.84375
1,44.66666666666667,51,19,0.84375
0,15.5,18,7,0.875
0,49.63333333333332,104,19,0.90625
2,1.0,1,1,0.875
2,10.5,16,13,0.84375
0,93.49999999999999,126,19,0.875
0,0,0,1,0.90625
1,10.0,10,5,0.90625
0,0,0,1,0.9375
3,140.69999999999993,380,27,0.875
3,177.09999999999997,350,32,0.8125
1,148.31666666666638,306,31,0.8125
0,0,0,1,0.84375
1,21.33333333333333,34,10,0.84375
0,113.74999999999991,175,18,0.875
4,16.5,24,8,0.78125
0,7.0,10,9,0.8125
0,16.5,25,15,0.84375
4,32.74999999999997,76,16,0.75
0,0,0,1,0.78125
1,12.5,19,10,0.78125
0,108.16666666666664,232,27,0.8125
1,7.0,7,4,0.8125
2,8.0,8,4,0.78125
0,26.66666666666667,41,12,0.8125
0,8.0,8,5,0.84375
1,60.66666666666665,124,26,0.84375
3,206.56666666666678,423,27,0.78125
0,4.0,6,4,0.8125
2,1.0,1,1,0.78125
0,6.0,6,4,0.8125
0,59.33333333333333,110,19,0.84375
2,6.0,6,6,0.8125
0,52.33333333333338,92,30,0.84375
3,146.16666666666652,270,27,0.78125
0,97.49999999999994,161,26,0.8125
0,0,0,1,0.84375
0,3.0,4,4,0.875
0,2.0,2,3,0.90625
2,139.71904761904767,309,26,0.875
0,0,0,1,0.90625
2,8.0,11,5,0.875
1,106.99999999999994,156,30,0.875
0,0,0,1,0.90625
0,7.0,7,7,0.9375
0,4.0,4,5,0.96875
2,59.00000000000006,149,22,0.9375
0,7.0,8,6,0.96875
3,6.5,9,5,0.90625
0,4.0,4,5,0.9375
3,102.56904761904755,274,32,0.875
1,40.333333333333314,79,18,0.875
1,88.86666666666669,216,29,0.875
1,173.51666666666657,316,24,0.875
1,49.5,62,21,0.875
0,0,0,1,0.90625
0,6.0,6,8,0.9375
2,131.08333333333331,213,32,0.90625
2,20.0,27,10,0.875
0,0,0,1,0.90625
2,98.58333333333331,191,26,0.875
0,66.83333333333334,102,16,0.90625
0,2.0,2,3,0.9375
3,187.8095238095241,514,32,0.875
1,61.50000000000002,110,25,0.875
0,58.0,92,17,0.90625
2,163.4666666666667,435,32,0.875
0,0,0,1,0.90625
3,166.74999999999991,461,32,0.84375
2,33.5,41,9,0.8125
0,15.500000000000002,21,9,0.84375
0,45.81666666666666,114,22,0.875
3,67.16666666666671,106,24,0.8125
0,55.43333333333341,96,26,0.84375
1,173.85000000000008,312,32,0.84375
0,47.66666666666666,70,16,0.875
0,80.66666666666666,112,18,0.90625
3,234.46666666666698,465,29,0.84375
0,0,0,1,0.875
0,109.24999999999996,196,20,0.90625
2,193.25000000000054,328,26,0.875
0,2.0,2,3,0.90625
0,16.833333333333336,22,7,0.9375
5,198.16666666666706,450,32,0.8125
1,168.25000000000006,309,27,0.8125
1,110.25000000000001,194,23,0.8125
1,8.0,9,6,0.8125
2,4.0,4,2,0.78125
0,0,0,1,0.8125
0,0,0,1,0.84375
0,12.5,16,8,0.875
0,83.73333333333335,169,31,0.90625
1,6.0,6,6,0.90625
0,0,0,1,0.9375
3,64.30000000000004,121,16,0.875
3,109.56666666666676,269,30,0.8125
0,14.0,15,11,0.84375
0,22.5,29,12,0.875
3,26.666666666666664,35,10,0.8125
0,4.0,4,4,0.84375
0,4.0,4,4,0.875
2,45.46666666666667,95,22,0.84375
2,3.0,3,2,0.8125
1,139.58333333333323,277,29,0.8125
2,171.66666666666669,221,28,0.78125
0,0,0,1,0.8125
0,131.5,159,21,0.84375
0,85.83333333333329,151,25,0.875
0,0,0,1,0.90625
1,7.833333333333334,12,9,0.90625
2,82.75000000000009,215,28,0.875
2,55.0,77,17,0.84375
0,28.0,34,10,0.875
0,10.0,10,7,0.90625
0,24.0,34,8,0.9375
0,12.5,16,9,0.96875
2,97.90595238095253,383,30,0.9375
1,3.5,5,6,0.9375
2,34.66666666666665,64,15,0.90625
1,81.28333333333325,140,14,0.90625
0,0,0,1,0.9375
2,123.91666666666643,249,22,0.90625
0,0,0,1,0.9375
2,81.01666666666664,183,20,0.90625
0,0,0,1,0.9375
3,142.31785714285746,543,32,0.875
1,36.0,36,19,0.875
1,177.98333333333326,392,26,0.875
0,61.416666666666714,103,23,0.90625
1,47.29999999999999,88,21,0.90625
2,19.666666666666664,32,12,0.875
0,5.0,6,5,0.90625
0,21.666666666666664,29,17,0.9375
1,88.9166666666666,182,19,0.9375
2,8.666666666666668,15,9,0.90625
4,223.75000000000045,502,32,0.8125
2,140.26666666666662,220,22,0.78125
0,20.0,22,14,0.8125
0,0,0,1,0.84375
0,5.0,5,7,0.875
0,72.66666666666669,152,21,0.90625
0,0,0,1,0.9375
0,18.0,23,9,0.96875
2,34.16666666666666,58,15,0.9375
3,76.16666666666669,111,14,0.875
1,99.3333333333333,176,27,0.875
1,72.33333333333333,124,17,0.875
0,0,0,1,0.90625
1,137.24999999999994,189,18,0.90625
3,71.66666666666674,133,20,0.84375
2,77.66666666666666,130,30,0.8125
1,17.0,17,7,0.8125
0,1.0,1,3,0.84375
0,0,0,1,0.875
1,7.0,7,4,0.875
0,2.0,2,3,0.90625
0,74.25000000000001,130,23,0.9375
6,216.64285714285765,552,32,0.78125
0,0,0,1,0.8125
2,193.18333333333325,332,30,0.78125
0,0,0,1,0.8125
0,45.0,58,13,0.84375
0,20.333333333333336,23,9,0.875
3,158.03333333333336,252,15,0.8125
0,3.0,3,5,0.84375
0,0,0,1,0.875
0,88.74999999999993,151,16,0.90625
4,99.91666666666669,170,23,0.8125
4,297.31666666666774,602,27,0.71875
0,5.0,5,5,0.75
0,8.0,8,6,0.78125
1,142.24999999999977,262,29,0.78125
0,12.666666666666664,21,8,0.8125
0,40.0,60,12,0.84375
3,14.0,15,6,0.78125
0,74.5,92,30,0.8125
1,1.0,1,2,0.8125
2,197.28333333333362,336,31,0.78125
0,0,0,1,0.8125
0,13.333333333333332,20,9,0.84375
0,26.0,27,14,0.875
1,190.5619047619051,552,29,0.875
0,3.0,3,5,0.90625
3,49.49999999999999,81,10,0.84375
2,4.5,5,4,0.8125
1,17.5,22,14,0.8125
0,45.00000000000001,60,16,0.84375
0,0,0,1,0.875
1,2.0,2,2,0.875
0,0,0,1,0.90625
1,42.5,52,12,0.90625
1,76.35000000000005,184,22,0.90625
3,117.73333333333322,259,32,0.84375
3,42.29999999999999,124,32,0.78125
0,0,0,1,0.8125
2,38.33333333333333,53,16,0.78125
0,52.5,65,15,0.8125
0,0,0,1,0.84375
1,79.24999999999997,163,19,0.84375
1,73.16666666666674,161,15,0.84375
0,43.49999999999997,72,18,0.875
0,0,0,1,0.90625
3,259.1500000000009,680,32,0.84375
0,27.833333333333332,33,11,0.875
0,2.0,2,3,0.90625
3,190.6999999999999,376,32,0.84375
2,41.16666666666666,74,14,0.8125
0,23.0,24,8,0.84375
0,0,0,1,0.875
2,20.666666666666664,44,13,0.84375
1,32.83333333333333,40,12,0.84375
0,0,0,1,0.875
0,22.0,29,9,0.90625
1,1.0,1,2,0.90625
2,6.0,6,3,0.875
0,49.083333333333364,72,16,0.90625
5,59.11666666666665,100,16,0.78125
0,0,0,1,0.8125
0,8.0,10,6,0.84375
0,10.0,10,7,0.875
4,99.86666666666672,174,32,0.78125
0,0,0,1,0.8125
2,115.08333333333331,189,14,0.78125
2,102.83333333333327,188,23,0.75
1,70.91666666666666,133,16,0.75
0,12.0,12,5,0.78125
0,2.0,2,3,0.8125
0,10.0,10,6,0.84375
0,2.0,2,3,0.875
2,15.0,15,6,0.84375
3,10.0,10,7,0.78125
2,1.0,1,1,0.75
0,3.0,3,4,0.78125
2,72.86666666666673,153,30,0.75
0,0,0,1,0.78125
2,10.0,10,4,0.75
0,26.5,37,16,0.78125
0,84.50000000000004,127,24,0.8125
0,5.0,8,6,0.84375
1,74.06666666666672,159,23,0.84375
1,84.36666666666673,184,20,0.84375
0,5.333333333333334,8,7,0.875
0,25.5,27,15,0.90625
0,70.66666666666666,102,13,0.9375
4,117.11428571428567,308,32,0.84375
2,55.83333333333334,90,17,0.8125
0,0,0,1,0.84375
0,4.0,4,5,0.875
2,31.5,33,9,0.84375
0,133.36666666666648,309,28,0.875
1,182.65000000000038,380,31,0.875
1,84.91666666666666,135,32,0.875
2,31.533333333333307,72,21,0.84375
1,58.58333333333335,102,27,0.84375
0,22.5,24,15,0.875
1,150.23333333333315,259,24,0.875
0,65.08333333333337,111,20,0.90625
2,4.166666666666667,7,5,0.875
0,9.0,12,6,0.90625
2,12.0,12,8,0.875
2,101.36666666666662,163,23,0.84375
3,65.50000000000004,124,19,0.78125
0,100.16666666666667,118,14,0.8125
0,3.0,4,4,0.84375
0,0,0,1,0.875
0,18.833333333333332,25,11,0.90625
1,110.08333333333329,174,11,0.90625
3,139.58333333333317,285,22,0.84375
2,6.0,6,4,0.8125
1,26.5,38,13,0.8125
2,19.0,22,8,0.78125
0,53.16666666666668,76,11,0.8125
1,161.0500000000003,430,30,0.8125
0,32.166666666666664,49,9,0.84375
1,100.53333333333329,246,32,0.84375
2,12.333333333333334,18,7,0.8125
0,42.75,63,14,0.84375
0,6.0,8,6,0.875
0,8.5,14,9,0.90625
2,38.583333333333336,59,11,0.875
0,0,0,1,0.90625
4,46.74999999999999,85,14,0.8125
0,48.5,61,16,0.84375
0,106.96666666666665,256,32,0.875
2,95.23333333333333,170,23,0.84375
0,0,0,1,0.875
2,95.15476190476183,220,32,0.84375
0,32.5,40,11,0.875
0,7.0,10,7,0.90625
0,2.0,2,3,0.9375
4,243.18333333333385,500,32,0.84375
2,70.08333333333337,130,29,0.8125
1,4.0,4,5,0.8125
0,14.0,18,8,0.84375
0,0,0,1,0.875
2,46.28333333333335,99,24,0.84375
0,0,0,1,0.875
0,0,0,1,0.90625
3,93.16666666666667,163,32,0.84375
0,19.0,32,9,0.875
1,2.0,2,2,0.875
3,21.5,29,8,0.8125
0,2.0,2,3,0.84375
2,187.00238095238132,460,32,0.8125
2,50.99999999999999,85,19,0.78125
0,0,0,1,0.8125
0,33.749999999999986,68,25,0.84375
0,3.5,4,4,0.875
3,166.09999999999994,398,24,0.8125
0,28.5,38,20,0.84375
2,212.4333333333336,393,27,0.8125
2,160.08333333333323,276,26,0.78125
2,49.16666666666668,75,18,0.75
0,45.33333333333333,69,13,0.78125
1,5.5,6,7,0.78125
0,39.5,46,11,0.8125
0,41.166666666666664,55,11,0.84375
0,32.0,32,18,0.875
1,16.5,24,13,0.875
1,6.0,6,5,0.875
2,65.83333333333333,77,32,0.84375
0,27.5,42,8,0.875
0,10.333333333333332,15,7,0.90625
2,2.0,2,2,0.875
0,71.25000000000004,151,23,0.90625
0,18.416666666666668,32,10,0.9375
0,46.49999999999999,72,15,0.96875
4,254.6226190476182,689,32,0.875
3,20.5,32,11,0.8125
1,116.65952380952396,291,27,0.8125
0,114.5833333333332,156,22,0.84375
0,12.5,16,6,0.875
0,38.5,45,17,0.90625
2,184.7428571428572,425,32,0.875
0,53.69999999999998,105,20,0.90625
0,17.666666666666664,24,9,0.9375
3,210.8333333333335,424,32,0.875
0,7.0,10,5,0.90625
2,100.03333333333345,248,31,0.875
4,63.416666666666714,110,32,0.78125
0,0,0,1,0.8125
1,79.3500000000001,176,31,0.8125
0,0,0,1,0.84375
0,29.5,36,8,0.875
1,73.78333333333342,146,28,0.875
1,58.75,91,27,0.875
2,53.83333333333332,99,16,0.84375
0,69.8333333333334,127,25,0.875
1,24.0,32,15,0.875
4,56.50000000000002,106,16,0.78125
0,17.0,17,13,0.8125
0,0,0,1,0.84375
0,12.666666666666666,16,7,0.875
0,44.00000000000002,85,15,0.90625
4,166.1499999999996,386,32,0.8125
0,0,0,1,0.84375
0,60.916666666666686,98,16,0.875
1,11.0,14,5,0.875
1,1.0,1,2,0.875
0,0,0,1,0.90625
3,223.43333333333348,477,32,0.84375
0,4.5,6,5,0.875
0,7.0,7,5,0.90625
1,158.3,343,30,0.90625
1,7.5,8,4,0.90625
3,200.96666666666675,401,32,0.84375
1,43.66666666666666,78,11,0.84375
0,5.5,8,7,0.875
0,0,0,1,0.90625
0,4.0,4,4,0.9375
1,50.58333333333336,104,19,0.9375
2,1.0,1,1,0.90625
1,81.16666666666666,114,16,0.90625
1,19.0,24,9,0.90625
0,4.5,6,6,0.9375
0,24.499999999999993,38,14,0.96875
3,75.99999999999999,145,16,0.90625
0,65.66666666666669,141,17,0.9375
2,64.41666666666666,108,17,0.90625
2,132.18333333333334,275,32,0.875
0,38.16666666666666,61,16,0.90625
2,66.91666666666674,116,21,0.875
0,0,0,1,0.90625
3,34.999999999999986,57,24,0.84375
0,21.33333333333333,33,15,0.875
2,89.63333333333337,194,32,0.84375
0,0,0,1,0.875
3,119.41666666666652,211,20,0.8125
2,38.5,46,13,0.78125
0,0,0,1,0.8125
0,10.5,16,10,0.84375
