outflow,time,size,area,rho
1,29.083333333333318,58,15,0.875
2,56.00000000000003,73,13,0.8125
3,60.33333333333338,99,16,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
2,6.5,8,7,0.75
0,0,0,1,0.8125
0,2.0,2,3,0.875
0,0,0,1,0.9375
3,34.91666666666666,48,16,0.8125
0,16.5,18,9,0.875
2,12.666666666666666,20,8,0.8125
0,30.0,38,8,0.875
2,12.5,13,7,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
0,29.533333333333324,66,13,1.0
5,77.56666666666673,163,16,0.75
0,2.0,2,3,0.8125
2,55.0,65,14,0.75
4,11.0,12,5,0.5625
0,0,0,1,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
2,27.499999999999996,54,13,0.75
0,3.0,3,5,0.8125
0,12.0,12,10,0.875
3,5.0,5,3,0.75
0,0,0,1,0.8125
0,46.333333333333336,61,16,0.875
3,29.0,37,10,0.75
0,12.0,14,8,0.8125
1,12.0,18,5,0.8125
0,12.5,15,11,0.875
3,22.500000000000007,44,16,0.75
2,2.0,2,2,0.6875
2,24.0,29,7,0.625
0,2.0,2,4,0.6875
0,0,0,1,0.75
2,13.5,16,7,0.6875
0,2.0,2,3,0.75
2,11.0,12,5,0.6875
0,28.333333333333336,34,11,0.75
0,2.0,2,3,0.8125
1,3.0,3,3,0.8125
1,26.999999999999993,40,14,0.8125
1,15.0,16,6,0.8125
3,17.0,19,6,0.6875
0,8.0,8,6,0.75
1,39.33333333333333,59,10,0.75
2,28.0,38,11,0.6875
0,6.0,6,5,0.75
2,17.5,27,16,0.6875
0,20.5,23,13,0.75
0,0,0,1,0.8125
1,13.5,17,11,0.8125
0,51.5,61,12,0.875
0,0,0,1,0.9375
2,26.166666666666664,37,11,0.875
1,3.0,3,4,0.875
3,86.33333333333339,154,14,0.75
0,2.0,2,3,0.8125
0,0,0,1,0.875
0,1.0,1,3,0.9375
5,39.666666666666664,56,16,0.6875
0,12.5,14,7,0.75
0,17.0,22,9,0.8125
0,24.0,27,11,0.875
3,62.74999999999999,92,16,0.75
1,3.0,3,4,0.75
1,18.16666666666667,33,14,0.75
1,25.0,32,9,0.75
0,2.0,2,3,0.8125
0,7.0,10,6,0.875
0,28.333333333333336,39,11,0.9375
3,68.33333333333337,120,16,0.8125
0,6.0,6,6,0.875
1,10.5,17,12,0.875
1,2.0,2,2,0.875
1,27.0,27,7,0.875
2,44.666666666666664,84,16,0.8125
0,27.0,28,10,0.875
0,20.5,26,6,0.9375
5,45.08333333333333,98,16,0.6875
1,2.0,2,2,0.6875
0,0,0,1,0.75
0,15.0,17,9,0.8125
0,2.0,2,4,0.875
2,1.0,1,1,0.8125
1,28.999999999999996,39,14,0.8125
0,30.5,35,10,0.875
0,0,0,1,0.9375
4,46.99999999999999,105,16,0.75
0,20.5,25,13,0.8125
1,11.0,17,12,0.8125
2,6.0,6,4,0.75
0,4.0,6,5,0.8125
2,2.0,2,3,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
1,3.0,3,3,0.9375
3,47.16666666666671,102,16,0.8125
1,15.0,24,10,0.8125
2,36.91666666666666,74,11,0.75
1,71.83333333333333,109,14,0.75
0,0,0,1,0.8125
1,56.66666666666664,102,14,0.8125
1,9.0,9,7,0.8125
0,0,0,1,0.875
4,13.0,23,6,0.6875
0,5.0,6,6,0.75
0,47.666666666666664,72,16,0.8125
2,27.5,29,8,0.75
1,10.833333333333336,15,9,0.75
0,0,0,1,0.8125
0,24.5,31,11,0.875
3,70.91666666666669,123,16,0.75
0,0,0,1,0.8125
2,3.0,3,2,0.75
0,0,0,1,0.8125
0,2.0,2,3,0.875
2,3.0,3,3,0.8125
1,25.666666666666668,40,14,0.8125
0,0,0,1,0.875
2,14.0,21,10,0.8125
1,92.16666666666669,142,13,0.8125
0,2.0,2,3,0.875
0,0,0,1,0.9375
1,34.5,52,14,0.9375
3,46.333333333333336,68,16,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
2,28.5,31,8,0.875
4,97.49999999999999,137,16,0.6875
1,53.166666666666664,63,14,0.6875
0,0,0,1,0.75
0,4.0,4,6,0.8125
2,5.0,5,2,0.75
2,5.0,5,4,0.6875
0,0,0,1,0.75
1,29.0,30,8,0.75
0,23.666666666666664,34,11,0.8125
0,0,0,1,0.875
2,33.16666666666667,63,16,0.8125
0,29.166666666666668,40,14,0.875
0,62.16666666666668,76,14,0.9375
2,16.5,19,6,0.875
0,3.5,4,4,0.9375
1,9.0,14,7,0.9375
0,0,0,1,1.0
4,29.833333333333336,34,5,0.8125
3,12.166666666666666,24,12,0.6875
0,29.0,40,16,0.75
0,16.833333333333336,24,8,0.8125
0,2.0,2,3,0.875
0,104.25000000000004,137,16,0.9375
1,2.0,2,2,0.9375
4,41.5,50,11,0.75
0,3.0,3,4,0.8125
2,61.16666666666669,110,15,0.75
1,36.0,43,10,0.75
0,0,0,1,0.8125
2,28.666666666666664,40,8,0.75
1,18.5,28,9,0.75
2,14.5,15,6,0.6875
0,18.0,25,7,0.75
0,0,0,1,0.8125
1,5.0,6,3,0.8125
2,1.0,1,1,0.75
0,2.0,2,3,0.8125
1,20.833333333333336,34,15,0.8125
1,36.0,38,7,0.8125
1,48.66666666666667,60,10,0.8125
1,63.41666666666668,88,14,0.8125
0,0,0,1,0.875
3,31.999999999999982,56,16,0.75
0,23.0,25,10,0.8125
0,5.5,8,5,0.875
0,39.0,44,10,0.9375
1,46.0,59,12,0.9375
2,35.83333333333333,57,12,0.875
0,8.0,8,6,0.9375
3,42.25,89,16,0.8125
0,3.0,3,4,0.875
0,7.0,7,5,0.9375
0,0,0,1,1.0
4,25.0,28,8,0.8125
0,0,0,1,0.875
2,5.0,7,8,0.8125
0,0,0,1,0.875
4,93.0,123,16,0.6875
0,0,0,1,0.75
0,24.0,29,12,0.8125
3,5.5,7,4,0.6875
2,9.0,11,8,0.625
0,0,0,1,0.6875
0,9.0,9,5,0.75
0,0,0,1,0.8125
2,8.0,8,4,0.75
0,12.0,12,7,0.8125
1,2.0,2,3,0.8125
0,16.0,16,11,0.875
2,106.08333333333331,155,14,0.8125
0,2.0,2,3,0.875
3,3.0,3,2,0.75
0,2.0,2,3,0.8125
2,21.333333333333332,30,13,0.75
0,4.0,4,3,0.8125
0,30.0,33,15,0.875
1,27.166666666666664,33,13,0.875
1,3.0,3,4,0.875
3,20.833333333333336,35,7,0.75
1,4.0,4,3,0.75
1,2.0,2,3,0.75
0,36.0,45,15,0.8125
1,41.5,46,11,0.8125
1,1.0,1,2,0.8125
0,9.0,9,7,0.875
2,10.5,13,5,0.8125
1,2.0,2,2,0.8125
0,0,0,1,0.875
1,35.83333333333333,76,13,0.875
2,2.0,2,3,0.8125
0,0,0,1,0.875
0,12.0,14,7,0.9375
3,30.583333333333332,48,16,0.8125
0,0,0,1,0.875
2,4.5,7,4,0.8125
0,24.5,27,6,0.875
2,1.0,1,1,0.8125
1,22.333333333333332,35,16,0.8125
4,49.333333333333364,82,16,0.625
0,7.0,7,6,0.6875
2,5.0,5,3,0.625
0,10.0,10,5,0.6875
2,16.0,16,10,0.625
2,4.0,4,3,0.5625
0,0,0,1,0.625
1,1.0,1,2,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
2,77.83333333333336,145,15,0.6875
0,6.0,6,5,0.75
0,5.5,6,5,0.8125
0,7.0,7,9,0.875
1,53.666666666666686,77,12,0.875
0,0,0,1,0.9375
2,6.0,8,3,0.875
0,40.833333333333336,71,15,0.9375
3,71.16666666666671,111,13,0.8125
2,2.0,2,2,0.75
2,27.0,40,11,0.6875
0,0,0,1,0.75
0,7.5,10,7,0.8125
1,9.0,11,8,0.8125
0,13.333333333333332,21,7,0.875
3,23.0,23,4,0.75
0,3.5,4,4,0.8125
3,37.0,43,11,0.6875
1,11.0,11,8,0.6875
0,18.0,23,9,0.75
2,29.0,38,9,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
2,3.0,3,3,0.8125
1,22.666666666666668,34,9,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
4,92.33333333333334,155,16,0.75
3,17.0,20,8,0.625
0,0,0,1,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
2,14.0,19,6,0.75
0,9.0,9,7,0.8125
0,11.0,14,7,0.875
2,26.499999999999996,40,16,0.8125
1,32.5,46,9,0.8125
0,0,0,1,0.875
1,3.5,5,6,0.875
0,14.0,23,13,0.9375
5,60.83333333333334,127,16,0.6875
0,0,0,1,0.75
3,26.833333333333336,45,10,0.625
0,28.5,30,8,0.6875
0,0,0,1,0.75
0,3.0,3,4,0.8125
1,23.583333333333336,44,15,0.8125
0,0,0,1,0.875
1,40.0,48,15,0.875
2,1.0,1,1,0.8125
1,9.0,12,7,0.8125
3,45.98333333333334,94,16,0.6875
0,4.0,4,4,0.75
0,20.5,28,8,0.8125
1,4.0,4,3,0.8125
0,0,0,1,0.875
2,14.166666666666668,21,10,0.8125
2,27.333333333333332,35,9,0.75
0,1.0,1,3,0.8125
0,10.333333333333332,19,11,0.875
5,84.75000000000001,156,16,0.625
0,2.0,2,4,0.6875
0,3.0,3,4,0.75
0,13.0,13,7,0.8125
3,48.16666666666664,106,12,0.6875
0,7.5,8,5,0.75
2,1.0,1,1,0.6875
0,0,0,1,0.75
0,2.0,2,3,0.8125
1,31.66666666666666,51,15,0.8125
0,13.333333333333332,22,8,0.875
0,11.5,14,7,0.9375
3,7.5,9,5,0.8125
0,5.0,5,6,0.875
0,3.5,4,4,0.9375
3,18.16666666666667,32,16,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
3,9.0,9,5,0.8125
0,0,0,1,0.875
3,31.833333333333332,49,15,0.75
0,0,0,1,0.8125
0,0,0,1,0.875
1,6.0,6,3,0.875
2,40.999999999999986,61,12,0.8125
0,0,0,1,0.875
2,81.21666666666671,128,16,0.8125
1,6.0,6,7,0.8125
1,20.0,20,7,0.8125
4,35.16666666666666,51,16,0.625
0,48.0,52,11,0.6875
0,13.0,18,13,0.75
1,34.0,41,14,0.75
0,12.0,15,9,0.8125
2,21.333333333333343,39,11,0.75
0,14.0,14,8,0.8125
3,22.5,31,8,0.6875
0,9.0,12,8,0.75
1,16.5,26,11,0.75
2,1.0,1,1,0.6875
0,1.0,1,3,0.75
1,51.83333333333334,61,13,0.75
0,35.0,40,10,0.8125
0,2.0,2,4,0.875
0,17.0,23,9,0.9375
2,41.83333333333334,80,12,0.875
2,38.0,47,10,0.8125
2,35.0,47,10,0.75
0,39.41666666666667,56,13,0.8125
2,5.0,5,3,0.75
0,8.5,10,5,0.8125
1,2.0,2,3,0.8125
2,1.0,1,1,0.75
0,37.24999999999999,62,13,0.8125
2,35.83333333333332,59,12,0.75
2,13.5,16,7,0.6875
0,4.0,4,3,0.75
0,0,0,1,0.8125
2,34.31666666666665,77,16,0.75
0,5.833333333333334,10,8,0.8125
0,3.5,4,4,0.875
0,6.0,6,6,0.9375
1,102.25,165,12,0.9375
3,38.0,47,12,0.8125
1,16.5,24,8,0.8125
0,7.333333333333334,14,8,0.875
1,3.0,3,3,0.875
2,30.249999999999986,69,16,0.8125
1,38.83333333333333,60,15,0.8125
1,28.83333333333332,44,14,0.8125
0,20.5,28,10,0.875
4,13.5,21,9,0.6875
0,2.0,2,4,0.75
2,16.0,23,8,0.6875
0,14.0,21,11,0.75
1,45.50000000000001,64,15,0.75
0,0,0,1,0.8125
1,5.0,5,4,0.8125
2,39.0,66,15,0.75
0,6.5,7,6,0.8125
0,0,0,1,0.875
1,15.5,18,7,0.875
0,0,0,1,0.9375
2,98.08333333333337,232,16,0.875
1,17.0,26,9,0.875
0,2.0,2,3,0.9375
0,0,0,1,1.0
3,63.33333333333335,121,15,0.875
0,10.0,10,8,0.9375
2,6.5,8,5,0.875
1,68.33333333333334,104,10,0.875
1,69.33333333333334,104,15,0.875
2,10.0,14,9,0.8125
2,82.08333333333339,131,16,0.75
0,5.0,5,5,0.8125
0,20.0,25,11,0.875
2,1.0,1,1,0.8125
0,0,0,1,0.875
2,19.5,28,11,0.8125
0,2.0,2,4,0.875
0,3.5,4,4,0.9375
3,51.91666666666665,98,16,0.8125
0,20.5,28,10,0.875
2,44.16666666666668,80,13,0.8125
0,0,0,1,0.875
0,0,0,1,0.9375
5,74.66666666666666,133,16,0.6875
0,4.0,4,6,0.75
0,0,0,1,0.8125
0,17.5,22,6,0.875
2,7.0,8,4,0.8125
1,12.0,12,4,0.8125
4,87.0,115,14,0.625
2,7.0,9,6,0.5625
0,4.0,5,7,0.625
0,0,0,1,0.6875
0,8.0,10,5,0.75
0,19.5,23,7,0.8125
2,5.0,5,2,0.75
0,0,0,1,0.8125
2,36.33333333333333,47,10,0.75
0,24.78333333333333,47,13,0.8125
0,10.0,10,5,0.875
2,11.0,14,5,0.8125
0,25.0,25,10,0.875
0,3.5,4,4,0.9375
5,36.41666666666666,70,16,0.6875
0,0,0,1,0.75
0,6.0,6,5,0.8125
2,23.16666666666667,47,13,0.75
0,40.0,60,12,0.8125
1,43.83333333333333,77,14,0.8125
0,19.5,28,9,0.875
2,15.0,20,9,0.8125
0,14.0,14,9,0.875
0,2.0,2,3,0.9375
1,10.0,10,5,0.9375
2,86.75000000000003,188,16,0.875
3,63.33333333333334,76,16,0.75
0,0,0,1,0.8125
0,4.0,4,3,0.875
3,93.00000000000003,117,16,0.75
0,0,0,1,0.8125
2,13.166666666666666,28,11,0.75
0,0,0,1,0.8125
1,1.0,1,2,0.8125
2,11.66666666666667,22,11,0.75
1,48.5,65,15,0.75
1,7.0,8,6,0.75
0,4.0,4,3,0.8125
0,0,0,1,0.875
0,35.50000000000001,45,12,0.9375
4,42.16666666666667,70,16,0.75
0,2.0,2,4,0.8125
1,29.833333333333325,53,11,0.8125
0,2.0,2,3,0.875
3,48.4166666666667,103,16,0.75
2,6.0,8,3,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
2,16.5,21,10,0.75
0,0,0,1,0.8125
2,1.0,1,1,0.75
0,0,0,1,0.8125
1,17.0,23,11,0.8125
1,4.0,4,5,0.8125
0,1.0,1,3,0.875
0,2.0,2,3,0.9375
2,60.93333333333337,112,16,0.875
2,8.0,10,4,0.8125
1,33.8333333333333,60,12,0.8125
0,56.58333333333334,84,12,0.875
2,6.0,6,4,0.8125
0,0,0,1,0.875
2,29.0,32,9,0.8125
0,4.0,4,6,0.875
0,4.0,4,3,0.9375
2,39.33333333333333,54,10,0.875
2,3.0,3,3,0.8125
1,65.0,85,15,0.8125
0,10.0,12,8,0.875
2,2.0,2,2,0.8125
0,6.0,10,6,0.875
0,59.30000000000004,128,15,0.9375
5,117.6166666666667,163,16,0.6875
0,0,0,1,0.75
0,0,0,1,0.8125
2,1.0,1,1,0.75
2,28.99999999999999,49,14,0.6875
0,2.0,2,4,0.75
0,2.0,2,4,0.8125
2,39.666666666666664,54,10,0.75
1,5.5,6,7,0.75
0,17.0,17,12,0.8125
2,1.0,1,1,0.75
0,8.0,9,7,0.8125
0,0,0,1,0.875
3,5.0,5,2,0.75
2,11.0,11,7,0.6875
2,29.0,43,8,0.625
0,8.0,8,6,0.6875
0,0,0,1,0.75
0,7.0,7,5,0.8125
