outflow,time,size,area,rho
2,14.5,21,7,0.625
0,2.0,2,4,0.75
1,2.0,2,3,0.75
0,0,0,1,0.875
2,12.666666666666668,21,8,0.75
0,5.0,5,5,0.875
2,7.0,7,3,0.75
1,16.0,19,8,0.75
1,1.0,1,2,0.75
2,14.0,18,6,0.625
2,3.0,3,3,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,15.0,16,8,0.875
2,1.0,1,1,0.75
0,0,0,1,0.875
4,19.5,23,8,0.5
1,6.0,6,6,0.5
0,1.0,1,3,0.625
2,1.0,1,1,0.5
0,0,0,1,0.625
0,0,0,1,0.75
2,3.0,3,2,0.625
2,8.0,8,7,0.5
0,0,0,1,0.625
0,2.0,2,4,0.75
0,3.5,4,4,0.875
4,8.5,11,4,0.5
0,11.0,11,5,0.625
2,9.0,11,5,0.5
0,1.0,1,3,0.625
0,8.0,8,6,0.75
0,0,0,1,0.875
2,10.833333333333334,15,8,0.75
2,1.0,1,1,0.625
1,18.5,24,7,0.625
0,1.0,1,3,0.75
0,0,0,1,0.875
2,1.0,1,1,0.75
0,0,0,1,0.875
3,12.5,16,8,0.625
1,1.0,1,2,0.625
0,27.166666666666668,35,7,0.75
2,4.0,4,4,0.625
0,3.0,3,5,0.75
3,19.0,19,5,0.5
0,0,0,1,0.625
0,7.0,8,6,0.75
2,3.0,3,2,0.625
0,0,0,1,0.75
2,15.0,15,5,0.625
0,0,0,1,0.75
0,2.0,2,4,0.875
0,0,0,1,1.0
1,9.166666666666668,16,6,1.0
3,24.833333333333332,34,8,0.75
2,17.0,19,8,0.625
0,0,0,1,0.75
2,26.5,31,8,0.625
1,3.0,3,3,0.625
0,0,0,1,0.75
0,0,0,1,0.875
3,13.0,13,4,0.625
0,5.0,5,5,0.75
0,0,0,1,0.875
0,4.0,6,5,1.0
2,15.5,16,5,0.875
1,18.0,18,7,0.875
2,26.333333333333336,32,8,0.75
3,3.0,3,2,0.5
0,0,0,1,0.625
0,6.0,6,6,0.75
2,4.0,4,4,0.625
0,0,0,1,0.75
2,9.5,14,7,0.625
2,3.5,4,5,0.5
0,0,0,1,0.625
0,2.0,2,4,0.75
1,6.0,6,7,0.75
1,2.0,2,2,0.75
1,2.0,2,3,0.75
4,24.5,31,8,0.375
0,1.0,1,3,0.5
0,2.0,2,4,0.625
0,0,0,1,0.75
1,16.0,16,6,0.75
0,3.5,4,4,0.875
2,3.0,3,4,0.75
4,15.5,18,8,0.375
0,1.0,1,3,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,2.0,2,3,0.875
1,7.0,7,5,0.875
2,8.166666666666668,13,7,0.75
2,1.0,1,1,0.625
0,12.0,12,8,0.75
1,5.0,5,3,0.75
0,0,0,1,0.875
1,11.0,11,7,0.875
0,2.0,2,3,1.0
3,4.5,5,3,0.75
1,7.0,7,6,0.75
1,11.0,11,5,0.75
1,3.0,3,4,0.75
1,2.0,2,2,0.75
0,0,0,1,0.875
3,73.66666666666669,90,8,0.625
0,0,0,1,0.75
2,14.0,14,7,0.625
0,0,0,1,0.75
2,1.0,1,1,0.625
3,13.0,17,5,0.375
0,2.0,2,3,0.5
0,0,0,1,0.625
1,4.0,4,5,0.625
0,0,0,1,0.75
1,18.5,23,8,0.75
1,6.0,6,4,0.75
2,4.0,4,3,0.625
0,0,0,1,0.75
1,10.0,10,8,0.75
1,3.0,3,4,0.75
4,12.5,19,8,0.375
0,0,0,1,0.5
0,1.0,1,3,0.625
1,1.0,1,2,0.625
1,2.0,2,2,0.625
2,9.0,9,5,0.5
0,0,0,1,0.625
2,3.0,3,4,0.5
0,5.5,6,4,0.625
1,26.0,26,7,0.625
1,19.0,19,6,0.625
1,6.0,8,4,0.625
0,0,0,1,0.75
1,17.5,19,6,0.75
1,16.0,24,8,0.75
1,4.0,4,3,0.75
0,0,0,1,0.875
2,1.0,1,1,0.75
0,0,0,1,0.875
3,22.0,26,8,0.625
0,1.0,1,3,0.75
0,3.0,3,5,0.875
2,14.5,18,8,0.75
0,0,0,1,0.875
1,2.0,2,2,0.875
2,4.0,4,3,0.75
1,12.0,16,8,0.75
0,0,0,1,0.875
0,6.0,6,5,1.0
2,5.0,5,3,0.875
2,25.333333333333332,28,8,0.75
1,10.0,10,7,0.75
2,5.0,5,6,0.625
1,8.0,10,5,0.625
0,0,0,1,0.75
2,3.0,3,3,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,7.5,9,6,0.875
3,44.5,52,8,0.625
2,8.0,8,5,0.5
0,0,0,1,0.625
2,2.0,2,2,0.5
1,2.0,2,3,0.5
0,0,0,1,0.625
0,2.0,2,3,0.75
0,12.0,12,7,0.875
1,7.0,7,4,0.875
0,0,0,1,1.0
2,3.0,3,3,0.875
3,8.0,11,6,0.625
3,15.5,16,5,0.375
0,1.0,1,3,0.5
1,4.0,4,4,0.5
0,2.0,2,3,0.625
1,10.0,12,7,0.625
1,11.0,14,7,0.625
0,8.0,10,4,0.75
0,0,0,1,0.875
1,7.0,10,8,0.875
2,1.0,1,1,0.75
0,4.0,4,5,0.875
0,0,0,1,1.0
1,2.0,2,2,1.0
2,27.5,34,8,0.875
2,5.0,5,2,0.75
0,0,0,1,0.875
0,2.0,2,3,1.0
3,19.0,20,8,0.75
1,15.5,19,8,0.75
2,10.5,15,8,0.625
0,6.0,6,4,0.75
0,0,0,1,0.875
2,8.0,12,8,0.75
2,9.0,9,8,0.625
0,0,0,1,0.75
1,9.0,9,7,0.75
1,6.0,6,4,0.75
1,25.0,30,8,0.75
1,1.0,1,2,0.75
0,0,0,1,0.875
0,0,0,1,1.0
3,34.833333333333336,45,8,0.75
1,2.0,2,2,0.75
0,3.5,4,5,0.875
2,21.0,24,8,0.75
2,1.0,1,1,0.625
0,0,0,1,0.75
0,10.0,10,5,0.875
1,13.0,13,8,0.875
1,6.0,6,7,0.875
2,15.5,20,8,0.75
1,2.0,2,2,0.75
0,0,0,1,0.875
1,2.0,2,2,0.875
1,15.5,18,6,0.875
2,25.5,27,7,0.75
0,6.0,6,5,0.875
1,8.0,8,7,0.875
2,17.0,21,8,0.75
0,0,0,1,0.875
3,9.0,12,8,0.625
0,8.0,9,6,0.75
0,11.0,16,7,0.875
1,11.333333333333334,16,7,0.875
1,16.5,22,5,0.875
2,2.0,2,2,0.75
0,2.0,2,3,0.875
0,5.5,6,5,1.0
3,15.5,19,5,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,19.5,28,8,0.875
1,23.0,30,7,0.875
2,5.0,6,3,0.75
2,4.0,4,5,0.625
0,1.0,1,3,0.75
0,15.0,15,5,0.875
0,0,0,1,1.0
3,6.0,7,4,0.75
3,19.0,25,7,0.5
0,0,0,1,0.625
0,2.0,2,4,0.75
2,11.0,16,7,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,1.0,1,1,0.75
0,2.0,2,3,0.875
3,6.5,7,4,0.625
0,0,0,1,0.75
0,0,0,1,0.875
3,10.0,15,6,0.625
0,2.0,2,3,0.75
2,2.0,2,2,0.625
1,10.5,12,7,0.625
0,2.0,2,4,0.75
1,9.0,9,4,0.75
2,12.5,18,7,0.625
0,1.0,1,3,0.75
0,0,0,1,0.875
1,17.0,22,7,0.875
0,2.0,2,3,1.0
3,7.0,7,5,0.75
0,0,0,1,0.875
2,11.0,11,8,0.75
1,1.0,1,2,0.75
0,2.0,2,3,0.875
1,3.0,3,4,0.875
1,2.0,2,2,0.875
3,5.5,8,8,0.625
1,2.0,2,3,0.625
1,11.0,14,7,0.625
0,2.0,2,3,0.75
3,13.0,13,5,0.5
0,0,0,1,0.625
0,2.0,2,3,0.75
1,12.0,12,6,0.75
0,0,0,1,0.875
4,11.5,14,8,0.5
0,0,0,1,0.625
0,8.0,8,6,0.75
0,8.0,12,5,0.875
1,8.0,8,4,0.875
1,7.0,7,8,0.875
1,2.0,2,2,0.875
4,18.666666666666664,31,8,0.5
2,3.0,3,3,0.375
0,3.0,3,4,0.5
0,1.0,1,3,0.625
1,2.0,2,2,0.625
0,0,0,1,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,24.0,30,7,0.875
0,0,0,1,1.0
2,19.0,19,4,0.875
3,18.5,19,6,0.625
0,0,0,1,0.75
0,0,0,1,0.875
4,27.0,29,6,0.5
0,2.0,2,4,0.625
0,0,0,1,0.75
0,4.0,4,4,0.875
1,3.0,3,4,0.875
1,2.0,2,2,0.875
3,36.0,48,8,0.625
0,4.0,4,5,0.75
0,3.0,3,5,0.875
0,8.0,10,5,1.0
4,16.833333333333332,26,8,0.625
0,0,0,1,0.75
2,1.0,1,1,0.625
1,2.0,2,2,0.625
0,0,0,1,0.75
0,4.0,4,4,0.875
1,28.0,32,8,0.875
2,16.0,20,8,0.75
1,12.0,14,8,0.75
0,2.0,2,3,0.875
2,3.0,3,2,0.75
2,3.0,3,2,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,9.5,12,5,0.875
1,2.0,2,2,0.875
2,28.0,39,8,0.75
3,6.5,7,4,0.5
0,0,0,1,0.625
2,1.0,1,1,0.5
0,0,0,1,0.625
0,0,0,1,0.75
2,8.0,8,6,0.625
0,0,0,1,0.75
1,22.5,32,8,0.75
0,7.0,8,5,0.875
2,11.0,14,7,0.75
0,0,0,1,0.875
3,24.0,29,8,0.625
0,0,0,1,0.75
2,1.0,1,1,0.625
0,0,0,1,0.75
2,14.0,14,4,0.625
1,5.0,5,4,0.625
0,0,0,1,0.75
1,11.0,11,8,0.75
1,4.0,4,3,0.75
1,2.0,2,2,0.75
0,0,0,1,0.875
2,4.0,4,2,0.75
1,11.0,11,4,0.75
2,16.0,16,7,0.625
1,2.0,2,2,0.625
2,1.0,1,1,0.5
0,0,0,1,0.625
1,4.0,4,5,0.625
1,1.0,1,2,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,15.0,15,5,0.75
2,2.0,2,2,0.625
0,0,0,1,0.75
2,1.0,1,1,0.625
0,11.0,11,7,0.75
0,0,0,1,0.875
3,7.0,9,4,0.625
0,5.0,5,4,0.75
0,0,0,1,0.875
0,4.0,4,3,1.0
2,3.0,3,2,0.875
4,21.0,24,8,0.5
0,2.0,2,3,0.625
0,1.0,1,3,0.75
2,6.0,7,6,0.625
1,2.0,2,2,0.625
2,2.5,3,4,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,6.0,6,4,0.75
0,1.0,1,3,0.875
0,0,0,1,1.0
1,18.5,24,6,1.0
2,21.0,26,7,0.875
0,0,0,1,1.0
3,21.0,25,8,0.75
0,0,0,1,0.875
2,13.0,14,7,0.75
2,3.0,3,2,0.625
1,1.0,1,2,0.625
0,0,0,1,0.75
0,10.0,10,6,0.875
2,5.0,6,3,0.75
3,3.0,3,2,0.5
2,3.0,3,3,0.375
1,1.0,1,2,0.375
0,2.0,2,4,0.5
0,6.0,6,5,0.625
1,2.0,2,2,0.625
0,0,0,1,0.75
0,0,0,1,0.875
0,2.0,2,3,1.0
3,20.5,25,6,0.75
0,9.5,10,5,0.875
1,12.0,13,8,0.875
2,1.0,1,1,0.75
0,0,0,1,0.875
1,15.0,20,8,0.875
3,5.0,5,3,0.625
2,9.0,9,7,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,26.5,38,7,0.875
0,0,0,1,1.0
2,25.5,27,7,0.875
1,7.5,8,5,0.875
0,0,0,1,1.0
4,29.499999999999996,44,8,0.625
0,0,0,1,0.75
2,4.0,4,3,0.625
0,0,0,1,0.75
0,8.5,10,6,0.875
3,21.0,25,8,0.625
2,7.5,9,7,0.5
1,4.0,5,6,0.5
0,3.5,4,5,0.625
1,12.0,12,7,0.625
0,0,0,1,0.75
2,3.0,3,3,0.625
0,14.5,18,8,0.75
1,1.0,1,2,0.75
0,2.0,2,3,0.875
2,6.0,11,8,0.75
0,5.0,5,7,0.875
2,12.0,14,8,0.75
0,7.5,10,5,0.875
2,1.0,1,1,0.75
0,0,0,1,0.875
4,13.5,15,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,7.0,7,3,0.75
0,0,0,1,0.875
3,11.0,15,6,0.625
1,17.5,18,8,0.625
1,5.0,5,4,0.625
0,12.0,13,8,0.75
2,1.0,1,1,0.625
0,0,0,1,0.75
0,1.0,1,3,0.875
1,8.5,10,7,0.875
1,15.0,20,7,0.875
2,11.0,11,5,0.75
0,0,0,1,0.875
2,12.5,16,8,0.75
0,0,0,1,0.875
0,3.5,4,4,1.0
4,13.5,20,8,0.625
1,1.0,1,2,0.625
0,0,0,1,0.75
2,5.0,5,3,0.625
0,6.0,6,5,0.75
2,4.0,5,4,0.625
0,8.0,8,6,0.75
1,10.0,12,8,0.75
0,14.0,16,6,0.875
3,4.5,5,3,0.625
0,9.0,9,5,0.75
0,0,0,1,0.875
1,14.0,15,7,0.875
1,2.0,2,2,0.875
2,2.0,2,2,0.75
3,9.0,13,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
0,0,0,1,0.875
0,3.0,4,4,1.0
2,3.0,3,3,0.875
2,15.333333333333332,19,8,0.75
0,0,0,1,0.875
2,14.5,16,5,0.75
0,0,0,1,0.875
1,5.0,5,4,0.875
2,22.0,24,8,0.75
0,6.0,6,5,0.875
2,34.0,45,8,0.75
1,3.0,3,4,0.75
1,9.666666666666668,16,8,0.75
2,3.0,3,4,0.625
0,4.0,4,5,0.75
0,2.0,2,3,0.875
3,37.0,59,8,0.625
2,4.5,6,7,0.5
2,1.0,1,1,0.375
0,0,0,1,0.5
0,4.0,4,6,0.625
0,0,0,1,0.75
1,1.0,1,2,0.75
3,18.0,19,5,0.5
0,0,0,1,0.625
1,3.0,3,3,0.625
0,3.0,3,5,0.75
0,5.0,5,7,0.875
1,2.0,2,3,0.875
2,5.0,5,3,0.75
1,8.0,8,6,0.75
2,3.0,3,3,0.625
1,2.0,2,2,0.625
1,4.0,4,5,0.625
0,0,0,1,0.75
2,3.0,3,2,0.625
0,4.0,6,7,0.75
1,8.0,8,5,0.75
1,20.0,20,8,0.75
0,2.0,2,4,0.875
0,0,0,1,1.0
2,5.0,5,3,0.875
4,23.0,27,8,0.5
1,3.0,3,3,0.5
0,4.0,4,5,0.625
1,6.5,11,8,0.625
0,0,0,1,0.75
3,8.333333333333332,13,6,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,7.0,7,5,0.75
1,16.0,16,5,0.75
0,0,0,1,0.875
1,7.0,7,6,0.875
1,30.0,31,5,0.875
1,7.0,7,6,0.875
2,7.5,9,4,0.75
1,5.5,7,6,0.75
0,8.0,8,5,0.875
0,0,0,1,1.0
3,13.000000000000002,22,8,0.75
0,2.0,2,3,0.875
1,8.0,10,7,0.875
2,15.5,22,8,0.75
0,0,0,1,0.875
2,16.0,20,8,0.75
0,2.0,2,4,0.875
2,9.0,12,8,0.75
0,0,0,1,0.875
2,5.5,7,5,0.75
1,2.0,2,3,0.75
0,0,0,1,0.875
2,3.5,4,3,0.75
1,2.0,2,3,0.75
0,0,0,1,0.875
3,35.0,42,8,0.625
0,0,0,1,0.75
2,1.0,1,1,0.625
0,0,0,1,0.75
1,3.0,3,4,0.75
2,1.0,1,1,0.625
0,1.0,1,3,0.75
0,0,0,1,0.875
0,0,0,1,1.0
5,25.5,33,8,0.5
0,0,0,1,0.625
1,15.0,17,7,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,23.0,28,7,0.875
5,10.5,13,8,0.375
0,0,0,1,0.5
1,1.0,1,2,0.5
0,0,0,1,0.625
1,4.0,4,5,0.625
0,0,0,1,0.75
2,11.0,14,6,0.625
0,18.0,18,5,0.75
1,2.0,2,2,0.75
2,12.0,12,7,0.625
0,0,0,1,0.75
2,2.0,2,2,0.625
0,5.0,5,5,0.75
0,4.0,6,4,0.875
0,8.5,12,7,1.0
4,17.666666666666664,27,8,0.625
4,9.0,9,4,0.25
0,0,0,1,0.375
0,0,0,1,0.5
0,3.0,3,3,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,17.333333333333332,22,8,0.75
0,0,0,1,0.875
0,7.0,8,5,1.0
2,3.0,3,3,0.875
2,3.0,3,2,0.75
0,4.0,6,5,0.875
2,8.5,9,6,0.75
0,0,0,1,0.875
0,0,0,1,1.0
1,2.0,2,2,1.0
2,27.0,34,8,0.875
2,1.0,1,1,0.75
2,8.5,12,7,0.625
2,18.0,23,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
2,1.0,1,1,0.625
1,22.166666666666664,30,7,0.625
0,8.5,12,6,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,2.0,2,2,0.875
1,26.333333333333332,30,7,0.875
1,6.5,8,4,0.875
0,0,0,1,1.0
1,2.0,2,2,1.0
5,19.333333333333336,28,8,0.5
0,0,0,1,0.625
1,8.0,8,4,0.625
1,10.0,10,4,0.625
1,5.0,5,4,0.625
1,6.0,6,5,0.625
2,3.0,3,2,0.5
0,9.0,9,6,0.625
0,0,0,1,0.75
4,23.333333333333336,36,8,0.375
0,3.0,3,4,0.5
0,8.0,8,8,0.625
0,0,0,1,0.75
1,5.0,5,5,0.75
0,4.0,4,5,0.875
1,8.5,10,5,0.875
2,14.0,14,8,0.75
1,19.0,24,7,0.75
1,6.0,6,4,0.75
0,0,0,1,0.875
2,13.166666666666668,22,7,0.75
1,2.0,2,3,0.75
0,6.0,6,6,0.875
2,2.0,2,3,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,9.0,10,3,0.875
1,5.166666666666667,8,7,0.875
3,7.5,9,8,0.625
0,4.0,4,4,0.75
1,5.0,5,4,0.75
0,3.0,3,5,0.875
2,7.0,7,6,0.75
0,0,0,1,0.875
2,21.5,24,8,0.75
2,8.5,9,8,0.625
0,0,0,1,0.75
2,14.0,14,8,0.625
0,2.0,2,3,0.75
0,0,0,1,0.875
2,27.0,28,8,0.75
2,26.5,30,7,0.625
0,0,0,1,0.75
0,5.0,5,5,0.875
2,1.0,1,1,0.75
1,6.0,6,4,0.75
0,3.0,4,6,0.875
0,5.5,6,4,1.0
2,4.0,4,2,0.875
1,12.833333333333332,16,7,0.875
2,5.0,5,4,0.75
0,12.5,16,6,0.875
0,0,0,1,1.0
2,5.0,5,3,0.875
4,25.0,33,8,0.5
0,7.0,8,8,0.625
0,1.0,1,3,0.75
1,2.0,2,3,0.75
0,3.5,4,4,0.875
2,8.0,8,7,0.75
0,6.0,6,4,0.875
0,0,0,1,1.0
5,14.5,23,8,0.5
0,0,0,1,0.625
2,3.0,3,3,0.5
0,1.0,1,3,0.625
0,1.0,1,3,0.75
0,0,0,1,0.875
1,5.0,5,3,0.875
1,14.0,21,8,0.875
2,9.5,12,6,0.75
0,6.0,6,7,0.875
3,9.5,10,8,0.625
1,2.0,2,2,0.625
0,2.0,2,3,0.75
2,3.0,3,3,0.625
2,17.5,23,7,0.5
0,2.0,2,3,0.625
0,2.0,2,3,0.75
0,0,0,1,0.875
3,20.5,26,8,0.625
2,7.5,8,5,0.5
0,0,0,1,0.625
0,1.0,1,3,0.75
1,7.0,7,4,0.75
2,11.0,11,5,0.625
0,0,0,1,0.75
0,0,0,1,0.875
3,13.0,14,8,0.625
0,0,0,1,0.75
0,9.0,9,7,0.875
2,4.0,4,3,0.75
3,9.0,11,5,0.5
0,14.0,14,6,0.625
0,1.0,1,3,0.75
4,13.0,20,8,0.375
0,0,0,1,0.5
0,2.0,2,3,0.625
0,0,0,1,0.75
0,2.0,2,3,0.875
2,13.0,16,4,0.75
0,0,0,1,0.875
0,9.0,12,6,1.0
2,24.166666666666664,34,6,0.875
1,3.0,3,3,0.875
0,2.0,2,3,1.0
3,5.0,7,4,0.75
0,0,0,1,0.875
0,0,0,1,1.0
3,14.0,17,8,0.75
2,6.0,6,5,0.625
0,0,0,1,0.75
0,0,0,1,0.875
0,3.5,4,4,1.0
4,32.33333333333333,46,8,0.625
0,0,0,1,0.75
1,13.5,15,6,0.75
2,8.0,8,4,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,2.0,2,3,0.875
2,2.0,2,2,0.75
1,8.5,13,6,0.75
1,9.0,9,6,0.75
3,10.0,16,8,0.5
0,0,0,1,0.625
0,0,0,1,0.75
1,3.0,3,4,0.75
0,0,0,1,0.875
1,1.0,1,2,0.875
2,2.0,2,2,0.75
0,5.0,6,4,0.875
3,14.166666666666668,18,8,0.625
0,6.0,6,5,0.75
2,9.0,9,4,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,8.5,10,5,0.75
0,2.0,2,4,0.875
1,11.0,11,5,0.875
2,14.5,17,6,0.75
1,10.0,11,7,0.75
2,11.833333333333334,15,6,0.625
2,6.0,6,5,0.5
0,2.0,2,3,0.625
0,0,0,1,0.75
2,8.0,8,7,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,3.0,3,3,0.75
0,0,0,1,0.875
2,9.0,9,6,0.75
0,0,0,1,0.875
2,2.0,2,2,0.75
0,0,0,1,0.875
2,7.5,8,7,0.75
0,0,0,1,0.875
2,4.0,4,4,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,3.0,3,2,0.875
1,35.0,35,8,0.875
3,8.5,9,4,0.625
0,0,0,1,0.75
2,8.5,9,6,0.625
0,0,0,1,0.75
0,0,0,1,0.875
3,7.0,8,8,0.625
0,0,0,1,0.75
0,0,0,1,0.875
2,14.5,20,7,0.75
0,0,0,1,0.875
0,0,0,1,1.0
2,12.5,14,8,0.875
1,1.0,1,2,0.875
2,6.0,6,2,0.75
0,7.0,8,4,0.875
2,1.0,1,1,0.75
2,9.5,11,8,0.625
0,0,0,1,0.75
1,14.5,18,7,0.75
3,4.5,6,5,0.5
0,0,0,1,0.625
1,10.0,10,6,0.625
1,3.5,4,4,0.625
1,8.0,8,7,0.625
0,6.0,6,4,0.75
0,0,0,1,0.875
3,5.0,5,3,0.625
3,4.0,5,3,0.375
0,0,0,1,0.5
0,2.0,2,3,0.625
0,0,0,1,0.75
0,0,0,1,0.875
1,5.0,6,3,0.875
1,6.0,6,6,0.875
0,9.0,12,6,1.0
1,3.5,4,3,1.0
2,5.5,6,4,0.875
2,17.0,19,5,0.75
2,5.0,5,4,0.625
0,0,0,1,0.75
2,23.333333333333332,27,8,0.625
2,5.0,5,3,0.5
0,0,0,1,0.625
1,1.0,1,2,0.625
1,2.0,2,2,0.625
0,0,0,1,0.75
0,4.0,4,5,0.875
2,11.0,14,7,0.75
0,0,0,1,0.875
2,10.5,15,8,0.75
1,1.0,1,2,0.75
0,19.5,24,8,0.875
1,17.5,20,8,0.875
1,14.0,19,8,0.875
