outflow,time,size,area,rho
0,0,0,1,0.9296875
0,133.68333333333314,302,36,0.9375
8,1705.8235916861136,9544,128,0.8828125
0,151.1166666666667,278,25,0.890625
0,36.166666666666664,64,11,0.8984375
0,102.5857142857143,200,20,0.90625
4,666.3404761904795,2030,68,0.8828125
0,92.11904761904769,237,44,0.890625
3,753.6367798867944,3145,92,0.875
0,85.11666666666673,156,20,0.8828125
1,578.6964646464705,2142,73,0.8828125
2,229.833333333334,461,32,0.875
3,21.16666666666668,43,14,0.859375
0,4.5,6,5,0.8671875
0,515.0081890331853,1487,73,0.875
0,280.2019841269835,1023,42,0.8828125
0,118.20000000000005,214,17,0.890625
0,7.5,10,6,0.8984375
0,30.5,36,12,0.90625
0,3.0,3,5,0.9140625
1,31.75,54,10,0.9140625
1,842.941452991461,3686,92,0.9140625
0,12.0,17,10,0.921875
2,9.0,12,7,0.9140625
0,0,0,1,0.921875
0,267.77817460317556,918,54,0.9296875
4,1483.591949716928,8011,128,0.90625
0,534.521825396822,1621,60,0.9140625
7,857.1905677655731,3247,128,0.8671875
0,126.68333333333307,250,30,0.875
0,678.3889249639203,2749,86,0.8828125
0,23.5,27,6,0.890625
0,128.6166666666665,290,42,0.8984375
0,5.0,6,4,0.90625
0,50.0,50,12,0.9140625
0,65.98333333333336,139,25,0.921875
0,314.5166666666664,771,40,0.9296875
2,93.73333333333325,229,23,0.921875
2,1072.3415084915264,5041,128,0.9140625
7,249.71706349206298,863,53,0.8671875
0,140.41666666666654,281,25,0.875
2,99.28333333333345,242,27,0.8671875
0,176.08333333333348,267,26,0.875
1,486.5571428571401,1157,73,0.875
0,62.000000000000064,130,30,0.8828125
0,53.5,67,12,0.890625
0,462.97222222221785,1353,77,0.8984375
0,603.1349539349575,2828,105,0.90625
1,23.5,38,12,0.90625
0,4.0,4,3,0.9140625
0,169.39523809523794,503,52,0.921875
1,9.0,9,4,0.921875
2,255.69404761904727,756,53,0.9140625
1,23.5,26,8,0.9140625
3,64.49999999999999,106,17,0.8984375
0,635.3050505050529,2537,57,0.90625
3,2251.1601176600934,12298,117,0.890625
1,42.74999999999998,74,27,0.890625
1,50.833333333333336,70,19,0.890625
2,1080.673912198907,5254,128,0.8828125
0,111.19761904761927,356,44,0.890625
2,12.5,14,6,0.8828125
0,150.99999999999994,251,49,0.890625
0,283.48452380952136,1173,70,0.8984375
0,58.38333333333334,117,25,0.90625
0,120.83333333333317,171,20,0.9140625
0,95.16666666666671,155,17,0.921875
2,920.2541541791583,4771,128,0.9140625
4,458.6980158730112,1942,65,0.890625
0,15.0,22,9,0.8984375
0,902.2812372268312,5230,119,0.90625
0,64.83333333333337,124,22,0.9140625
0,357.066666666666,887,56,0.921875
1,1873.8503885004063,8779,125,0.921875
0,365.5166666666629,1587,73,0.9296875
2,202.41388888888906,634,47,0.921875
0,335.2238095238069,1147,51,0.9296875
4,228.4500000000001,537,38,0.90625
2,26.833333333333332,64,22,0.8984375
3,919.1337662337643,3320,66,0.8828125
0,58.0,84,18,0.890625
0,4.0,6,5,0.8984375
0,384.4247113997116,1832,73,0.90625
3,1075.8632020757245,5197,82,0.890625
0,0,0,1,0.8984375
0,63.583333333333385,144,23,0.90625
0,1264.6211621711384,7386,122,0.9140625
0,1002.8388888888971,3911,89,0.921875
0,150.9333333333335,256,29,0.9296875
0,96.63333333333321,242,30,0.9375
7,496.8060730935727,2752,128,0.890625
2,1828.07799700301,7884,128,0.8828125
0,0,0,1,0.890625
0,35.66666666666664,82,26,0.8984375
0,3.0,4,4,0.90625
2,611.5507215007277,2679,116,0.8984375
2,897.0207070706978,3792,119,0.890625
0,274.598809523808,961,47,0.8984375
0,4.0,4,6,0.90625
2,104.56904761904772,391,41,0.8984375
3,212.11666666666662,431,34,0.8828125
0,0,0,1,0.890625
0,0,0,1,0.8984375
0,592.1027777777865,2363,84,0.90625
0,37.0,60,16,0.9140625
0,799.8019841270019,2771,99,0.921875
0,20.333333333333332,34,14,0.9296875
3,33.0,48,10,0.9140625
2,1280.5498667998688,4906,85,0.90625
0,57.233333333333384,134,21,0.9140625
0,602.02209179709,3034,112,0.921875
9,1332.6032467532596,5424,128,0.859375
0,513.0869047619055,1751,88,0.8671875
0,12.0,12,9,0.875
0,543.9420634920608,1756,70,0.8828125
0,84.83333333333336,159,27,0.890625
0,250.73333333333412,456,52,0.8984375
1,1015.9259157509064,5550,108,0.8984375
0,124.54999999999993,268,29,0.90625
1,379.0980158730123,1263,68,0.90625
0,2.0,2,3,0.9140625
3,11.5,19,7,0.8984375
0,224.5166666666657,593,75,0.90625
5,824.7424603174626,2744,55,0.875
0,36.66666666666667,74,13,0.8828125
1,630.5573232323273,2959,86,0.8828125
0,0,0,1,0.890625
0,59.66666666666668,104,12,0.8984375
1,16.166666666666668,27,10,0.8984375
0,35.5,41,13,0.90625
0,9.5,14,6,0.9140625
2,6.5,8,7,0.90625
0,1469.121253746267,4757,112,0.9140625
0,21.999999999999996,46,11,0.921875
2,10.0,13,6,0.9140625
0,6.0,6,6,0.921875
0,354.9467171717121,1515,50,0.9296875
0,25.41666666666666,42,16,0.9375
0,59.416666666666664,95,16,0.9453125
0,111.06904761904774,400,39,0.953125
2,8.0,11,8,0.9453125
4,880.6349163091872,6262,124,0.921875
0,11.0,12,7,0.9296875
2,834.0731601731665,3246,79,0.921875
0,95.49999999999996,178,21,0.9296875
0,147.4999999999999,207,29,0.9375
2,1504.0255518990416,7782,124,0.9296875
4,827.5401154401186,3331,81,0.90625
0,266.53095238095307,698,44,0.9140625
0,2.0,2,3,0.921875
0,498.7600649350627,2143,63,0.9296875
6,227.75000000000009,509,23,0.890625
0,44.33333333333335,86,13,0.8984375
0,1108.2750360750442,4641,101,0.90625
0,58.000000000000036,89,11,0.9140625
0,105.75000000000007,177,28,0.921875
0,7.0,7,6,0.9296875
6,822.7451936951913,3832,106,0.890625
0,295.1166666666668,795,72,0.8984375
0,0,0,1,0.90625
0,347.13571428571385,715,53,0.9140625
5,831.5399350649209,4118,128,0.8828125
0,13.0,13,11,0.890625
3,1301.2330447330562,5475,117,0.875
0,375.01785714285495,1080,74,0.8828125
0,217.03333333333356,476,46,0.890625
0,19.5,22,11,0.8984375
0,219.41666666666683,388,33,0.90625
2,106.33333333333333,270,43,0.8984375
0,140.8333333333332,272,25,0.90625
0,219.56666666666675,357,42,0.9140625
0,36.5,74,18,0.921875
0,16.0,24,12,0.9296875
2,329.5365079365054,1323,93,0.921875
4,1238.0833207641754,6872,112,0.8984375
0,23.833333333333336,38,10,0.90625
0,5.0,6,5,0.9140625
0,125.16666666666657,224,27,0.921875
0,95.16666666666669,130,33,0.9296875
0,348.50398490398265,2004,108,0.9375
6,1346.238381063368,6076,128,0.8984375
0,62.1333333333334,158,31,0.90625
2,102.13333333333335,222,38,0.8984375
0,0,0,1,0.90625
0,215.9115079365091,675,73,0.9140625
4,1039.3368076368254,4033,73,0.890625
0,0,0,1,0.8984375
4,120.33333333333334,178,18,0.875
0,4.0,4,4,0.8828125
0,718.4682539682578,2070,74,0.890625
2,170.38333333333335,321,29,0.8828125
0,279.18333333333385,618,34,0.890625
1,10.5,14,9,0.890625
0,0,0,1,0.8984375
0,4.0,4,3,0.90625
0,914.6572150072265,3920,104,0.9140625
0,501.44325396824627,1755,65,0.921875
0,147.10000000000005,366,39,0.9296875
1,360.8976190476174,1199,42,0.9296875
4,1221.0385558885555,5531,126,0.90625
2,298.83809523809384,824,56,0.8984375
0,236.0178571428571,816,47,0.90625
0,23.5,29,15,0.9140625
0,144.05238095238082,346,28,0.921875
1,111.70238095238098,362,38,0.921875
0,32.5,50,10,0.9296875
7,1558.7185203685256,8412,128,0.8828125
0,135.53333333333316,311,32,0.890625
0,9.5,12,6,0.8984375
0,0,0,1,0.90625
0,0,0,1,0.9140625
4,579.9837662337657,2908,91,0.890625
0,27.0,41,14,0.8984375
0,2.0,2,3,0.90625
4,415.86190476190023,1439,54,0.8828125
1,1592.3150793650707,5330,127,0.8828125
1,1.0,1,2,0.8828125
3,597.661111111114,1844,70,0.8671875
0,232.0785714285714,510,35,0.875
2,884.5238095238158,2084,68,0.8671875
0,8.0,8,8,0.875
0,2.0,2,3,0.8828125
0,9.0,9,6,0.890625
0,305.7999999999999,638,36,0.8984375
0,33.249999999999986,46,15,0.90625
0,239.28373015872933,916,62,0.9140625
5,804.3741702741787,3763,128,0.8828125
2,780.2544816294798,3728,128,0.875
0,7.0,7,7,0.8828125
1,22.999999999999993,34,10,0.8828125
0,46.083333333333364,86,20,0.890625
2,1.0,1,1,0.8828125
0,0,0,1,0.890625
0,91.33333333333334,131,16,0.8984375
1,53.5,63,14,0.8984375
0,0,0,1,0.90625
0,5.0,6,4,0.9140625
0,53.333333333333336,90,13,0.921875
2,275.81071428571295,854,60,0.9140625
0,0,0,1,0.921875
0,25.833333333333332,38,14,0.9296875
4,198.1666666666667,287,27,0.90625
2,797.1916666666721,2614,100,0.8984375
0,589.1722222222171,1871,82,0.90625
0,0,0,1,0.9140625
0,5.0,6,6,0.921875
3,1284.0681540681458,8044,128,0.90625
2,146.41666666666663,267,20,0.8984375
0,390.8007936507894,1289,56,0.90625
1,59.66666666666666,99,16,0.90625
0,911.7317460317369,3572,91,0.9140625
5,782.6702380952396,2998,92,0.8828125
0,1415.6193001443173,4987,96,0.890625
0,0,0,1,0.8984375
2,368.87319624819435,1781,79,0.890625
0,0,0,1,0.8984375
0,106.60000000000007,245,35,0.90625
0,68.5,82,16,0.9140625
0,105.16666666666666,137,12,0.921875
0,2.0,2,3,0.9296875
0,351.0916666666643,1361,55,0.9375
0,57.352380952381004,108,26,0.9453125
6,2061.7491064490905,11856,128,0.90625
1,20.75,43,20,0.90625
0,33.0,44,13,0.9140625
2,593.7043650793635,1867,52,0.90625
1,210.98333333333343,406,57,0.90625
1,672.2898629148675,2837,118,0.90625
0,8.0,8,4,0.9140625
0,359.2611111111069,1501,66,0.921875
1,81.55000000000004,183,31,0.921875
0,23.0,37,17,0.9296875
7,598.525649350656,2207,120,0.8828125
0,269.5404761904751,682,56,0.890625
0,401.6906565656573,1934,85,0.8984375
0,70.50000000000003,103,22,0.90625
4,620.034329559331,2557,93,0.8828125
0,251.82619047619147,742,30,0.890625
0,6.0,8,10,0.8984375
0,417.43333333332953,1488,41,0.90625
0,399.2348124098106,1397,91,0.9140625
0,477.1238095238047,1373,49,0.921875
3,16.333333333333332,27,7,0.90625
0,676.4547619047689,2400,81,0.9140625
0,1359.367926517925,5649,119,0.921875
0,37.5,50,14,0.9296875
0,437.9833333333309,1009,57,0.9375
3,1334.6757173382105,8941,128,0.921875
3,276.4023809523778,914,76,0.90625
0,233.916666666667,625,62,0.9140625
0,4.0,4,4,0.921875
0,17.500000000000004,26,13,0.9296875
0,217.26666666666668,386,40,0.9375
5,2428.0177128426617,12463,121,0.90625
0,16.16666666666667,32,16,0.9140625
0,74.08333333333333,110,31,0.921875
0,51.0,72,18,0.9296875
0,2.0,2,3,0.9375
2,135.9634920634925,584,53,0.9296875
0,237.6150793650803,702,39,0.9375
0,186.71666666666655,436,32,0.9453125
0,0,0,1,0.953125
0,263.6190476190483,713,50,0.9609375
5,349.4107142857147,1256,63,0.9296875
3,1105.936092094196,7903,116,0.9140625
3,847.7916583416587,4775,128,0.8984375
0,675.4524891774932,3522,95,0.90625
2,234.2523809523811,550,47,0.8984375
0,17.0,17,7,0.90625
0,89.10000000000004,271,31,0.9140625
0,0,0,1,0.921875
0,1505.2565965896906,7088,114,0.9296875
0,75.75000000000009,175,24,0.9375
0,353.51904761904495,1024,54,0.9453125
0,31.166666666666664,56,14,0.953125
6,785.0477994227931,4322,101,0.9140625
0,5.5,6,4,0.921875
3,933.8182289932352,3770,70,0.90625
0,12.5,14,5,0.9140625
0,2.0,2,3,0.921875
5,668.2208152958208,3089,128,0.890625
0,348.8609917859898,2082,86,0.8984375
0,2.0,2,3,0.90625
0,161.8642857142857,447,38,0.9140625
0,422.98730158730007,1505,55,0.921875
0,51.0,84,17,0.9296875
7,910.453599178619,4413,83,0.8828125
0,26.5,28,7,0.890625
0,267.8000000000004,462,54,0.8984375
1,1122.081043956053,4715,107,0.8984375
0,9.0,12,7,0.90625
0,20.0,30,9,0.9140625
0,419.8694444444407,1862,74,0.921875
0,86.99999999999999,127,15,0.9296875
6,1050.8759102008987,5521,128,0.890625
0,154.50000000000006,263,40,0.8984375
0,0,0,1,0.90625
0,681.8551587301673,2549,88,0.9140625
1,47.24999999999999,91,24,0.9140625
0,227.52857142857206,625,42,0.921875
0,44.33333333333333,54,9,0.9296875
4,565.9203741519867,3658,128,0.90625
2,37.91666666666665,62,13,0.8984375
4,225.67619047619127,667,41,0.875
1,475.31666666666297,1018,43,0.875
1,278.7130952380938,910,87,0.875
0,30.25,56,18,0.8828125
0,430.54880952380637,1251,49,0.890625
0,69.0166666666668,154,18,0.8984375
3,25.5,39,13,0.8828125
0,24.083333333333336,46,20,0.890625
2,901.6675879676003,3118,101,0.8828125
0,64.16666666666666,94,12,0.890625
0,588.896428571427,1844,80,0.8984375
3,408.14545454545157,2363,86,0.8828125
2,55.5,97,26,0.875
0,168.38571428571427,460,41,0.8828125
0,40.83333333333333,62,14,0.890625
5,828.9656177156348,3494,128,0.859375
0,287.80000000000064,535,42,0.8671875
2,200.35000000000053,436,34,0.859375
1,337.95000000000005,693,40,0.859375
0,74.96666666666673,199,42,0.8671875
0,0,0,1,0.875
0,263.23333333333403,653,55,0.8828125
2,93.26666666666665,186,28,0.875
0,12.0,16,11,0.8828125
3,806.8357142857211,2215,85,0.8671875
0,207.45952380952306,632,52,0.875
0,27.0,44,11,0.8828125
3,88.25000000000003,141,23,0.8671875
0,2.0,2,4,0.875
0,150.89999999999966,371,39,0.8828125
0,16.0,16,12,0.890625
3,1958.1072122322028,8697,128,0.875
0,240.46904761904833,632,42,0.8828125
0,0,0,1,0.890625
0,19.166666666666664,30,12,0.8984375
0,31.666666666666657,46,14,0.90625
0,0,0,1,0.9140625
0,368.6361111111061,1469,54,0.921875
0,17.0,26,9,0.9296875
6,952.050435757071,4271,105,0.890625
2,704.7095238095279,2607,116,0.8828125
0,48.3119047619048,159,37,0.890625
0,0,0,1,0.8984375
0,262.0666666666667,735,40,0.90625
0,0,0,1,0.9140625
0,34.5,39,14,0.921875
0,2.0,2,3,0.9296875
0,6.5,10,6,0.9375
1,174.23333333333355,484,34,0.9375
0,169.11666666666645,321,30,0.9453125
0,295.6035714285713,716,45,0.953125
7,846.5363379095935,5209,128,0.90625
0,53.75000000000005,100,22,0.9140625
0,78.25000000000009,186,25,0.921875
0,223.58351370851312,961,81,0.9296875
0,627.356782106786,2413,74,0.9375
0,457.9547452547394,2138,101,0.9453125
0,4.0,4,5,0.953125
3,721.5541125541205,3127,71,0.9375
5,1809.2196525696747,10352,128,0.90625
0,0,0,1,0.9140625
3,215.55000000000015,348,22,0.8984375
1,758.4138333888396,3535,100,0.8984375
0,43.16666666666664,84,19,0.90625
0,53.0,57,14,0.9140625
2,96.83333333333339,156,21,0.90625
0,0,0,1,0.9140625
0,0,0,1,0.921875
0,17.5,20,9,0.9296875
1,652.0205599955605,2884,86,0.9296875
0,24.66666666666667,36,10,0.9375
6,1987.0986288264737,11108,128,0.8984375
0,0,0,1,0.90625
0,541.8496031746005,1736,69,0.9140625
0,355.207142857143,879,53,0.921875
3,34.699999999999974,77,18,0.90625
3,1234.177994227987,4466,103,0.890625
0,12.0,18,9,0.8984375
0,2357.7101121101095,10535,123,0.90625
2,611.163924963936,2836,125,0.8984375
0,10.0,12,8,0.90625
0,1.0,1,3,0.9140625
4,1020.998737373759,4361,110,0.890625
0,104.74999999999997,200,21,0.8984375
1,13.0,13,8,0.8984375
1,35.33333333333333,58,22,0.8984375
0,434.5705405705342,1614,106,0.90625
0,68.83333333333334,90,19,0.9140625
0,67.08333333333337,126,20,0.921875
3,34.91666666666667,61,11,0.90625
0,381.54166666666595,875,56,0.9140625
4,318.68373015872714,1472,81,0.890625
0,324.11443001442757,1134,50,0.8984375
0,771.8166666666688,1830,59,0.90625
0,63.69999999999998,112,21,0.9140625
0,374.4603341103326,2259,106,0.921875
7,272.73928571428496,886,42,0.875
1,16.5,26,10,0.875
0,42.0,56,11,0.8828125
0,20.333333333333336,26,7,0.890625
0,35.76666666666665,72,15,0.8984375
0,321.0273809523791,1006,63,0.90625
0,9.0,10,8,0.9140625
0,94.24999999999997,242,64,0.921875
3,108.89999999999985,216,41,0.90625
0,39.0,46,15,0.9140625
0,227.73333333333395,621,31,0.921875
3,575.1839105339061,2302,128,0.90625
1,378.6960317460314,1177,69,0.90625
0,2.0,2,3,0.9140625
0,1071.850829725849,3618,114,0.921875
5,637.1297619047788,2986,100,0.890625
0,34.33333333333333,66,18,0.8984375
0,0,0,1,0.90625
4,589.260317460315,2101,81,0.8828125
0,26.0,30,11,0.890625
0,155.09642857142873,526,45,0.8984375
0,2.0,2,3,0.90625
0,363.61547619047275,1224,96,0.9140625
0,1198.890873015888,4042,87,0.921875
1,6.0,6,4,0.921875
4,331.7325396825379,837,46,0.8984375
0,304.36111111110773,1323,74,0.90625
4,889.0603174603256,2645,72,0.8828125
0,9.833333333333332,14,7,0.890625
1,36.99999999999999,58,13,0.890625
2,107.2666666666665,259,30,0.8828125
0,415.48571428571427,986,31,0.890625
0,0,0,1,0.8984375
2,230.91666666666663,420,49,0.890625
2,771.7272727272675,2765,126,0.8828125
3,33.49999999999999,67,20,0.8671875
0,0,0,1,0.875
0,57.33333333333334,71,11,0.8828125
0,368.2757936507936,762,57,0.890625
0,732.7353257853309,2586,82,0.8984375
0,0,0,1,0.90625
0,395.86150793650734,1772,74,0.9140625
2,802.750793650807,2770,90,0.90625
0,1094.7745985224042,6411,119,0.9140625
0,185.69761904761887,511,43,0.921875
6,1576.7218660424355,11139,128,0.8828125
0,21.0,28,12,0.890625
0,330.21666666666584,650,35,0.8984375
0,352.85714285714266,949,67,0.90625
2,419.9595238095203,1392,61,0.8984375
3,23.166666666666664,42,18,0.8828125
0,808.5746392496476,3402,87,0.890625
1,13.0,14,7,0.890625
0,39.83333333333333,44,9,0.8984375
0,89.99999999999999,128,16,0.90625
0,24.500000000000004,40,14,0.9140625
0,328.0547619047616,738,44,0.921875
2,980.1011904762044,3011,126,0.9140625
2,454.6865079365071,2019,77,0.90625
0,60.00000000000002,96,21,0.9140625
0,10.0,12,6,0.921875
2,446.0315406815396,1977,101,0.9140625
3,925.3891275391318,4559,119,0.8984375
0,0,0,1,0.90625
0,478.9218253968253,1671,82,0.9140625
3,302.8307359307354,1186,64,0.8984375
0,381.8634920634878,1237,66,0.90625
1,156.64999999999984,327,27,0.90625
0,74.13333333333335,146,23,0.9140625
0,19.25,33,16,0.921875
2,1038.5971139971227,4007,84,0.9140625
2,517.2563575313538,2124,100,0.90625
2,850.4340159840144,3473,109,0.8984375
0,356.95476190475904,1121,58,0.90625
0,9.0,10,5,0.9140625
0,216.26428571428534,572,31,0.921875
3,808.5677267177344,3378,119,0.90625
0,104.48333333333323,170,21,0.9140625
4,23.383333333333336,53,17,0.890625
0,9.0,9,7,0.8984375
0,787.1976190476256,2287,83,0.90625
0,1048.8500000000186,3622,108,0.9140625
0,30.833333333333336,53,18,0.921875
1,1072.5906288156434,4593,123,0.921875
0,42.16666666666667,58,16,0.9296875
0,6.5,8,5,0.9375
3,1114.8503175745818,7069,124,0.921875
2,674.1578643578717,3192,98,0.9140625
0,12.0,12,10,0.921875
6,1697.2722111221888,7685,103,0.8828125
0,0,0,1,0.890625
0,353.27619047618595,1476,82,0.8984375
0,73.25000000000004,172,23,0.90625
0,785.2646825396889,2366,106,0.9140625
0,510.8912698412702,1836,67,0.921875
0,2.0,2,3,0.9296875
2,180.62857142857146,483,43,0.921875
1,834.5381035631218,4712,113,0.921875
0,103.83333333333331,152,21,0.9296875
2,390.3988233988249,2603,117,0.921875
0,0,0,1,0.9296875
0,83.00000000000001,125,19,0.9375
0,8.0,12,6,0.9453125
2,383.41125541125257,1722,65,0.9375
3,307.51309523809306,972,57,0.921875
0,107.33333333333329,173,35,0.9296875
4,322.70238095237886,798,31,0.90625
0,259.24523809523674,864,62,0.9140625
3,675.1837301587417,2397,78,0.8984375
2,15.5,16,9,0.890625
0,0,0,1,0.8984375
0,13.0,13,9,0.90625
1,357.6396825396815,1250,84,0.90625
0,143.76904761904746,359,36,0.9140625
4,461.1988095238058,1419,49,0.890625
0,0,0,1,0.8984375
0,0,0,1,0.90625
0,328.8314213564162,1408,64,0.9140625
0,59.83333333333331,94,22,0.921875
4,1524.4013680763971,8455,128,0.8984375
0,588.3973748473667,2122,74,0.90625
2,126.25000000000003,197,27,0.8984375
0,13.5,16,7,0.90625
0,0,0,1,0.9140625
2,5.0,7,4,0.90625
0,106.79999999999991,202,19,0.9140625
2,67.3333333333334,122,22,0.90625
0,599.9749999999965,2699,96,0.9140625
0,88.50000000000006,160,20,0.921875
2,1028.250000000025,3525,78,0.9140625
2,82.5,120,28,0.90625
0,569.5658730158667,1842,79,0.9140625
2,854.3054752437279,4494,96,0.90625
0,10.0,14,6,0.9140625
4,1446.4026196026061,7923,123,0.890625
0,12.0,17,9,0.8984375
0,1.0,1,3,0.90625
1,11.0,11,5,0.90625
0,70.00000000000006,113,25,0.9140625
0,152.75476190476184,280,38,0.921875
1,28.833333333333332,40,16,0.921875
2,110.0,196,23,0.9140625
2,114.58333333333321,204,25,0.90625
0,2.0,2,3,0.9140625
0,456.14087301586994,1463,89,0.921875
0,410.02795815295974,2239,97,0.9296875
5,1129.344965002321,7371,128,0.8984375
0,0,0,1,0.90625
4,307.2256854256813,1416,80,0.8828125
0,80.6666666666667,151,19,0.890625
3,923.296339771332,4809,117,0.875
0,24.0,31,8,0.8828125
0,2.0,2,3,0.890625
0,52.400000000000006,122,21,0.8984375
0,601.2608946609024,2912,103,0.90625
0,0,0,1,0.9140625
0,20.5,32,11,0.921875
0,0,0,1,0.9296875
1,128.16666666666663,190,20,0.9296875
5,1492.7822510822784,6911,128,0.8984375
0,231.06309523809537,576,57,0.90625
0,159.088095238096,492,49,0.9140625
1,84.33333333333339,208,27,0.9140625
0,4.0,4,5,0.921875
0,133.2833333333333,313,45,0.9296875
0,84.58809523809538,315,41,0.9375
0,0,0,1,0.9453125
4,56.40000000000001,131,28,0.921875
0,0,0,1,0.9296875
2,638.6568181818152,2449,66,0.921875
2,941.7284992785119,4491,113,0.9140625
0,60.66666666666666,98,12,0.921875
0,64.25000000000001,128,28,0.9296875
2,1363.1205043322939,7414,108,0.921875
0,4.0,6,6,0.9296875
3,1150.6238095237945,5656,128,0.9140625
0,235.33333333333366,510,44,0.921875
0,17.0,22,7,0.9296875
0,146.01666666666674,269,28,0.9375
1,266.05595238095106,912,57,0.9375
0,23.666666666666664,38,16,0.9453125
0,81.7690476190477,194,28,0.953125
0,0,0,1,0.9609375
9,1422.5437590187043,8612,128,0.8984375
2,372.4333333333315,727,39,0.890625
0,264.2928571428579,689,62,0.8984375
1,1.0,1,2,0.8984375
1,227.73690476190484,498,33,0.8984375
0,64.25,100,29,0.90625
0,250.1500000000006,425,23,0.9140625
0,8.0,8,10,0.921875
0,34.833333333333336,63,11,0.9296875
0,0,0,1,0.9375
0,133.73095238095286,540,35,0.9453125
3,321.82619047618965,978,49,0.9296875
4,1292.8807359307339,5461,97,0.90625
0,549.4060966810918,1912,60,0.9140625
2,364.5036435786392,1848,79,0.90625
0,20.333333333333336,28,10,0.9140625
0,51.23333333333336,152,17,0.921875
2,883.4520701520731,5660,127,0.9140625
3,1806.575718725753,8751,128,0.8984375
0,468.94999999999686,1079,56,0.90625
0,46.0666666666667,131,27,0.9140625
3,551.6761904761914,2309,70,0.8984375
0,157.98333333333326,339,34,0.90625
2,596.3117854367854,2814,112,0.8984375
3,515.7503968253968,1944,77,0.8828125
2,36.0,56,15,0.875
3,377.0738095238082,914,54,0.859375
0,0,0,1,0.8671875
0,107.83333333333333,135,33,0.875
0,0,0,1,0.8828125
0,0,0,1,0.890625
0,176.7666666666665,385,32,0.8984375
0,92.31666666666678,159,28,0.90625
1,799.1266955267091,2655,91,0.90625
0,7.5,10,6,0.9140625
0,35.833333333333314,67,17,0.921875
0,346.89484126983785,1254,76,0.9296875
0,5.0,6,5,0.9375
1,42.83333333333334,66,21,0.9375
6,846.6949555733106,5499,110,0.8984375
0,122.71666666666641,259,28,0.90625
