outflow,time,size,area,rho
3,22,55,20,0.8125
0,9,9,6,0.84375
2,30,37,14,0.8125
0,30,49,16,0.84375
0,0,0,1,0.875
0,41,71,14,0.90625
1,3,4,3,0.90625
0,3,4,4,0.9375
2,180,494,31,0.90625
3,135,410,32,0.84375
3,52,92,22,0.78125
0,2,2,3,0.8125
0,73,129,20,0.84375
1,49,129,24,0.84375
1,149,303,27,0.84375
0,7,10,7,0.875
0,0,0,1,0.90625
3,52,137,32,0.84375
3,89,198,24,0.78125
0,0,0,1,0.8125
0,0,0,1,0.84375
2,82,122,23,0.8125
0,4,4,6,0.84375
1,88,130,13,0.84375
0,36,60,15,0.875
1,2,2,2,0.875
0,8,8,5,0.90625
0,25,36,10,0.9375
2,79,165,16,0.90625
4,62,162,22,0.8125
1,14,18,7,0.8125
3,31,61,14,0.75
0,1,1,3,0.78125
2,23,37,15,0.75
0,4,4,3,0.78125
0,0,0,1,0.8125
0,5,5,5,0.84375
2,77,202,31,0.8125
0,0,0,1,0.84375
1,39,58,12,0.84375
1,74,155,29,0.84375
0,0,0,1,0.875
0,32,41,10,0.90625
0,73,90,14,0.9375
3,321,745,32,0.875
0,0,0,1,0.90625
0,23,38,12,0.9375
2,76,141,26,0.90625
2,76,168,20,0.875
0,18,29,13,0.90625
2,36,97,21,0.875
0,2,2,3,0.90625
0,0,0,1,0.9375
5,160,392,32,0.8125
0,53,116,24,0.84375
3,116,191,20,0.78125
0,13,15,10,0.8125
1,4,6,7,0.8125
0,31,61,23,0.84375
2,1,1,1,0.8125
1,83,137,26,0.8125
0,41,66,12,0.84375
0,31,41,18,0.875
1,3,3,4,0.875
4,174,447,32,0.78125
0,13,21,9,0.8125
1,2,2,2,0.8125
0,43,88,17,0.84375
0,77,156,18,0.875
0,8,14,7,0.90625
1,2,2,2,0.90625
2,81,238,28,0.875
1,2,2,2,0.875
3,92,143,32,0.8125
1,32,69,17,0.8125
0,33,36,12,0.84375
0,2,2,4,0.875
2,56,66,22,0.84375
1,121,341,29,0.84375
0,32,75,29,0.875
2,3,4,5,0.84375
1,70,127,12,0.84375
0,4,4,5,0.875
0,4,4,4,0.90625
3,82,205,31,0.84375
2,5,7,8,0.8125
3,95,216,32,0.75
0,5,5,7,0.78125
1,51,88,11,0.78125
0,18,30,10,0.8125
0,0,0,1,0.84375
3,59,118,13,0.78125
0,90,187,27,0.8125
0,17,35,10,0.84375
1,29,31,11,0.84375
1,82,131,21,0.84375
0,13,22,14,0.875
1,87,129,32,0.875
1,2,2,2,0.875
0,6,8,4,0.90625
1,206,525,29,0.90625
1,16,18,10,0.90625
1,107,245,21,0.90625
3,27,35,13,0.84375
1,83,146,29,0.84375
0,3,3,5,0.875
1,5,6,4,0.875
2,80,154,19,0.84375
2,32,60,11,0.8125
0,8,8,6,0.84375
0,16,19,8,0.875
3,58,151,32,0.8125
1,64,86,25,0.8125
0,0,0,1,0.84375
2,73,145,29,0.8125
0,69,128,26,0.84375
0,0,0,1,0.875
1,14,14,7,0.875
2,140,313,25,0.84375
0,6,6,5,0.875
2,35,71,14,0.84375
1,3,3,4,0.84375
0,0,0,1,0.875
0,37,55,15,0.90625
1,6,6,6,0.90625
1,46,72,15,0.90625
0,55,63,20,0.9375
0,32,54,16,0.96875
4,88,157,12,0.875
1,112,242,31,0.875
2,9,11,6,0.84375
0,41,62,22,0.875
0,34,66,20,0.90625
1,156,337,25,0.90625
0,0,0,1,0.9375
2,118,249,22,0.90625
0,0,0,1,0.9375
0,3,4,4,0.96875
7,49,104,19,0.78125
0,60,103,19,0.8125
0,2,2,3,0.84375
3,75,147,16,0.78125
1,13,13,5,0.78125
0,59,62,15,0.8125
0,14,22,8,0.84375
1,11,14,5,0.84375
1,2,2,3,0.84375
1,132,312,29,0.84375
1,35,59,14,0.84375
0,89,116,19,0.875
0,14,16,9,0.90625
2,66,229,28,0.875
1,11,17,7,0.875
0,94,219,29,0.90625
3,105,249,32,0.84375
2,109,251,30,0.8125
0,69,128,26,0.84375
0,79,160,19,0.875
1,9,10,5,0.875
2,119,234,29,0.84375
0,33,51,12,0.875
0,31,45,15,0.90625
3,184,412,32,0.84375
0,9,15,9,0.875
3,7,7,3,0.8125
0,110,180,28,0.84375
2,48,104,24,0.8125
1,3,3,3,0.8125
2,44,91,16,0.78125
0,9,9,6,0.8125
0,9,9,6,0.84375
2,46,72,11,0.8125
0,2,2,3,0.84375
0,0,0,1,0.875
1,15,21,13,0.875
0,2,2,3,0.90625
0,0,0,1,0.9375
2,64,188,23,0.90625
2,120,255,32,0.875
1,10,12,6,0.875
0,0,0,1,0.90625
1,4,4,4,0.90625
2,30,61,19,0.875
0,0,0,1,0.90625
0,58,174,26,0.9375
5,260,710,32,0.8125
2,13,25,10,0.78125
0,22,23,8,0.8125
2,45,85,14,0.78125
2,27,46,13,0.75
0,8,8,5,0.78125
3,43,77,12,0.71875
0,0,0,1,0.75
0,2,2,3,0.78125
0,30,46,13,0.8125
0,2,2,3,0.84375
0,13,16,10,0.875
5,47,83,16,0.75
0,36,46,10,0.78125
3,58,109,20,0.71875
0,5,5,5,0.75
0,29,54,13,0.78125
0,2,2,3,0.8125
0,0,0,1,0.84375
0,15,15,5,0.875
0,16,20,7,0.90625
1,1,1,2,0.90625
2,51,82,13,0.875
0,6,8,6,0.90625
5,110,281,21,0.78125
0,5,9,7,0.8125
2,24,27,5,0.78125
0,3,3,4,0.8125
2,7,9,6,0.78125
1,1,1,2,0.78125
0,46,61,13,0.8125
2,25,31,9,0.78125
0,0,0,1,0.8125
0,14,18,10,0.84375
0,6,8,5,0.875
4,87,216,28,0.78125
0,6,10,4,0.8125
2,75,145,26,0.78125
0,4,4,6,0.8125
0,7,10,6,0.84375
1,10,10,7,0.84375
1,54,116,25,0.84375
0,7,12,8,0.875
0,11,15,8,0.90625
1,77,115,14,0.90625
2,273,650,32,0.875
0,48,64,14,0.90625
0,140,310,26,0.9375
0,65,156,17,0.96875
3,98,183,16,0.90625
2,2,2,3,0.875
4,241,594,31,0.78125
3,3,3,2,0.71875
0,0,0,1,0.75
1,135,278,30,0.75
0,23,35,11,0.78125
0,32,68,19,0.8125
3,15,15,7,0.75
0,0,0,1,0.78125
0,101,124,22,0.8125
0,8,8,6,0.84375
1,2,2,2,0.84375
2,154,351,24,0.8125
2,12,12,11,0.78125
0,4,4,6,0.8125
0,3,4,6,0.84375
3,39,60,12,0.78125
1,44,66,13,0.78125
3,79,163,20,0.71875
0,0,0,1,0.75
0,1,1,3,0.78125
0,7,7,6,0.8125
2,97,183,31,0.78125
2,1,1,1,0.75
0,10,12,5,0.78125
0,0,0,1,0.8125
1,28,42,16,0.8125
0,3,3,4,0.84375
1,2,2,2,0.84375
1,65,108,14,0.84375
0,1,1,3,0.875
2,13,21,10,0.84375
0,4,6,5,0.875
2,44,78,18,0.84375
0,38,52,26,0.875
1,20,26,6,0.875
4,111,239,32,0.78125
2,132,313,24,0.75
0,2,2,4,0.78125
2,132,220,29,0.75
0,2,2,3,0.78125
0,0,0,1,0.8125
2,30,48,15,0.78125
0,4,4,5,0.8125
0,92,150,19,0.84375
0,9,9,4,0.875
0,89,154,30,0.90625
2,4,4,3,0.875
3,90,287,29,0.8125
0,26,26,10,0.84375
0,45,80,12,0.875
2,19,22,7,0.84375
0,4,4,4,0.875
0,0,0,1,0.90625
2,141,338,32,0.875
2,106,233,21,0.84375
0,24,40,12,0.875
0,9,9,8,0.90625
1,2,2,3,0.90625
3,114,332,31,0.84375
2,12,12,5,0.8125
0,38,73,16,0.84375
0,0,0,1,0.875
0,5,6,4,0.90625
2,19,26,9,0.875
2,42,70,25,0.84375
0,13,20,11,0.875
2,163,317,24,0.84375
0,11,17,11,0.875
0,3,4,4,0.90625
0,55,141,25,0.9375
2,1,1,1,0.90625
3,59,186,31,0.84375
0,0,0,1,0.875
1,11,14,8,0.875
1,121,262,26,0.875
0,89,161,19,0.90625
0,4,4,5,0.9375
3,77,151,15,0.875
0,2,2,3,0.90625
0,0,0,1,0.9375
2,13,20,7,0.90625
2,1,1,1,0.875
0,30,54,14,0.90625
4,19,21,7,0.8125
0,113,282,24,0.84375
0,8,8,5,0.875
1,52,96,16,0.875
1,45,60,9,0.875
0,16,26,8,0.90625
2,47,77,16,0.875
2,48,68,10,0.84375
0,0,0,1,0.875
2,7,9,6,0.84375
0,0,0,1,0.875
2,66,114,26,0.84375
4,119,234,32,0.75
0,13,17,8,0.78125
0,9,9,6,0.8125
0,16,22,8,0.84375
0,62,155,25,0.875
4,135,310,25,0.78125
0,117,251,28,0.8125
3,78,107,11,0.75
0,64,82,17,0.78125
0,16,27,14,0.8125
0,85,166,22,0.84375
0,7,7,5,0.875
1,80,169,22,0.875
0,82,143,27,0.90625
0,0,0,1,0.9375
0,0,0,1,0.96875
4,140,329,24,0.875
0,14,18,10,0.90625
3,114,254,32,0.84375
1,61,63,29,0.84375
0,18,18,6,0.875
4,53,104,17,0.78125
0,230,496,27,0.8125
1,108,240,30,0.8125
0,23,38,12,0.84375
1,12,12,9,0.84375
0,0,0,1,0.875
2,11,11,9,0.84375
1,3,3,4,0.84375
0,56,112,18,0.875
3,167,492,29,0.8125
0,0,0,1,0.84375
0,2,2,3,0.875
2,3,3,2,0.84375
0,3,4,4,0.875
3,23,41,12,0.8125
0,18,34,15,0.84375
1,25,36,9,0.84375
0,8,8,8,0.875
3,24,31,7,0.8125
0,5,5,5,0.84375
1,215,391,29,0.84375
1,3,3,2,0.84375
0,1,1,3,0.875
0,35,44,11,0.90625
4,72,185,23,0.8125
0,0,0,1,0.84375
0,118,158,24,0.875
4,185,360,32,0.78125
0,11,12,8,0.8125
0,7,7,9,0.84375
4,20,37,13,0.75
0,0,0,1,0.78125
0,0,0,1,0.8125
0,39,70,15,0.84375
4,70,122,18,0.75
0,17,24,11,0.78125
0,67,122,22,0.8125
2,6,8,7,0.78125
0,100,242,28,0.8125
0,0,0,1,0.84375
1,194,416,30,0.84375
2,70,87,14,0.8125
2,118,273,24,0.78125
0,4,4,6,0.8125
0,0,0,1,0.84375
0,157,249,31,0.875
2,131,256,20,0.84375
0,46,52,17,0.875
1,189,419,29,0.875
0,4,4,3,0.90625
1,14,40,18,0.90625
2,53,178,29,0.875
0,10,12,8,0.90625
0,3,4,4,0.9375
3,108,239,32,0.875
0,36,58,18,0.90625
0,0,0,1,0.9375
3,264,664,26,0.875
1,9,14,8,0.875
2,3,3,4,0.84375
1,1,1,2,0.84375
0,45,65,12,0.875
4,96,300,32,0.78125
0,20,31,11,0.8125
1,79,150,24,0.8125
0,44,69,18,0.84375
0,2,2,3,0.875
1,92,126,25,0.875
0,61,98,19,0.90625
2,200,343,32,0.875
1,42,62,15,0.875
2,35,42,9,0.84375
0,76,116,17,0.875
0,125,222,20,0.90625
3,81,235,32,0.84375
0,30,34,10,0.875
0,13,13,7,0.90625
3,83,184,23,0.84375
2,26,35,14,0.8125
0,3,4,4,0.84375
0,59,79,14,0.875
2,69,167,24,0.84375
2,81,193,27,0.8125
0,0,0,1,0.84375
1,35,77,29,0.84375
0,8,8,4,0.875
2,136,371,21,0.84375
0,4,4,5,0.875
1,126,216,25,0.875
2,58,95,19,0.84375
2,62,113,22,0.8125
0,48,64,11,0.84375
1,100,190,28,0.84375
1,129,292,30,0.84375
0,13,17,11,0.875
2,75,179,20,0.84375
1,7,7,6,0.84375
0,0,0,1,0.875
2,171,341,32,0.84375
0,0,0,1,0.875
0,98,170,22,0.90625
3,264,521,32,0.84375
1,17,19,5,0.84375
0,34,49,12,0.875
2,114,225,28,0.84375
0,85,162,20,0.875
2,14,16,11,0.84375
0,36,71,12,0.875
1,66,134,22,0.875
0,2,2,3,0.90625
3,71,137,14,0.84375
0,14,26,9,0.875
0,0,0,1,0.90625
0,14,18,9,0.9375
0,0,0,1,0.96875
5,126,433,32,0.84375
0,50,84,16,0.875
2,5,5,3,0.84375
0,4,8,8,0.875
0,2,2,3,0.90625
2,52,101,16,0.875
0,2,2,3,0.90625
2,18,18,11,0.875
2,43,47,9,0.84375
3,72,192,28,0.78125
0,0,0,1,0.8125
1,118,249,32,0.8125
0,2,2,4,0.84375
0,0,0,1,0.875
0,12,14,6,0.90625
0,123,326,28,0.9375
3,109,268,32,0.875
0,18,30,9,0.90625
4,196,493,32,0.8125
0,21,33,13,0.84375
1,14,16,6,0.84375
0,67,111,20,0.875
0,9,9,7,0.90625
1,10,14,9,0.90625
2,54,83,13,0.875
2,110,253,32,0.84375
0,0,0,1,0.875
1,23,30,7,0.875
0,68,150,22,0.90625
3,164,379,32,0.84375
0,64,99,24,0.875
1,110,163,25,0.875
2,5,5,3,0.84375
0,0,0,1,0.875
0,175,374,32,0.90625
2,171,463,26,0.875
0,0,0,1,0.90625
2,104,208,27,0.875
0,51,72,18,0.90625
2,1,1,1,0.875
0,17,17,8,0.90625
1,21,26,11,0.90625
2,88,192,25,0.875
2,72,171,32,0.84375
1,19,23,9,0.84375
0,2,2,3,0.875
2,63,98,15,0.84375
1,52,91,16,0.84375
0,29,43,13,0.875
2,8,8,5,0.84375
0,0,0,1,0.875
1,85,190,29,0.875
1,103,274,32,0.875
0,21,33,9,0.90625
2,16,18,6,0.875
0,14,22,12,0.90625
1,22,36,8,0.90625
0,0,0,1,0.9375
4,200,500,32,0.84375
1,62,115,30,0.84375
0,70,144,20,0.875
0,5,6,5,0.90625
0,16,22,9,0.9375
1,76,134,26,0.9375
7,223,622,32,0.75
0,8,10,5,0.78125
0,13,16,7,0.8125
0,10,10,5,0.84375
0,11,14,7,0.875
1,112,230,19,0.875
3,99,152,22,0.8125
0,34,73,16,0.84375
0,156,350,29,0.875
2,1,1,1,0.84375
0,5,5,4,0.875
2,91,190,21,0.84375
0,24,34,11,0.875
0,22,24,7,0.90625
2,122,252,32,0.875
1,12,12,4,0.875
0,8,12,7,0.90625
1,33,54,14,0.90625
1,132,381,30,0.90625
1,181,336,23,0.90625
2,27,35,8,0.875
1,29,60,16,0.875
0,87,132,17,0.90625
3,38,97,15,0.84375
0,61,145,17,0.875
0,0,0,1,0.90625
3,192,502,27,0.84375
0,48,108,22,0.875
0,40,88,14,0.90625
0,15,17,7,0.9375
3,50,108,13,0.875
0,25,33,8,0.90625
0,2,2,4,0.9375
4,122,412,32,0.84375
1,130,274,26,0.84375
2,4,4,3,0.8125
0,82,245,31,0.84375
0,2,2,3,0.875
0,0,0,1,0.90625
2,35,52,11,0.875
5,64,164,32,0.75
0,3,4,5,0.78125
0,0,0,1,0.8125
0,0,0,1,0.84375
1,90,241,23,0.84375
2,2,2,2,0.8125
0,0,0,1,0.84375
2,83,131,21,0.8125
0,0,0,1,0.84375
2,32,39,13,0.8125
0,2,2,3,0.84375
0,10,12,12,0.875
3,33,59,12,0.8125
0,61,111,19,0.84375
0,2,2,3,0.875
1,28,38,20,0.875
2,25,40,9,0.84375
2,88,164,24,0.8125
0,34,47,24,0.84375
0,7,7,5,0.875
1,10,22,9,0.875
0,28,38,11,0.90625
1,118,307,27,0.90625
0,59,111,15,0.9375
3,182,416,32,0.875
0,0,0,1,0.90625
4,139,283,20,0.8125
0,40,109,23,0.84375
0,38,60,12,0.875
0,76,124,27,0.90625
3,28,42,16,0.84375
0,19,22,11,0.875
0,0,0,1,0.90625
3,30,62,11,0.84375
0,16,16,7,0.875
0,78,158,25,0.90625
1,55,70,10,0.90625
4,182,404,32,0.8125
0,23,42,15,0.84375
0,9,12,10,0.875
2,52,108,12,0.84375
1,12,12,7,0.84375
3,169,345,29,0.78125
0,3,4,4,0.8125
0,20,39,17,0.84375
1,73,171,31,0.84375
1,45,49,12,0.84375
1,22,30,7,0.84375
3,132,247,28,0.78125
0,83,129,17,0.8125
3,14,23,8,0.75
1,32,71,19,0.75
0,0,0,1,0.78125
0,43,72,15,0.8125
0,0,0,1,0.84375
1,9,11,8,0.84375
1,112,264,23,0.84375
4,154,334,32,0.75
1,1,1,2,0.75
0,4,4,3,0.78125
0,0,0,1,0.8125
0,70,123,17,0.84375
3,5,5,3,0.78125
0,2,2,3,0.8125
0,4,8,9,0.84375
0,0,0,1,0.875
3,60,153,29,0.8125
0,42,73,18,0.84375
4,81,180,20,0.75
0,0,0,1,0.78125
1,4,4,3,0.78125
2,36,64,13,0.75
0,11,11,8,0.78125
2,2,2,2,0.75
1,2,2,2,0.75
0,39,50,14,0.78125
0,12,12,8,0.8125
0,0,0,1,0.84375
1,41,79,28,0.84375
0,14,20,12,0.875
2,31,49,10,0.84375
0,84,106,13,0.875
2,37,67,23,0.84375
0,0,0,1,0.875
0,0,0,1,0.90625
2,86,218,26,0.875
1,4,4,5,0.875
4,129,298,30,0.78125
0,2,2,4,0.8125
2,3,3,2,0.78125
0,0,0,1,0.8125
0,2,2,3,0.84375
0,0,0,1,0.875
0,152,421,30,0.90625
0,2,2,3,0.9375
4,47,97,15,0.84375
0,75,132,17,0.875
2,95,197,20,0.84375
0,38,50,17,0.875
2,45,127,25,0.84375
0,0,0,1,0.875
2,9,9,5,0.84375
0,52,108,18,0.875
0,22,40,11,0.90625
0,2,2,4,0.9375
1,26,46,14,0.9375
3,114,312,32,0.875
0,50,92,18,0.90625
0,2,2,3,0.9375
0,53,92,16,0.96875
4,155,358,32,0.875
0,0,0,1,0.90625
2,28,52,13,0.875
4,95,211,25,0.78125
0,46,54,15,0.8125
2,53,78,16,0.78125
0,12,14,14,0.8125
3,35,59,11,0.75
0,25,25,12,0.78125
1,21,25,12,0.78125
0,86,117,19,0.8125
0,17,22,10,0.84375
0,43,45,14,0.875
0,2,2,3,0.90625
4,106,254,31,0.8125
1,5,6,4,0.8125
0,51,84,18,0.84375
1,9,11,8,0.84375
0,0,0,1,0.875
0,0,0,1,0.90625
3,211,527,30,0.84375
2,11,11,4,0.8125
0,9,11,7,0.84375
2,70,97,25,0.8125
0,2,2,3,0.84375
2,59,80,13,0.8125
0,114,216,18,0.84375
2,99,243,28,0.8125
0,0,0,1,0.84375
0,25,28,12,0.875
0,54,110,16,0.90625
2,57,114,22,0.875
0,60,119,13,0.90625
0,143,252,20,0.9375
1,39,78,21,0.9375
2,117,168,24,0.90625
3,159,468,32,0.84375
0,4,4,5,0.875
1,103,167,22,0.875
0,29,49,16,0.90625
0,57,151,25,0.9375
4,159,562,32,0.84375
0,20,26,12,0.875
3,64,168,28,0.8125
4,22,35,12,0.71875
0,10,12,8,0.75
2,1,1,1,0.71875
0,4,4,3,0.75
0,195,432,23,0.78125
1,25,41,12,0.78125
0,21,23,7,0.8125
0,79,120,14,0.84375
0,24,34,12,0.875
3,177,408,27,0.8125
3,11,15,9,0.75
1,6,8,5,0.75
1,5,5,4,0.75
0,79,105,17,0.78125
0,45,47,15,0.8125
0,0,0,1,0.84375
3,251,484,29,0.78125
0,7,10,6,0.8125
0,12,14,7,0.84375
2,4,4,3,0.8125
0,0,0,1,0.84375
2,29,37,16,0.8125
2,92,202,21,0.78125
0,1,1,3,0.8125
0,0,0,1,0.84375
1,127,223,18,0.84375
0,27,51,16,0.875
0,18,43,19,0.90625
0,4,6,4,0.9375
0,13,18,8,0.96875
2,9,12,5,0.9375
3,73,200,32,0.875
0,0,0,1,0.90625
1,4,6,5,0.90625
5,71,227,32,0.78125
0,14,18,9,0.8125
0,5,5,5,0.84375
0,8,12,8,0.875
0,25,27,14,0.90625
0,41,80,19,0.9375
2,154,348,32,0.90625
1,56,130,31,0.90625
0,36,89,22,0.9375
0,23,32,7,0.96875
2,11,21,8,0.9375
2,105,183,28,0.90625
4,196,480,32,0.8125
1,24,34,14,0.8125
2,29,37,12,0.78125
0,0,0,1,0.8125
0,0,0,1,0.84375
3,82,189,20,0.78125
0,4,4,5,0.8125
2,123,189,23,0.78125
0,0,0,1,0.8125
0,15,17,11,0.84375
3,131,207,32,0.78125
0,34,65,13,0.8125
0,3,4,4,0.84375
0,17,17,8,0.875
4,81,198,28,0.78125
0,50,81,21,0.8125
0,0,0,1,0.84375
1,23,32,10,0.84375
0,0,0,1,0.875
2,225,738,32,0.84375
2,20,27,9,0.8125
0,40,62,23,0.84375
1,16,17,10,0.84375
0,18,18,11,0.875
0,0,0,1,0.90625
2,87,224,32,0.875
2,4,6,7,0.84375
0,0,0,1,0.875
2,85,199,28,0.84375
0,17,34,11,0.875
0,83,170,19,0.90625
1,50,68,11,0.90625
4,25,39,9,0.8125
2,83,169,28,0.78125
0,2,2,3,0.8125
0,26,32,14,0.84375
0,37,44,16,0.875
1,36,54,22,0.875
3,69,135,32,0.8125
0,30,35,10,0.84375
0,2,2,3,0.875
3,49,59,14,0.8125
0,0,0,1,0.84375
0,2,2,3,0.875
1,143,335,23,0.875
3,103,191,23,0.8125
1,70,82,20,0.8125
0,10,17,9,0.84375
0,28,54,19,0.875
1,70,147,24,0.875
2,49,115,19,0.84375
2,14,27,7,0.8125
0,12,18,6,0.84375
0,9,9,5,0.875
0,154,300,23,0.90625
2,99,213,28,0.875
0,33,68,12,0.90625
0,0,0,1,0.9375
0,0,0,1,0.96875
3,89,248,32,0.90625
0,14,20,7,0.9375
3,108,310,32,0.875
0,97,152,17,0.90625
0,17,20,10,0.9375
2,5,5,3,0.90625
3,98,233,30,0.84375
0,20,24,10,0.875
2,85,238,21,0.84375
0,63,102,16,0.875
0,0,0,1,0.90625
2,165,500,25,0.875
2,58,81,11,0.84375
2,22,54,15,0.8125
0,95,125,23,0.84375
0,87,166,26,0.875
0,0,0,1,0.90625
0,0,0,1,0.9375
1,70,106,22,0.9375
2,126,155,16,0.90625
0,0,0,1,0.9375
5,254,458,32,0.8125
2,75,155,30,0.78125
0,10,14,8,0.8125
0,75,126,22,0.84375
0,22,43,21,0.875
0,0,0,1,0.90625
2,1,1,1,0.875
2,10,10,6,0.84375
1,83,150,30,0.84375
3,110,216,25,0.78125
0,15,23,9,0.8125
2,79,113,17,0.78125
0,7,7,5,0.8125
0,0,0,1,0.84375
0,19,35,18,0.875
2,113,178,26,0.84375
2,12,13,8,0.8125
0,36,38,11,0.84375
0,40,50,14,0.875
2,72,205,32,0.84375
3,11,13,6,0.78125
0,0,0,1,0.8125
0,2,2,3,0.84375
0,13,31,13,0.875
3,72,152,30,0.8125
0,29,62,16,0.84375
0,0,0,1,0.875
2,14,18,5,0.84375
0,6,8,7,0.875
1,2,2,3,0.875
1,81,123,22,0.875
0,21,25,9,0.90625
4,177,414,32,0.8125
0,17,20,13,0.84375
0,0,0,1,0.875
1,71,194,27,0.875
3,19,31,8,0.8125
0,3,3,4,0.84375
0,0,0,1,0.875
0,82,172,19,0.90625
3,85,251,32,0.84375
0,0,0,1,0.875
1,3,4,3,0.875
1,70,118,17,0.875
3,178,428,32,0.8125
2,5,5,4,0.78125
0,13,22,9,0.8125
0,138,415,30,0.84375
0,26,48,14,0.875
2,144,287,28,0.84375
1,36,58,20,0.84375
0,19,38,13,0.875
3,161,513,28,0.8125
0,0,0,1,0.84375
0,0,0,1,0.875
5,98,220,32,0.75
0,8,8,6,0.78125
0,14,14,6,0.8125
0,2,2,3,0.84375
0,6,6,4,0.875
0,66,104,16,0.90625
0,110,149,18,0.9375
2,3,3,3,0.90625
2,167,416,32,0.875
4,174,398,25,0.78125
1,62,108,15,0.78125
0,0,0,1,0.8125
0,58,82,25,0.84375
0,96,182,24,0.875
2,41,86,13,0.84375
0,17,19,9,0.875
0,0,0,1,0.90625
4,160,420,32,0.8125
0,11,16,7,0.84375
0,33,39,10,0.875
0,42,64,12,0.90625
3,71,176,30,0.84375
0,16,18,9,0.875
0,16,28,11,0.90625
2,233,489,32,0.875
1,39,52,19,0.875
0,79,117,21,0.90625
0,10,18,9,0.9375
5,153,332,32,0.8125
0,14,14,9,0.84375
1,158,289,22,0.84375
0,64,89,14,0.875
3,77,156,22,0.8125
2,1,1,1,0.78125
0,8,14,8,0.8125
1,1,1,2,0.8125
3,21,34,8,0.75
0,17,22,7,0.78125
0,0,0,1,0.8125
1,6,6,7,0.8125
0,0,0,1,0.84375
0,3,3,3,0.875
0,30,71,19,0.90625
4,283,704,32,0.8125
0,0,0,1,0.84375
0,0,0,1,0.875
0,0,0,1,0.90625
3,67,191,32,0.84375
3,100,292,27,0.78125
0,9,15,7,0.8125
0,68,92,19,0.84375
1,1,1,2,0.84375
0,0,0,1,0.875
2,14,19,10,0.84375
2,2,2,2,0.8125
2,102,293,32,0.78125
0,0,0,1,0.8125
0,49,84,15,0.84375
2,100,183,21,0.8125
0,8,8,5,0.84375
1,23,63,15,0.84375
0,2,2,3,0.875
1,9,14,7,0.875
0,0,0,1,0.90625
2,7,9,4,0.875
2,58,187,22,0.84375
4,72,174,30,0.75
0,0,0,1,0.78125
1,2,2,2,0.78125
2,24,40,13,0.75
2,12,18,13,0.71875
0,0,0,1,0.75
0,0,0,1,0.78125
0,45,58,22,0.8125
0,2,2,3,0.84375
0,0,0,1,0.875
2,8,8,5,0.84375
2,55,163,23,0.8125
3,149,309,32,0.75
0,0,0,1,0.78125
2,6,6,5,0.75
0,4,4,6,0.78125
0,0,0,1,0.8125
0,10,13,7,0.84375
0,0,0,1,0.875
0,45,93,21,0.90625
0,7,10,5,0.9375
0,0,0,1,0.96875
1,12,20,11,0.96875
2,13,13,8,0.9375
0,0,0,1,0.96875
2,73,113,9,0.9375
4,116,369,32,0.84375
1,35,60,13,0.84375
0,25,44,11,0.875
0,0,0,1,0.90625
1,4,4,5,0.90625
2,43,85,18,0.875
0,46,76,18,0.90625
0,2,2,4,0.9375
4,44,104,32,0.84375
0,0,0,1,0.875
1,1,1,2,0.875
0,192,474,29,0.90625
3,54,97,22,0.84375
0,114,236,26,0.875
0,23,32,13,0.90625
0,8,8,9,0.9375
1,20,30,8,0.9375
2,27,60,19,0.90625
2,56,99,32,0.875
0,3,3,3,0.90625
1,64,105,22,0.90625
2,46,126,26,0.875
0,5,8,6,0.90625
1,6,6,6,0.90625
4,61,165,32,0.8125
0,73,128,26,0.84375
0,20,23,7,0.875
0,11,18,8,0.90625
3,26,42,14,0.84375
0,231,519,23,0.875
2,3,3,2,0.84375
0,89,147,32,0.875
2,45,67,16,0.84375
0,0,0,1,0.875
1,53,118,18,0.875
1,6,10,7,0.875
0,0,0,1,0.90625
2,19,67,18,0.875
0,70,170,23,0.90625
1,47,104,24,0.90625
2,34,52,14,0.875
0,37,62,14,0.90625
1,125,295,26,0.90625
2,211,436,16,0.875
3,6,8,4,0.8125
1,97,161,16,0.8125
1,18,26,10,0.8125
0,45,67,25,0.84375
4,157,366,25,0.75
0,5,5,5,0.78125
0,0,0,1,0.8125
1,3,3,3,0.8125
0,2,2,3,0.84375
0,0,0,1,0.875
1,174,310,17,0.875
2,106,329,26,0.84375
0,0,0,1,0.875
3,11,13,4,0.8125
0,0,0,1,0.84375
1,2,2,2,0.84375
0,3,3,5,0.875
3,127,307,31,0.8125
0,30,44,14,0.84375
0,68,128,23,0.875
0,120,322,30,0.90625
1,72,143,24,0.90625
7,228,529,32,0.71875
0,0,0,1,0.75
2,17,17,7,0.71875
0,22,34,12,0.75
0,29,36,7,0.78125
1,72,107,21,0.78125
1,8,10,8,0.78125
0,0,0,1,0.8125
2,17,26,11,0.78125
0,58,87,23,0.8125
0,90,182,20,0.84375
0,2,2,4,0.875
1,1,1,2,0.875
2,182,340,32,0.84375
0,58,108,16,0.875
1,13,21,10,0.875
0,39,76,11,0.90625
2,4,7,5,0.875
3,41,77,12,0.8125
2,66,84,12,0.78125
0,48,81,17,0.8125
0,0,0,1,0.84375
0,15,21,16,0.875
1,140,273,24,0.875
0,0,0,1,0.90625
3,121,348,32,0.84375
0,2,2,3,0.875
3,7,9,5,0.8125
1,8,8,5,0.8125
0,0,0,1,0.84375
0,2,2,3,0.875
0,20,22,10,0.90625
0,0,0,1,0.9375
3,3,3,2,0.875
2,48,53,21,0.84375
0,0,0,1,0.875
