outflow,time,size,area,rho
2,44,54,23,0.890625
2,10,10,4,0.875
0,251,787,43,0.890625
1,99,240,34,0.890625
2,718,3217,61,0.875
0,2,2,3,0.890625
0,345,961,55,0.90625
0,25,48,17,0.921875
0,87,300,31,0.9375
0,9,18,8,0.953125
4,445,1653,64,0.90625
0,22,32,10,0.921875
2,185,502,40,0.90625
0,0,0,1,0.921875
6,210,845,64,0.84375
0,2,2,3,0.859375
2,292,1084,57,0.84375
0,2,2,3,0.859375
0,20,26,7,0.875
0,38,44,8,0.890625
0,525,1618,58,0.90625
0,2,2,3,0.921875
2,5,5,5,0.90625
2,109,336,50,0.890625
0,11,13,7,0.90625
1,67,97,19,0.90625
2,307,1294,51,0.890625
0,3,3,5,0.90625
0,32,80,20,0.921875
0,5,8,5,0.9375
5,1499,6300,64,0.875
0,22,24,6,0.890625
0,64,132,23,0.90625
0,519,1786,51,0.921875
0,59,112,20,0.9375
4,453,1601,60,0.890625
5,118,437,42,0.828125
1,279,641,58,0.828125
0,2,2,3,0.84375
0,45,84,12,0.859375
2,120,391,42,0.84375
0,277,619,40,0.859375
0,32,38,10,0.875
0,280,889,49,0.890625
0,38,42,15,0.90625
0,2,2,3,0.921875
0,65,144,20,0.9375
3,553,1824,64,0.90625
0,57,119,29,0.921875
0,68,128,24,0.9375
3,173,628,55,0.90625
1,59,108,16,0.90625
0,8,10,6,0.921875
2,65,167,26,0.90625
2,984,2876,56,0.890625
1,4,4,4,0.890625
2,321,1297,64,0.875
0,8,10,7,0.890625
0,0,0,1,0.90625
1,218,651,55,0.90625
0,39,42,17,0.921875
0,27,46,10,0.9375
4,237,774,64,0.890625
0,178,432,53,0.90625
2,79,138,30,0.890625
0,20,28,11,0.90625
0,0,0,1,0.921875
0,0,0,1,0.9375
7,513,2307,64,0.84375
0,43,96,22,0.859375
0,250,570,30,0.875
0,4,4,5,0.890625
0,7,10,10,0.90625
0,0,0,1,0.921875
4,422,1424,56,0.875
2,348,1104,59,0.859375
0,0,0,1,0.875
0,9,20,11,0.890625
0,18,39,13,0.90625
3,108,277,31,0.875
0,374,1111,52,0.890625
3,162,458,40,0.859375
0,8,8,10,0.875
0,156,374,41,0.890625
2,483,1626,57,0.875
2,171,438,33,0.859375
2,96,195,21,0.84375
0,165,585,43,0.859375
0,37,60,14,0.875
1,201,466,36,0.875
0,32,51,13,0.890625
0,12,24,10,0.90625
0,67,115,17,0.921875
2,19,23,9,0.90625
3,141,507,46,0.875
1,165,506,49,0.875
2,35,38,14,0.859375
0,0,0,1,0.875
0,13,20,8,0.890625
0,0,0,1,0.90625
0,53,85,20,0.921875
3,182,622,58,0.890625
0,82,144,15,0.90625
0,32,74,24,0.921875
4,590,2885,64,0.875
0,33,49,17,0.890625
1,8,12,6,0.890625
0,10,14,14,0.90625
4,468,1327,61,0.859375
0,31,73,19,0.875
1,256,511,46,0.875
0,120,239,24,0.890625
1,36,76,24,0.890625
0,0,0,1,0.90625
5,180,742,62,0.84375
0,405,1211,50,0.859375
2,107,235,21,0.84375
0,4,4,5,0.859375
0,65,114,20,0.875
0,245,667,38,0.890625
0,36,52,20,0.90625
1,98,222,43,0.90625
0,18,18,7,0.921875
4,825,2759,64,0.875
0,100,314,31,0.890625
0,39,52,12,0.90625
0,0,0,1,0.921875
0,2,2,3,0.9375
1,1,1,2,0.9375
2,76,196,34,0.921875
7,356,1133,64,0.828125
0,5,5,6,0.84375
0,5,6,4,0.859375
0,38,54,11,0.875
0,8,10,5,0.890625
0,2,2,4,0.90625
4,266,1015,64,0.859375
1,89,154,24,0.859375
0,0,0,1,0.875
0,0,0,1,0.890625
1,137,229,20,0.890625
2,1,1,1,0.875
0,0,0,1,0.890625
0,105,133,15,0.90625
0,29,46,10,0.921875
0,46,67,21,0.9375
3,154,399,37,0.90625
2,139,450,40,0.890625
4,125,198,36,0.84375
0,0,0,1,0.859375
1,19,29,16,0.859375
0,227,915,56,0.875
0,8,12,6,0.890625
1,509,1682,63,0.890625
0,2,2,3,0.90625
2,328,919,51,0.890625
0,0,0,1,0.90625
2,100,235,23,0.890625
2,11,16,7,0.875
0,131,205,26,0.890625
0,26,28,10,0.90625
2,446,1351,62,0.890625
2,57,102,19,0.875
0,229,634,46,0.890625
0,119,293,31,0.90625
3,427,1426,54,0.875
0,379,1395,52,0.890625
1,190,670,47,0.890625
0,97,194,16,0.90625
0,5,8,5,0.921875
0,4,6,5,0.9375
8,393,1308,64,0.828125
0,103,245,24,0.84375
0,182,323,27,0.859375
2,16,24,10,0.84375
0,32,42,14,0.859375
0,26,29,9,0.875
0,0,0,1,0.890625
3,464,1797,61,0.859375
0,1,1,3,0.875
0,0,0,1,0.890625
0,59,88,18,0.90625
4,311,903,64,0.859375
0,260,945,61,0.875
0,43,48,12,0.890625
0,15,20,7,0.90625
3,268,782,48,0.875
2,9,9,4,0.859375
3,201,623,61,0.828125
0,169,557,45,0.84375
0,166,338,41,0.859375
0,26,32,9,0.875
0,154,268,26,0.890625
0,0,0,1,0.90625
1,8,8,5,0.90625
1,109,252,32,0.90625
0,268,816,44,0.921875
0,193,382,30,0.9375
4,472,1718,64,0.890625
0,2,2,3,0.90625
1,182,868,63,0.90625
3,660,1776,64,0.875
0,42,44,13,0.890625
0,34,69,16,0.90625
0,27,29,12,0.921875
0,0,0,1,0.9375
0,0,0,1,0.953125
1,51,95,26,0.953125
8,303,1311,64,0.84375
0,283,582,29,0.859375
1,37,61,19,0.859375
0,2,2,3,0.875
0,62,98,22,0.890625
0,326,930,56,0.90625
2,58,80,18,0.890625
0,21,25,11,0.90625
3,121,247,30,0.875
2,469,2019,64,0.859375
0,14,20,9,0.875
2,161,311,31,0.859375
0,10,16,10,0.875
0,0,0,1,0.890625
0,112,157,21,0.90625
4,317,664,51,0.859375
0,0,0,1,0.875
2,224,570,37,0.859375
0,0,0,1,0.875
0,2,2,3,0.890625
0,11,20,9,0.90625
0,141,360,30,0.921875
3,389,1213,64,0.890625
0,69,96,24,0.90625
4,154,364,33,0.859375
0,16,24,8,0.875
1,2,2,2,0.875
2,334,1480,64,0.859375
0,3,3,5,0.875
0,8,18,9,0.890625
0,152,331,36,0.90625
7,284,672,64,0.8125
0,368,881,50,0.828125
0,98,225,27,0.84375
1,31,50,14,0.84375
0,3,4,4,0.859375
0,4,4,5,0.875
0,4,6,4,0.890625
0,237,687,57,0.90625
0,37,41,16,0.921875
0,5,6,5,0.9375
0,6,6,5,0.953125
0,0,0,1,0.96875
4,164,597,64,0.921875
4,32,45,13,0.875
0,4,4,5,0.890625
0,113,374,25,0.90625
0,214,852,51,0.921875
3,738,3198,62,0.890625
2,295,1408,58,0.875
0,146,346,30,0.890625
0,651,1898,60,0.90625
2,3,4,5,0.890625
2,17,26,9,0.875
0,7,12,6,0.890625
2,68,209,40,0.875
0,53,83,19,0.890625
0,17,20,9,0.90625
0,187,958,52,0.921875
1,213,662,55,0.921875
3,82,190,20,0.890625
0,129,294,30,0.90625
0,28,68,13,0.921875
1,213,435,33,0.921875
2,141,249,35,0.90625
0,4,4,4,0.921875
0,129,500,49,0.9375
2,229,637,47,0.921875
1,6,6,6,0.921875
5,253,1331,64,0.859375
0,47,66,12,0.875
0,46,84,14,0.890625
0,0,0,1,0.90625
1,409,1175,57,0.90625
2,11,11,3,0.890625
2,10,14,13,0.875
0,0,0,1,0.890625
0,0,0,1,0.90625
2,237,859,49,0.890625
0,0,0,1,0.90625
6,471,1415,64,0.828125
0,8,12,7,0.84375
0,35,59,14,0.859375
0,26,46,13,0.875
2,25,37,14,0.859375
0,16,28,12,0.875
0,156,287,37,0.890625
0,122,201,33,0.90625
0,63,101,23,0.921875
0,19,26,10,0.9375
3,246,807,51,0.90625
2,487,1914,64,0.890625
4,197,876,64,0.84375
0,18,28,7,0.859375
1,30,36,15,0.859375
0,0,0,1,0.875
0,42,61,19,0.890625
0,42,81,18,0.90625
2,334,966,40,0.890625
2,2,2,2,0.875
2,86,133,17,0.859375
1,322,1275,63,0.859375
0,0,0,1,0.875
1,38,74,25,0.875
0,11,16,7,0.890625
0,16,25,16,0.90625
0,379,1132,44,0.921875
0,225,579,52,0.9375
1,47,96,14,0.9375
6,462,2050,64,0.859375
0,21,40,13,0.875
0,37,74,18,0.890625
3,233,820,53,0.859375
0,4,4,5,0.875
0,11,11,6,0.890625
0,16,22,9,0.90625
0,0,0,1,0.921875
0,278,529,28,0.9375
1,10,12,5,0.9375
0,2,2,3,0.953125
4,51,88,16,0.90625
4,446,1871,56,0.859375
0,7,10,5,0.875
0,224,757,51,0.890625
0,11,20,7,0.90625
2,26,46,16,0.890625
0,43,70,16,0.90625
0,110,463,44,0.921875
5,401,1269,64,0.859375
3,11,11,4,0.828125
0,5,5,5,0.84375
0,2,2,4,0.859375
0,0,0,1,0.875
2,24,31,12,0.859375
0,322,949,49,0.875
1,107,401,43,0.875
1,1,1,2,0.875
0,20,30,12,0.890625
2,228,720,55,0.875
1,185,422,43,0.875
3,220,610,39,0.84375
1,71,134,12,0.84375
2,1,1,1,0.828125
2,2,2,2,0.8125
0,10,20,9,0.828125
0,0,0,1,0.84375
0,2,2,3,0.859375
0,245,821,50,0.875
2,40,72,24,0.859375
0,161,289,41,0.875
0,38,56,14,0.890625
4,605,2300,64,0.84375
3,273,908,59,0.8125
0,93,141,16,0.828125
0,3,5,7,0.84375
0,2,2,3,0.859375
4,37,50,19,0.8125
0,78,191,23,0.828125
0,258,672,46,0.84375
0,0,0,1,0.859375
0,3,4,4,0.875
1,3,3,3,0.875
0,0,0,1,0.890625
1,149,506,34,0.890625
1,130,369,53,0.890625
2,219,407,32,0.875
3,23,38,14,0.84375
1,190,598,47,0.84375
1,88,168,35,0.84375
0,11,11,6,0.859375
3,258,551,56,0.828125
0,39,68,16,0.84375
0,45,78,14,0.859375
1,14,24,10,0.859375
2,12,17,8,0.84375
0,313,713,49,0.859375
0,8,8,4,0.875
2,73,127,19,0.859375
0,96,240,23,0.875
0,55,129,29,0.890625
4,380,1286,54,0.84375
0,5,6,5,0.859375
0,0,0,1,0.875
3,199,408,33,0.84375
0,5,5,5,0.859375
1,101,129,23,0.859375
0,9,16,10,0.875
0,0,0,1,0.890625
3,8,11,6,0.859375
0,38,65,13,0.875
0,0,0,1,0.890625
0,0,0,1,0.90625
2,41,64,11,0.890625
3,159,719,64,0.859375
0,105,249,38,0.875
3,132,213,25,0.84375
1,186,587,56,0.84375
0,2,2,4,0.859375
0,36,38,9,0.875
0,0,0,1,0.890625
2,139,448,40,0.875
2,36,39,13,0.859375
3,10,11,5,0.828125
1,253,552,43,0.828125
0,67,90,18,0.84375
0,57,99,21,0.859375
0,45,62,13,0.875
0,238,851,30,0.890625
0,0,0,1,0.90625
0,25,38,10,0.921875
5,328,869,44,0.859375
0,0,0,1,0.875
0,140,442,58,0.890625
1,215,845,61,0.890625
0,0,0,1,0.90625
0,134,286,34,0.921875
0,0,0,1,0.9375
1,4,4,3,0.9375
4,348,994,64,0.890625
2,1,1,1,0.875
0,50,112,12,0.890625
0,41,64,17,0.90625
0,2,2,3,0.921875
1,42,62,11,0.921875
0,20,28,8,0.9375
2,227,595,28,0.921875
4,345,1444,64,0.875
4,85,163,18,0.828125
0,10,20,9,0.84375
0,83,138,22,0.859375
0,58,107,21,0.875
0,81,174,25,0.890625
0,22,38,12,0.90625
4,274,792,45,0.859375
2,114,204,25,0.84375
3,105,297,46,0.8125
0,2,2,3,0.828125
0,59,90,16,0.84375
1,417,915,63,0.84375
0,231,424,28,0.859375
0,434,1349,48,0.875
0,31,60,12,0.890625
2,207,805,64,0.875
2,8,8,6,0.859375
0,246,1067,54,0.875
0,0,0,1,0.890625
0,356,1033,39,0.90625
0,0,0,1,0.921875
0,41,74,13,0.9375
2,330,1190,62,0.921875
0,135,388,31,0.9375
1,2,2,2,0.9375
0,15,22,8,0.953125
4,177,445,29,0.90625
7,196,717,43,0.8125
0,39,99,17,0.828125
0,5,6,4,0.84375
0,0,0,1,0.859375
0,309,1036,56,0.875
1,22,29,10,0.875
0,18,23,12,0.890625
1,223,666,60,0.890625
0,78,206,28,0.90625
0,47,122,19,0.921875
0,2,2,3,0.9375
0,1,1,3,0.953125
1,2,2,3,0.953125
0,8,8,5,0.96875
5,34,77,15,0.90625
1,231,821,56,0.90625
0,4,6,6,0.921875
3,265,1246,64,0.890625
0,2,2,3,0.90625
0,0,0,1,0.921875
3,244,575,60,0.890625
0,2,2,3,0.90625
0,193,391,30,0.921875
5,154,609,64,0.859375
0,9,18,8,0.875
0,137,326,44,0.890625
1,284,773,60,0.890625
0,61,130,24,0.90625
1,2,2,2,0.90625
0,4,4,3,0.921875
0,2,2,3,0.9375
5,405,1255,64,0.875
0,0,0,1,0.890625
0,2,2,3,0.90625
0,30,44,10,0.921875
0,422,1306,63,0.9375
2,7,7,3,0.921875
1,11,20,11,0.921875
1,146,388,32,0.921875
0,18,21,9,0.9375
0,74,164,21,0.953125
2,216,874,44,0.9375
4,386,1208,64,0.890625
2,20,49,15,0.875
2,3,3,3,0.859375
0,9,13,7,0.875
0,25,50,15,0.890625
4,178,727,64,0.84375
0,0,0,1,0.859375
0,0,0,1,0.875
0,20,32,9,0.890625
0,136,326,40,0.90625
2,352,1241,63,0.890625
0,16,30,11,0.90625
1,47,77,12,0.90625
4,396,1222,51,0.859375
0,27,35,11,0.875
2,80,186,25,0.859375
0,11,14,6,0.875
0,14,14,10,0.890625
0,11,17,11,0.90625
0,2,2,3,0.921875
0,3,4,4,0.9375
3,594,2091,64,0.90625
0,0,0,1,0.921875
3,609,2026,64,0.890625
0,416,993,44,0.90625
0,28,44,10,0.921875
0,22,30,14,0.9375
3,21,23,11,0.90625
0,108,231,27,0.921875
2,488,2124,64,0.90625
1,2,2,2,0.90625
1,79,125,18,0.90625
4,152,335,34,0.859375
2,211,491,55,0.84375
0,0,0,1,0.859375
1,395,1120,50,0.859375
0,270,832,60,0.875
2,40,100,15,0.859375
0,52,130,18,0.875
0,561,1185,56,0.890625
0,22,31,14,0.90625
0,5,6,4,0.921875
0,88,144,23,0.9375
0,0,0,1,0.953125
2,380,1399,55,0.9375
2,3,3,2,0.921875
5,556,2240,64,0.859375
0,4,4,5,0.875
2,36,43,16,0.859375
0,56,82,13,0.875
0,197,802,63,0.890625
2,1,1,1,0.875
0,8,12,7,0.890625
0,51,94,31,0.90625
0,10,20,9,0.921875
1,618,2286,61,0.921875
3,54,81,11,0.890625
1,276,608,56,0.890625
0,3,3,5,0.90625
4,318,1275,56,0.859375
3,119,354,36,0.828125
0,2,2,4,0.84375
0,5,6,5,0.859375
0,18,25,13,0.875
2,28,31,8,0.859375
0,58,95,20,0.875
0,2,2,3,0.890625
0,0,0,1,0.90625
1,269,775,38,0.90625
2,308,1018,58,0.890625
0,14,16,6,0.90625
0,45,71,13,0.921875
3,231,1111,64,0.890625
0,4,6,5,0.90625
1,122,352,34,0.90625
1,65,96,11,0.90625
2,287,933,42,0.890625
0,245,810,38,0.90625
1,26,52,11,0.90625
2,262,1036,49,0.890625
0,36,50,12,0.90625
0,0,0,1,0.921875
4,184,902,64,0.875
0,0,0,1,0.890625
3,733,2155,53,0.859375
0,102,294,34,0.875
0,9,13,7,0.890625
0,72,182,38,0.90625
1,26,32,9,0.90625
0,25,38,18,0.921875
5,436,1346,64,0.859375
3,280,604,55,0.828125
0,95,225,38,0.84375
2,324,882,42,0.828125
0,4,4,5,0.84375
1,16,27,14,0.84375
0,42,51,20,0.859375
1,67,152,35,0.859375
0,46,70,16,0.875
0,77,140,26,0.890625
3,237,921,64,0.859375
0,6,7,7,0.875
0,25,31,12,0.890625
5,325,1473,60,0.828125
0,0,0,1,0.84375
0,3,5,7,0.859375
1,195,572,58,0.859375
0,18,38,12,0.875
0,425,1210,47,0.890625
0,6,10,7,0.90625
4,210,915,64,0.859375
0,0,0,1,0.875
0,19,43,14,0.890625
1,630,2812,60,0.890625
2,167,279,23,0.875
0,207,746,47,0.890625
1,57,97,28,0.890625
3,62,80,13,0.859375
0,6,6,5,0.875
3,311,710,61,0.84375
0,0,0,1,0.859375
0,242,543,27,0.875
0,132,286,27,0.890625
0,7,9,7,0.90625
3,132,403,32,0.875
1,140,280,37,0.875
1,439,1111,59,0.875
0,26,28,13,0.890625
0,64,128,20,0.90625
2,412,1240,58,0.890625
1,20,22,8,0.890625
1,69,99,17,0.890625
0,368,885,35,0.90625
0,12,18,9,0.921875
0,78,160,24,0.9375
0,66,109,16,0.953125
5,467,2136,64,0.890625
0,2,2,4,0.90625
0,33,67,13,0.921875
1,215,664,50,0.921875
0,34,72,12,0.9375
2,275,998,60,0.921875
0,330,608,31,0.9375
5,418,1145,44,0.875
0,13,13,13,0.890625
0,19,34,9,0.90625
0,15,22,8,0.921875
0,49,68,18,0.9375
0,0,0,1,0.953125
1,205,510,45,0.953125
0,0,0,1,0.96875
2,20,26,7,0.953125
5,510,1654,64,0.890625
0,0,0,1,0.90625
0,2,2,3,0.921875
0,11,16,8,0.9375
2,222,638,45,0.921875
2,1,1,1,0.90625
0,25,46,11,0.921875
2,88,251,31,0.90625
3,259,953,45,0.875
0,0,0,1,0.890625
0,29,53,16,0.90625
0,274,697,53,0.921875
2,2,2,2,0.90625
0,291,982,45,0.921875
0,38,63,13,0.9375
3,29,41,8,0.90625
3,6,9,4,0.875
0,1,1,3,0.890625
0,4,6,6,0.90625
0,22,22,10,0.921875
0,43,88,17,0.9375
2,67,152,22,0.921875
7,467,1687,64,0.828125
0,2,2,3,0.84375
0,278,820,50,0.859375
0,0,0,1,0.875
0,12,18,8,0.890625
2,35,41,13,0.875
0,0,0,1,0.890625
0,0,0,1,0.90625
0,163,293,26,0.921875
1,47,64,14,0.921875
0,0,0,1,0.9375
4,89,198,21,0.890625
2,3,3,3,0.875
1,65,219,44,0.875
0,0,0,1,0.890625
0,36,56,9,0.90625
2,526,2185,58,0.890625
0,231,499,46,0.90625
3,354,1243,63,0.875
1,49,105,14,0.875
0,6,6,3,0.890625
1,144,615,52,0.890625
0,35,60,22,0.90625
5,48,77,13,0.84375
0,0,0,1,0.859375
0,7,10,10,0.875
0,32,34,10,0.890625
2,172,510,54,0.875
0,0,0,1,0.890625
1,35,44,17,0.890625
0,47,99,26,0.90625
0,178,592,59,0.921875
0,0,0,1,0.9375
2,198,582,33,0.921875
2,34,54,15,0.90625
0,0,0,1,0.921875
0,0,0,1,0.9375
5,409,1321,53,0.875
2,62,171,22,0.859375
1,111,215,38,0.859375
0,15,18,7,0.875
0,0,0,1,0.890625
0,25,50,14,0.90625
3,112,384,36,0.875
1,120,369,27,0.875
2,237,1055,60,0.859375
3,53,98,16,0.828125
0,24,52,11,0.84375
0,0,0,1,0.859375
0,0,0,1,0.875
0,0,0,1,0.890625
0,0,0,1,0.90625
0,3,3,4,0.921875
0,80,118,15,0.9375
0,2,2,3,0.953125
2,55,204,35,0.9375
3,86,163,17,0.90625
0,0,0,1,0.921875
0,9,9,7,0.9375
3,409,1422,64,0.90625
0,96,184,20,0.921875
1,6,8,9,0.921875
3,3,3,2,0.890625
2,1,1,1,0.875
0,0,0,1,0.890625
3,199,567,33,0.859375
0,109,243,25,0.875
0,0,0,1,0.890625
0,4,4,4,0.90625
0,2,2,4,0.921875
0,0,0,1,0.9375
2,273,1477,63,0.921875
6,336,1028,44,0.84375
0,51,80,18,0.859375
0,31,44,15,0.875
0,3,3,5,0.890625
2,2,2,2,0.875
0,7,10,5,0.890625
0,7,10,8,0.90625
1,6,6,4,0.90625
3,384,1484,64,0.875
0,14,16,5,0.890625
0,0,0,1,0.90625
0,29,52,13,0.921875
1,183,429,36,0.921875
0,54,112,30,0.9375
0,64,117,19,0.953125
8,444,1826,64,0.84375
2,278,728,41,0.828125
0,11,11,7,0.84375
4,58,97,11,0.796875
0,292,760,47,0.8125
0,0,0,1,0.828125
1,1,1,2,0.828125
0,1,1,3,0.84375
0,230,585,51,0.859375
0,110,191,28,0.875
0,0,0,1,0.890625
2,251,571,40,0.875
0,193,428,29,0.890625
0,16,27,13,0.90625
0,19,34,9,0.921875
1,107,303,30,0.921875
0,0,0,1,0.9375
2,247,692,61,0.921875
2,19,21,10,0.90625
0,144,437,40,0.921875
3,467,1443,61,0.890625
0,27,50,17,0.90625
0,18,26,14,0.921875
0,98,200,22,0.9375
6,526,1403,64,0.859375
0,162,460,54,0.875
0,0,0,1,0.890625
1,176,379,53,0.890625
0,22,28,7,0.90625
3,171,621,63,0.875
0,206,438,41,0.890625
2,354,881,33,0.875
0,11,22,14,0.890625
0,23,36,15,0.90625
0,34,38,13,0.921875
0,9,12,6,0.9375
6,396,1671,64,0.859375
1,13,20,6,0.859375
0,97,305,40,0.875
0,0,0,1,0.890625
3,137,370,41,0.859375
0,9,16,6,0.875
0,107,163,25,0.890625
0,17,27,13,0.90625
0,31,70,14,0.921875
2,54,107,16,0.90625
5,589,2605,64,0.84375
0,2,2,4,0.859375
0,30,38,12,0.875
1,1,1,2,0.875
0,43,56,14,0.890625
0,14,24,9,0.90625
2,469,1302,54,0.890625
0,4,6,6,0.90625
1,2,2,2,0.90625
0,19,21,10,0.921875
0,13,26,10,0.9375
2,362,1659,64,0.921875
0,2,2,3,0.9375
4,469,2218,64,0.890625
0,60,84,17,0.90625
2,75,135,27,0.890625
0,0,0,1,0.90625
0,28,36,12,0.921875
3,211,666,50,0.890625
0,0,0,1,0.90625
1,321,727,36,0.90625
5,209,644,45,0.84375
0,139,338,36,0.859375
4,279,792,42,0.8125
0,4,4,3,0.828125
1,5,5,2,0.828125
0,38,48,18,0.84375
0,9,9,8,0.859375
0,22,36,14,0.875
2,62,138,23,0.859375
2,32,58,19,0.84375
0,14,16,5,0.859375
0,4,4,6,0.875
0,433,1549,54,0.890625
0,0,0,1,0.90625
0,135,312,30,0.921875
0,60,90,18,0.9375
2,388,974,55,0.921875
0,113,222,27,0.9375
6,518,1748,64,0.859375
0,70,154,22,0.875
0,12,13,7,0.890625
2,307,887,44,0.875
0,79,154,19,0.890625
1,87,157,22,0.890625
2,162,485,48,0.875
0,270,715,44,0.890625
1,232,442,45,0.890625
3,30,56,12,0.859375
0,11,11,6,0.875
5,586,2178,59,0.8125
0,5,5,5,0.828125
0,0,0,1,0.84375
0,12,22,8,0.859375
0,185,460,33,0.875
0,25,39,12,0.890625
1,61,148,28,0.890625
2,358,1301,63,0.875
0,43,108,13,0.890625
1,39,44,21,0.890625
0,170,395,25,0.90625
0,12,14,10,0.921875
4,136,228,26,0.875
2,278,1033,63,0.859375
0,9,9,8,0.875
2,35,73,19,0.859375
0,170,533,41,0.875
0,196,597,58,0.890625
0,111,288,46,0.90625
1,86,114,14,0.90625
4,110,222,32,0.859375
0,182,370,29,0.875
0,0,0,1,0.890625
1,3,4,3,0.890625
3,516,2043,58,0.859375
2,429,1007,58,0.84375
2,10,12,7,0.828125
0,53,93,22,0.84375
1,27,45,13,0.84375
0,16,18,8,0.859375
0,0,0,1,0.875
0,6,6,5,0.890625
2,3,3,3,0.875
1,359,1399,54,0.875
0,0,0,1,0.890625
0,50,86,29,0.90625
0,35,56,14,0.921875
0,44,84,17,0.9375
0,7,8,5,0.953125
0,0,0,1,0.96875
0,11,18,6,0.984375
9,873,3499,64,0.859375
0,35,52,15,0.875
0,471,1331,58,0.890625
1,229,633,59,0.890625
0,20,36,12,0.90625
0,2,2,3,0.921875
1,114,290,39,0.921875
1,14,14,7,0.921875
0,92,213,21,0.9375
5,271,1025,64,0.875
0,98,188,24,0.890625
0,56,129,20,0.90625
0,9,18,8,0.921875
0,128,421,58,0.9375
0,0,0,1,0.953125
5,471,1982,64,0.890625
0,83,138,19,0.90625
0,0,0,1,0.921875
0,23,25,15,0.9375
2,64,110,14,0.921875
3,172,479,35,0.890625
1,158,388,25,0.890625
0,193,730,61,0.90625
5,301,1027,64,0.84375
2,107,278,31,0.828125
0,0,0,1,0.84375
2,259,642,62,0.828125
0,2,2,3,0.84375
0,58,81,22,0.859375
0,264,734,36,0.875
1,11,14,8,0.875
0,288,909,52,0.890625
5,329,1174,63,0.828125
1,239,576,52,0.828125
0,0,0,1,0.84375
0,143,203,28,0.859375
0,2,2,3,0.875
1,54,102,12,0.875
1,51,74,13,0.875
1,10,10,4,0.875
0,11,11,8,0.890625
1,2,2,2,0.890625
0,30,34,10,0.90625
1,43,66,15,0.90625
4,279,1070,64,0.859375
0,0,0,1,0.875
0,102,214,20,0.890625
0,173,410,35,0.90625
0,0,0,1,0.921875
1,205,456,35,0.921875
3,149,389,38,0.890625
2,593,1835,62,0.875
0,188,307,36,0.890625
3,402,1145,64,0.859375
0,6,6,5,0.875
1,43,65,13,0.875
0,99,175,53,0.890625
0,0,0,1,0.90625
0,51,90,16,0.921875
0,0,0,1,0.9375
2,36,65,11,0.921875
4,291,1043,41,0.875
0,0,0,1,0.890625
0,0,0,1,0.90625
3,299,985,46,0.875
0,72,129,22,0.890625
0,212,723,58,0.90625
3,95,187,18,0.875
0,18,30,11,0.890625
0,36,54,29,0.90625
1,22,36,13,0.90625
0,54,108,20,0.921875
1,227,777,41,0.921875
0,25,32,8,0.9375
6,525,2230,64,0.859375
0,27,31,12,0.875
0,285,692,32,0.890625
0,0,0,1,0.90625
0,3,4,4,0.921875
3,227,527,30,0.890625
1,298,892,46,0.890625
0,0,0,1,0.90625
0,26,42,8,0.921875
2,8,13,11,0.90625
0,1,1,3,0.921875
3,540,2133,64,0.890625
2,126,308,39,0.875
1,211,701,64,0.875
1,17,37,13,0.875
2,54,132,23,0.859375
0,17,22,7,0.875
0,260,521,34,0.890625
0,8,8,5,0.90625
0,48,122,23,0.921875
0,67,173,23,0.9375
4,442,2046,64,0.890625
0,139,254,40,0.90625
