outflow,time,size,area,rho
0,0,0,1,0.9140625
0,766,2526,89,0.921875
2,628,3746,91,0.9140625
2,38,55,16,0.90625
0,130,388,43,0.9140625
0,445,1628,73,0.921875
0,12,12,6,0.9296875
2,1290,9461,128,0.921875
0,88,113,14,0.9296875
0,108,254,18,0.9375
3,922,5979,128,0.921875
0,14,26,13,0.9296875
3,458,1674,86,0.9140625
0,2,2,3,0.921875
3,913,4218,119,0.90625
0,79,187,28,0.9140625
0,42,74,22,0.921875
0,181,517,43,0.9296875
2,1021,6006,96,0.921875
0,138,329,26,0.9296875
5,563,2661,81,0.8984375
2,377,1249,71,0.890625
0,29,35,15,0.8984375
4,181,436,46,0.875
0,131,234,32,0.8828125
0,2,2,3,0.890625
2,556,2592,114,0.8828125
0,271,823,59,0.890625
0,87,109,20,0.8984375
1,105,281,54,0.8984375
0,9,16,10,0.90625
0,2,2,3,0.9140625
0,148,382,36,0.921875
2,135,381,28,0.9140625
0,245,696,65,0.921875
3,802,3971,128,0.90625
0,10,12,6,0.9140625
0,186,549,57,0.921875
0,89,197,21,0.9296875
0,27,29,13,0.9375
2,555,1928,60,0.9296875
0,0,0,1,0.9375
3,638,2631,62,0.921875
0,16,16,12,0.9296875
5,304,1587,90,0.8984375
0,102,185,34,0.90625
0,15,26,8,0.9140625
4,765,3605,128,0.890625
0,80,121,14,0.8984375
0,53,95,19,0.90625
0,112,239,20,0.9140625
3,1674,9172,120,0.8984375
2,399,1445,89,0.890625
0,449,1674,70,0.8984375
0,494,1938,84,0.90625
0,25,27,17,0.9140625
0,104,228,31,0.921875
2,244,1144,53,0.9140625
2,717,3141,58,0.90625
0,0,0,1,0.9140625
0,715,2425,73,0.921875
0,178,334,29,0.9296875
3,599,2060,66,0.9140625
0,26,42,11,0.921875
0,0,0,1,0.9296875
5,3206,14438,128,0.8984375
2,1923,8665,115,0.890625
0,170,417,49,0.8984375
0,353,749,34,0.90625
0,152,498,48,0.9140625
4,680,3129,94,0.890625
0,24,33,13,0.8984375
2,1217,4716,110,0.890625
0,75,125,20,0.8984375
0,0,0,1,0.90625
0,14,17,8,0.9140625
0,45,64,25,0.921875
2,42,50,15,0.9140625
3,730,2886,100,0.8984375
0,6,6,6,0.90625
0,76,172,22,0.9140625
2,648,2966,109,0.90625
4,282,780,39,0.8828125
0,60,87,21,0.890625
0,3,4,5,0.8984375
0,29,52,13,0.90625
0,48,98,19,0.9140625
1,663,2460,80,0.9140625
3,461,1671,61,0.8984375
1,62,112,17,0.8984375
0,579,3075,109,0.90625
0,23,38,7,0.9140625
3,613,1881,68,0.8984375
0,374,867,59,0.90625
2,280,654,51,0.8984375
0,125,279,24,0.90625
0,2,2,3,0.9140625
0,0,0,1,0.921875
0,10,16,8,0.9296875
2,62,159,24,0.921875
4,835,4339,128,0.8984375
0,1067,3292,80,0.90625
0,102,216,33,0.9140625
2,626,4629,114,0.90625
2,181,845,75,0.8984375
2,899,3323,119,0.890625
0,79,234,28,0.8984375
0,617,2135,72,0.90625
0,127,557,57,0.9140625
2,682,4187,128,0.90625
0,35,46,20,0.9140625
0,123,368,27,0.921875
1,136,372,29,0.921875
2,48,98,21,0.9140625
0,683,3802,121,0.921875
0,245,643,52,0.9296875
2,29,64,12,0.921875
1,37,63,14,0.921875
2,290,987,58,0.9140625
2,18,30,11,0.90625
2,3,3,2,0.8984375
0,735,2770,83,0.90625
1,137,269,34,0.90625
2,578,2333,104,0.8984375
2,84,215,36,0.890625
0,300,1119,64,0.8984375
3,2050,8863,118,0.8828125
0,14,26,13,0.890625
0,53,93,18,0.8984375
0,21,27,11,0.90625
0,217,536,49,0.9140625
0,66,121,29,0.921875
2,20,40,11,0.9140625
0,1189,6382,127,0.921875
0,23,42,11,0.9296875
0,64,141,25,0.9375
2,1618,8058,94,0.9296875
4,26,35,9,0.90625
0,0,0,1,0.9140625
0,483,1746,111,0.921875
4,495,2030,128,0.8984375
2,575,2975,93,0.890625
0,80,193,24,0.8984375
5,527,2937,111,0.8671875
0,10,10,5,0.875
0,181,365,42,0.8828125
0,9,12,5,0.890625
0,23,36,18,0.8984375
0,141,386,36,0.90625
0,44,88,18,0.9140625
0,39,75,22,0.921875
0,127,337,28,0.9296875
0,66,89,22,0.9375
4,2003,13959,128,0.9140625
0,0,0,1,0.921875
3,165,468,35,0.90625
0,387,1152,67,0.9140625
0,112,327,35,0.921875
0,105,266,21,0.9296875
1,611,2217,89,0.9296875
0,39,62,14,0.9375
1,288,692,56,0.9375
2,1656,12368,126,0.9296875
1,8,8,5,0.9296875
0,561,3639,112,0.9375
0,482,1692,74,0.9453125
3,888,4586,122,0.9296875
4,1052,4727,117,0.90625
3,301,1186,111,0.890625
0,78,155,23,0.8984375
1,16,18,11,0.8984375
0,62,89,23,0.90625
0,76,114,24,0.9140625
1,1326,9741,119,0.9140625
2,604,2187,72,0.90625
0,318,1001,65,0.9140625
0,25,29,13,0.921875
2,521,1558,58,0.9140625
0,830,3724,100,0.921875
0,208,698,66,0.9296875
5,205,560,28,0.8984375
0,2,2,3,0.90625
1,635,2171,111,0.90625
3,721,2191,128,0.890625
0,27,31,9,0.8984375
0,47,83,18,0.90625
0,0,0,1,0.9140625
0,70,148,34,0.921875
0,200,436,44,0.9296875
3,892,4641,104,0.9140625
0,10,16,6,0.921875
1,864,4393,114,0.921875
5,987,5669,115,0.890625
3,854,4079,117,0.875
1,62,102,21,0.875
0,21,30,8,0.8828125
0,33,52,25,0.890625
0,36,61,10,0.8984375
0,180,465,38,0.90625
0,115,346,33,0.9140625
0,44,53,10,0.921875
4,1019,5599,128,0.8984375
2,814,3566,107,0.890625
3,181,762,48,0.875
0,144,340,36,0.8828125
0,282,1168,65,0.890625
1,340,1353,73,0.890625
1,13,13,7,0.890625
0,88,148,24,0.8984375
0,762,2806,110,0.90625
0,97,206,30,0.9140625
2,19,24,10,0.90625
2,294,1150,124,0.8984375
0,0,0,1,0.90625
0,51,76,16,0.9140625
3,289,1502,69,0.8984375
2,42,64,11,0.890625
0,228,603,50,0.8984375
3,154,505,41,0.8828125
0,0,0,1,0.890625
1,51,96,20,0.890625
0,368,937,59,0.8984375
0,269,939,59,0.90625
0,0,0,1,0.9140625
0,699,3109,99,0.921875
0,127,269,31,0.9296875
3,260,899,53,0.9140625
0,857,5661,100,0.921875
0,1246,4115,107,0.9296875
2,501,1850,50,0.921875
0,18,31,15,0.9296875
3,945,3390,96,0.9140625
3,263,1030,41,0.8984375
0,113,386,45,0.90625
0,831,3293,107,0.9140625
0,507,1798,66,0.921875
3,781,3719,86,0.90625
0,0,0,1,0.9140625
3,247,1027,79,0.8984375
1,156,455,28,0.8984375
0,284,673,43,0.90625
0,0,0,1,0.9140625
3,84,159,17,0.8984375
3,1370,5897,118,0.8828125
0,19,20,8,0.890625
0,66,112,26,0.8984375
0,5,8,5,0.90625
0,351,1133,74,0.9140625
0,1015,5370,109,0.921875
2,1235,5227,117,0.9140625
0,0,0,1,0.921875
0,79,117,18,0.9296875
9,848,4479,128,0.8671875
0,0,0,1,0.875
0,0,0,1,0.8828125
0,178,375,38,0.890625
0,436,1592,75,0.8984375
2,1281,4857,102,0.890625
0,49,66,14,0.8984375
2,66,152,23,0.890625
0,8,10,8,0.8984375
0,49,84,12,0.90625
0,0,0,1,0.9140625
3,848,4176,98,0.8984375
0,54,85,17,0.90625
1,25,36,13,0.90625
2,264,676,39,0.8984375
0,24,40,12,0.90625
0,1044,4433,128,0.9140625
0,534,1721,70,0.921875
0,2,2,3,0.9296875
0,23,32,10,0.9375
4,234,642,35,0.9140625
2,5,7,5,0.90625
0,928,3606,80,0.9140625
5,2132,12612,128,0.8828125
0,523,1958,79,0.890625
0,24,34,8,0.8984375
0,0,0,1,0.90625
0,35,54,14,0.9140625
0,21,40,13,0.921875
0,91,92,27,0.9296875
0,63,172,25,0.9375
3,946,4861,110,0.921875
0,21,23,10,0.9296875
0,44,86,17,0.9375
0,64,134,19,0.9453125
0,6,8,6,0.953125
8,2417,15164,128,0.8984375
0,9,9,5,0.90625
1,1892,9221,118,0.90625
0,4,6,8,0.9140625
0,623,3118,70,0.921875
3,183,1326,81,0.90625
3,69,165,17,0.890625
3,242,783,44,0.875
0,352,1479,121,0.8828125
0,0,0,1,0.890625
0,5,6,4,0.8984375
0,0,0,1,0.90625
2,702,3589,100,0.8984375
0,7,7,7,0.90625
0,7,7,5,0.9140625
0,61,142,23,0.921875
0,0,0,1,0.9296875
0,23,35,9,0.9375
0,26,38,8,0.9453125
2,23,32,9,0.9375
3,691,2884,98,0.921875
0,94,244,28,0.9296875
2,27,31,13,0.921875
0,23,31,14,0.9296875
0,87,160,19,0.9375
3,884,4129,128,0.921875
0,97,185,19,0.9296875
4,325,1105,55,0.90625
1,61,117,23,0.90625
0,563,3127,101,0.9140625
2,200,608,36,0.90625
0,0,0,1,0.9140625
0,0,0,1,0.921875
3,800,4771,104,0.90625
0,88,240,25,0.9140625
3,691,3207,92,0.8984375
1,607,2141,90,0.8984375
2,749,2809,93,0.890625
0,14,14,6,0.8984375
0,33,44,12,0.90625
0,100,177,17,0.9140625
2,483,1853,83,0.90625
0,279,490,39,0.9140625
2,1406,7186,106,0.90625
0,47,115,25,0.9140625
2,36,105,29,0.90625
0,289,1035,62,0.9140625
6,1239,6533,128,0.875
1,145,368,41,0.875
0,126,251,36,0.8828125
0,14,14,9,0.890625
0,239,491,44,0.8984375
0,0,0,1,0.90625
0,362,2000,91,0.9140625
0,580,1995,58,0.921875
0,0,0,1,0.9296875
0,207,610,68,0.9375
5,94,382,45,0.90625
2,1,1,1,0.8984375
0,9,9,6,0.90625
0,1307,7467,125,0.9140625
0,118,351,26,0.921875
0,6,6,8,0.9296875
3,300,837,39,0.9140625
0,0,0,1,0.921875
1,579,3214,90,0.921875
0,0,0,1,0.9296875
3,920,6638,128,0.9140625
0,0,0,1,0.921875
0,26,40,16,0.9296875
0,0,0,1,0.9375
0,247,1023,50,0.9453125
5,291,1574,93,0.9140625
0,0,0,1,0.921875
3,823,4499,121,0.90625
0,455,1303,55,0.9140625
0,178,715,54,0.921875
0,34,36,14,0.9296875
4,558,2158,113,0.90625
2,382,1849,97,0.8984375
2,1196,4622,125,0.890625
3,413,1457,102,0.875
0,6,10,7,0.8828125
0,0,0,1,0.890625
0,34,87,29,0.8984375
0,2,2,3,0.90625
0,17,24,7,0.9140625
0,6,9,9,0.921875
0,88,257,25,0.9296875
0,468,2050,56,0.9375
2,239,1059,85,0.9296875
2,857,3490,84,0.921875
0,66,116,16,0.9296875
0,63,90,19,0.9375
6,1897,10236,128,0.8984375
0,0,0,1,0.90625
0,22,35,11,0.9140625
0,0,0,1,0.921875
2,1056,6084,128,0.9140625
2,404,1459,56,0.90625
4,775,4118,120,0.8828125
2,340,1104,67,0.875
0,184,507,51,0.8828125
0,105,214,30,0.890625
0,52,59,20,0.8984375
0,99,211,27,0.90625
3,3,3,2,0.890625
0,55,136,17,0.8984375
3,1361,8006,118,0.8828125
0,101,204,27,0.890625
2,775,3750,119,0.8828125
2,111,237,28,0.875
0,725,2614,64,0.8828125
0,305,821,50,0.890625
0,306,990,52,0.8984375
0,11,14,8,0.90625
0,3,4,4,0.9140625
1,28,35,16,0.9140625
0,55,138,16,0.921875
0,313,739,52,0.9296875
3,1343,7183,116,0.9140625
0,0,0,1,0.921875
2,1593,10650,120,0.9140625
0,8,12,6,0.921875
2,563,2129,67,0.9140625
4,408,1864,86,0.890625
0,75,133,26,0.8984375
2,40,44,8,0.890625
2,349,1593,92,0.8828125
0,74,164,16,0.890625
2,18,24,8,0.8828125
1,239,695,65,0.8828125
0,14,18,8,0.890625
0,829,4178,101,0.8984375
0,739,3605,108,0.90625
0,0,0,1,0.9140625
0,24,24,7,0.921875
0,815,3429,76,0.9296875
3,695,4920,128,0.9140625
0,437,1663,66,0.921875
0,0,0,1,0.9296875
1,203,603,45,0.9296875
4,576,2324,107,0.90625
0,436,2379,125,0.9140625
1,64,183,28,0.9140625
0,33,50,16,0.921875
7,1044,5044,128,0.875
0,301,623,42,0.8828125
1,411,1246,84,0.8828125
0,27,52,14,0.890625
0,31,52,9,0.8984375
0,21,21,8,0.90625
0,2,2,3,0.9140625
0,212,595,53,0.921875
2,1,1,1,0.9140625
0,114,220,29,0.921875
1,51,99,20,0.921875
0,6,6,5,0.9296875
4,657,4472,128,0.90625
0,20,29,16,0.9140625
0,13,15,8,0.921875
0,212,891,52,0.9296875
2,677,4076,82,0.921875
0,5,5,7,0.9296875
0,0,0,1,0.9375
4,922,3561,88,0.9140625
0,13,17,7,0.921875
0,6,10,6,0.9296875
5,224,641,40,0.8984375
2,110,200,23,0.890625
0,39,78,20,0.8984375
0,402,1316,58,0.90625
2,403,1520,64,0.8984375
0,0,0,1,0.90625
0,100,212,28,0.9140625
5,949,5520,128,0.8828125
0,605,2121,90,0.890625
0,306,917,72,0.8984375
0,209,966,49,0.90625
4,957,5732,128,0.8828125
0,23,33,13,0.890625
2,170,322,25,0.8828125
1,659,2405,76,0.8828125
2,1355,6208,128,0.875
0,7,8,4,0.8828125
0,49,108,16,0.890625
0,372,1312,63,0.8984375
0,26,35,12,0.90625
0,25,35,18,0.9140625
0,8,8,6,0.921875
1,25,30,11,0.921875
1,758,3330,88,0.921875
0,190,412,36,0.9296875
0,0,0,1,0.9375
4,448,2495,67,0.9140625
1,10,10,5,0.9140625
0,273,677,40,0.921875
0,33,56,11,0.9296875
3,93,315,29,0.9140625
1,761,3368,100,0.9140625
2,1270,5449,128,0.90625
0,177,537,52,0.9140625
3,1588,7926,128,0.8984375
0,50,102,21,0.90625
0,7,8,7,0.9140625
3,876,3066,71,0.8984375
0,467,2349,90,0.90625
0,51,92,14,0.9140625
0,20,30,9,0.921875
1,22,22,8,0.921875
4,1125,7223,128,0.8984375
2,65,118,22,0.890625
3,473,1819,62,0.875
0,63,129,20,0.8828125
1,17,19,6,0.8828125
0,0,0,1,0.890625
0,45,74,26,0.8984375
0,217,537,51,0.90625
0,256,1084,62,0.9140625
0,1756,7222,100,0.921875
2,473,1852,58,0.9140625
0,62,66,17,0.921875
0,182,372,33,0.9296875
5,403,1188,38,0.8984375
0,15,26,10,0.90625
4,425,1537,61,0.8828125
0,162,330,36,0.890625
0,36,42,11,0.8984375
0,248,489,35,0.90625
0,921,3677,110,0.9140625
2,151,281,36,0.90625
0,0,0,1,0.9140625
0,218,455,30,0.921875
0,88,171,29,0.9296875
2,1259,6104,117,0.921875
0,60,88,18,0.9296875
0,9,10,5,0.9375
0,79,152,31,0.9453125
4,398,1346,54,0.921875
3,1780,10467,122,0.90625
1,581,3610,117,0.90625
0,0,0,1,0.9140625
2,217,720,48,0.90625
0,57,105,23,0.9140625
0,135,242,30,0.921875
0,19,23,11,0.9296875
2,125,175,24,0.921875
3,3020,14283,120,0.90625
1,801,3194,79,0.90625
0,12,20,13,0.9140625
1,655,3478,97,0.9140625
0,282,680,70,0.921875
0,11,16,8,0.9296875
0,87,166,23,0.9375
2,54,75,18,0.9296875
4,733,3433,86,0.90625
0,0,0,1,0.9140625
0,71,130,16,0.921875
1,417,1406,49,0.921875
0,142,336,34,0.9296875
3,68,200,19,0.9140625
0,166,432,30,0.921875
0,120,274,38,0.9296875
1,454,2105,68,0.9296875
1,439,3231,124,0.9296875
0,91,172,30,0.9375
11,792,4402,128,0.859375
0,823,3056,90,0.8671875
0,0,0,1,0.875
0,361,1238,107,0.8828125
0,5,5,4,0.890625
0,106,216,22,0.8984375
0,446,950,51,0.90625
0,436,1249,67,0.9140625
0,251,541,38,0.921875
1,91,114,14,0.921875
0,0,0,1,0.9296875
7,1417,6024,128,0.8828125
0,0,0,1,0.890625
0,0,0,1,0.8984375
2,484,1856,91,0.890625
0,378,2021,85,0.8984375
0,3,4,4,0.90625
0,1104,4242,87,0.9140625
0,117,385,41,0.921875
4,386,2362,102,0.8984375
0,12,12,5,0.90625
0,199,571,49,0.9140625
0,260,532,33,0.921875
5,151,361,40,0.890625
2,2048,8667,123,0.8828125
0,0,0,1,0.890625
2,542,1980,73,0.8828125
1,5,6,3,0.8828125
1,50,88,24,0.8828125
1,293,664,66,0.8828125
0,159,408,28,0.890625
0,25,33,9,0.8984375
0,0,0,1,0.90625
0,1125,4694,90,0.9140625
0,0,0,1,0.921875
0,0,0,1,0.9296875
6,1786,8992,128,0.890625
0,16,22,8,0.8984375
0,279,996,53,0.90625
0,24,40,10,0.9140625
0,225,655,33,0.921875
0,10,20,7,0.9296875
0,2,2,3,0.9375
3,103,456,45,0.921875
0,72,152,20,0.9296875
3,1033,6781,128,0.9140625
0,0,0,1,0.921875
0,86,124,17,0.9296875
0,420,1883,62,0.9375
3,296,1359,69,0.921875
2,227,768,50,0.9140625
1,49,87,23,0.9140625
3,982,6244,105,0.8984375
0,0,0,1,0.90625
0,711,2974,113,0.9140625
0,7,7,5,0.921875
0,50,64,12,0.9296875
3,67,128,14,0.9140625
1,642,2337,62,0.9140625
4,337,2331,115,0.890625
0,0,0,1,0.8984375
0,160,428,46,0.90625
3,48,91,18,0.890625
0,47,90,26,0.8984375
0,479,2053,92,0.90625
0,328,1055,59,0.9140625
3,1107,4736,107,0.8984375
0,31,62,13,0.90625
0,199,676,45,0.9140625
3,681,3986,125,0.8984375
2,156,488,44,0.890625
0,30,40,15,0.8984375
0,4,4,4,0.90625
0,9,14,6,0.9140625
3,349,1121,64,0.8984375
0,92,238,38,0.90625
0,777,3628,71,0.9140625
0,7,7,6,0.921875
4,1745,10955,128,0.8984375
0,0,0,1,0.90625
4,363,1343,50,0.8828125
0,62,130,15,0.890625
0,500,2042,61,0.8984375
0,303,632,63,0.90625
0,188,344,31,0.9140625
0,2,2,3,0.921875
0,24,25,17,0.9296875
4,674,4247,128,0.90625
1,527,1915,64,0.90625
0,808,3038,88,0.9140625
0,2,2,3,0.921875
2,495,2277,80,0.9140625
2,202,625,72,0.90625
0,61,130,22,0.9140625
1,1174,7345,124,0.9140625
3,626,3186,128,0.8984375
0,18,38,15,0.90625
2,99,295,29,0.8984375
0,2,2,3,0.90625
0,814,2695,100,0.9140625
2,263,1003,75,0.90625
0,9,14,5,0.9140625
0,100,248,32,0.921875
0,120,281,31,0.9296875
2,371,1859,77,0.921875
0,221,632,49,0.9296875
0,208,431,23,0.9375
5,159,491,32,0.90625
0,267,644,47,0.9140625
0,29,42,9,0.921875
1,761,4503,128,0.921875
3,870,4572,128,0.90625
0,66,148,23,0.9140625
0,487,2486,99,0.921875
0,621,1792,91,0.9296875
5,512,1702,58,0.8984375
2,260,796,51,0.890625
0,248,1103,79,0.8984375
2,25,39,9,0.890625
0,0,0,1,0.8984375
0,10,10,6,0.90625
0,68,155,22,0.9140625
0,2,2,3,0.921875
0,0,0,1,0.9296875
0,5,5,7,0.9375
3,608,2473,94,0.921875
3,914,3417,73,0.90625
0,160,302,22,0.9140625
0,363,1316,88,0.921875
0,0,0,1,0.9296875
4,541,2326,80,0.90625
0,132,415,36,0.9140625
2,58,103,16,0.90625
0,0,0,1,0.9140625
0,79,126,16,0.921875
2,6,6,5,0.9140625
0,427,2537,106,0.921875
2,96,211,24,0.9140625
1,217,552,48,0.9140625
2,10,12,7,0.90625
0,58,85,14,0.9140625
1,27,76,22,0.9140625
0,19,32,11,0.921875
2,5,5,4,0.9140625
0,2,2,3,0.921875
2,50,83,10,0.9140625
3,1400,7907,124,0.8984375
0,0,0,1,0.90625
0,570,2205,109,0.9140625
0,8,10,5,0.921875
0,2,2,3,0.9296875
0,0,0,1,0.9375
2,5,5,4,0.9296875
0,102,187,25,0.9375
5,3047,20164,128,0.90625
0,0,0,1,0.9140625
0,723,3698,76,0.921875
4,534,2482,85,0.8984375
0,75,243,33,0.90625
0,47,110,20,0.9140625
0,475,1908,66,0.921875
2,1438,6436,124,0.9140625
0,49,112,20,0.921875
0,5,7,7,0.9296875
0,14,20,8,0.9375
6,1575,8906,128,0.8984375
0,31,43,18,0.90625
0,146,305,30,0.9140625
0,27,52,15,0.921875
0,23,34,14,0.9296875
2,585,3981,114,0.921875
1,613,2011,72,0.921875
2,18,22,8,0.9140625
0,152,405,35,0.921875
2,374,1323,65,0.9140625
0,500,1098,40,0.921875
1,204,411,28,0.921875
0,90,169,33,0.9296875
0,59,96,14,0.9375
4,203,836,40,0.9140625
0,18,26,9,0.921875
0,0,0,1,0.9296875
1,293,1253,56,0.9296875
2,121,255,26,0.921875
0,30,46,10,0.9296875
4,1063,6193,128,0.90625
0,52,121,16,0.9140625
0,431,1756,82,0.921875
3,365,1098,63,0.90625
0,0,0,1,0.9140625
4,602,2595,75,0.890625
2,737,3068,89,0.8828125
0,7,10,6,0.890625
0,573,2312,79,0.8984375
0,79,152,27,0.90625
0,0,0,1,0.9140625
1,40,65,10,0.9140625
0,162,358,25,0.921875
2,39,91,16,0.9140625
0,4,4,4,0.921875
7,1419,6364,128,0.875
0,0,0,1,0.8828125
0,742,2610,68,0.890625
0,30,37,7,0.8984375
0,81,179,24,0.90625
0,371,960,40,0.9140625
2,12,22,8,0.90625
0,0,0,1,0.9140625
0,122,338,31,0.921875
0,7,7,6,0.9296875
1,2,2,2,0.9296875
0,2,2,3,0.9375
5,1923,13262,128,0.90625
0,3,4,4,0.9140625
0,155,334,33,0.921875
3,13,25,8,0.90625
0,115,339,36,0.9140625
0,364,1298,61,0.921875
0,113,217,39,0.9296875
2,682,3513,121,0.921875
0,12,12,9,0.9296875
0,915,3222,83,0.9375
4,315,1262,75,0.9140625
0,146,280,40,0.921875
0,290,1151,63,0.9296875
3,839,3293,89,0.9140625
4,225,546,52,0.890625
0,256,923,66,0.8984375
0,8,10,5,0.90625
1,1174,4983,102,0.90625
6,1164,5920,128,0.8671875
0,0,0,1,0.875
0,140,490,48,0.8828125
0,0,0,1,0.890625
0,0,0,1,0.8984375
0,19,36,13,0.90625
1,693,2557,122,0.90625
0,230,540,44,0.9140625
1,33,60,12,0.9140625
0,166,917,75,0.921875
2,56,165,37,0.9140625
0,246,1087,90,0.921875
2,158,425,45,0.9140625
0,2,2,3,0.921875
2,4,4,5,0.9140625
0,0,0,1,0.921875
0,129,410,32,0.9296875
0,0,0,1,0.9375
5,1029,6326,114,0.90625
0,194,605,30,0.9140625
2,218,620,42,0.90625
0,12,20,9,0.9140625
0,1582,12147,125,0.921875
0,208,471,42,0.9296875
5,633,3254,128,0.8984375
0,270,715,46,0.90625
2,1257,6602,107,0.8984375
0,15,24,9,0.90625
0,390,1578,70,0.9140625
0,144,402,53,0.921875
3,1344,5689,105,0.90625
0,262,899,70,0.9140625
0,205,571,39,0.921875
0,708,3930,117,0.9296875
2,4,4,2,0.921875
1,118,251,21,0.921875
5,149,400,31,0.890625
0,227,703,41,0.8984375
0,0,0,1,0.90625
1,230,456,47,0.90625
0,1,1,3,0.9140625
1,348,1213,79,0.9140625
0,167,322,38,0.921875
0,620,2277,88,0.9296875
0,2,2,3,0.9375
2,2322,11783,117,0.9296875
0,137,191,22,0.9375
0,125,402,45,0.9453125
0,52,102,21,0.953125
1,117,376,37,0.953125
2,62,109,19,0.9453125
3,876,5936,115,0.9296875
3,808,2768,47,0.9140625
0,5,5,5,0.921875
0,60,134,22,0.9296875
6,792,3173,112,0.890625
0,6,6,5,0.8984375
0,0,0,1,0.90625
2,118,401,34,0.8984375
0,0,0,1,0.90625
5,1413,8223,128,0.875
0,578,1571,52,0.8828125
0,913,3178,90,0.890625
0,44,118,22,0.8984375
0,193,601,43,0.90625
1,2233,11113,123,0.90625
2,328,623,41,0.8984375
0,2,2,3,0.90625
0,170,515,37,0.9140625
0,0,0,1,0.921875
8,667,5048,128,0.8671875
0,9,10,8,0.875
0,91,104,23,0.8828125
0,191,494,48,0.890625
0,150,302,27,0.8984375
0,66,134,17,0.90625
2,68,111,16,0.8984375
0,0,0,1,0.90625
0,0,0,1,0.9140625
4,454,1837,69,0.890625
2,391,1717,57,0.8828125
0,23,31,15,0.890625
0,0,0,1,0.8984375
0,0,0,1,0.90625
0,48,110,17,0.9140625
0,268,1038,95,0.921875
0,3,4,4,0.9296875
2,58,242,33,0.921875
0,1048,5912,119,0.9296875
3,124,472,31,0.9140625
2,7,7,3,0.90625
0,3,4,4,0.9140625
0,1807,8282,115,0.921875
0,525,2812,81,0.9296875
3,89,243,23,0.9140625
2,21,41,12,0.90625
0,21,27,14,0.9140625
0,14,20,8,0.921875
1,486,2255,71,0.921875
4,794,4675,128,0.8984375
0,287,890,59,0.90625
2,300,1077,63,0.8984375
1,1756,6653,112,0.8984375
0,149,239,26,0.90625
0,0,0,1,0.9140625
0,249,947,63,0.921875
4,913,5317,121,0.8984375
0,5,6,5,0.90625
1,506,2289,84,0.90625
0,30,39,13,0.9140625
3,776,2436,92,0.8984375
0,42,114,35,0.90625
3,9,11,4,0.890625
0,18,22,12,0.8984375
3,245,1219,80,0.8828125
0,6,10,7,0.890625
0,0,0,1,0.8984375
0,59,150,22,0.90625
0,40,84,19,0.9140625
2,975,4857,118,0.90625
0,8,8,6,0.9140625
0,251,1065,75,0.921875
2,1058,5659,106,0.9140625
0,513,2821,94,0.921875
0,2,2,3,0.9296875
2,443,1655,78,0.921875
4,1410,7787,121,0.8984375
